Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
153150092;11/11/2015;12:28 PM;6.0;SIMPLE ASSAULT;;;3701 S HOWELL AV
153150121;11/11/2015;04:03 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2228 W HOWARD AV
153140018;11/10/2015;04:32 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4600 S 20TH ST
153140024;11/10/2015;07:34 AM;6.0;MOTOR VEHICLE THEFT;;;4925 S 18TH ST
153140087;11/10/2015;12:36 PM;6.0;THEFT FROM MOTOR VEHICLE;;;1651 W EDGERTON AV
153140152;11/10/2015;08:32 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2139 S 18TH ST
153140160;11/10/2015;04:46 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1422 W GRANADA ST
153140162;11/10/2015;09:42 PM;6.0;ALL OTHER LARCENY;;;3554 S 20TH ST
153130047;11/09/2015;08:42 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4853 S 14TH ST
153130087;11/09/2015;12:50 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2200 S 18TH ST
153130130;11/09/2015;05:20 PM;6.0;INTIMIDATION;;;3848 S 20TH PL
153120023;11/08/2015;02:32 AM;6.0;SIMPLE ASSAULT;;;4570 S LOGAN AV #207
153120027;11/08/2015;04:02 AM;2.0;AGGRAVATED ASSAULT;;;2200 S 18TH ST
153120059;11/08/2015;10:03 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;1527 W GOLDCREST AV
153120097;11/08/2015;03:50 PM;6.0;MOTOR VEHICLE THEFT;;;4554 S 14TH ST
153120100;11/08/2015;03:38 PM;6.0;SIMPLE ASSAULT;;;3606 S 20TH ST
153120104;11/08/2015;04:24 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2146 S 20TH ST
153120116;11/08/2015;02:43 PM;6.0;AGGRAVATED ASSAULT;;;6541 S 13TH ST
153110044;11/07/2015;10:02 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3145 S 15TH ST
153110100;11/07/2015;01:08 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3745 S 18TH ST
153110151;11/07/2015;09:49 PM;6.0;THEFT FROM BUILDING;;;5037 S HOWELL AV
153110157;11/07/2015;11:59 PM;6.0;MOTOR VEHICLE THEFT;;;2121 W OKLAHOMA AV
153110161;11/07/2015;10:21 PM;6.0;ROBBERY;;;2902 S 20TH ST
153100022;11/06/2015;06:05 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4319 S LOGAN AV
153100148;11/06/2015;05:24 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4640 S 27TH ST
153100172;11/06/2015;09:07 PM;6.0;SIMPLE ASSAULT;;;3168-A S 25TH ST
153100174;11/06/2015;09:51 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3156 S 22ND ST
153090040;11/05/2015;08:37 AM;6.0;SIMPLE ASSAULT;;;4529 S 23RD ST #6
153090044;11/05/2015;09:07 AM;6.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;4628 S 20TH ST #4
153090062;11/05/2015;11:36 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3764 S 20TH ST
153090098;11/05/2015;02:33 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3524 S 5TH PL
153080028;11/04/2015;08:01 AM;6.0;MOTOR VEHICLE THEFT;;;4575 S 23RD ST
153080030;11/04/2015;08:06 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4543 S 23RD ST
153080036;11/04/2015;08:03 AM;6.0;MOTOR VEHICLE THEFT;;;1713 W BOLIVAR AV
153080046;11/04/2015;09:52 AM;6.0;THEFT FROM BUILDING;;;4161 S HOWELL AV
153080047;11/04/2015;09:56 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;4125 S HOWELL AV
153080086;11/04/2015;01:08 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2618 W PARNELL AV
153080106;11/04/2015;01:27 PM;6.0;THEFT FROM MOTOR VEHICLE;;;5662 S 27TH ST
153080185;11/04/2015;10:01 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1834 W GRANT ST
153070114;11/03/2015;05:13 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;300 W MARTIN LA
153070123;11/03/2015;06:06 PM;6.0;ALL OTHER LARCENY;;;1528 W MORGAN AV
153060011;11/02/2015;02:54 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;4363 S LOGAN AV
153060012;11/02/2015;02:54 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;4367 S LOGAN AV
153060046;11/02/2015;08:02 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;4325 S LOGAN AV
153060069;11/02/2015;11:25 AM;6.0;THEFT FROM BUILDING;;;1510 W ZELLMAN CT
153050003;11/01/2015;12:46 AM;6.0;AGGRAVATED ASSAULT;;;4001 S 5TH PL
153050012;11/01/2015;12:35 AM;2.0;AGGRAVATED ASSAULT;;;2133 S 18TH ST #UPR
153050072;11/01/2015;11:00 AM;6.0;AGGRAVATED ASSAULT;;;3963 S 2ND ST
153050095;11/01/2015;10:00 PM;2.0;MOTOR VEHICLE THEFT;;;2678 S 20TH ST
153050128;11/01/2015;06:51 PM;6.0;THEFT FROM MOTOR VEHICLE;;;4144 S 5TH ST
153050129;11/01/2015;06:52 PM;6.0;THEFT FROM MOTOR VEHICLE;;;4144 S 5TH ST
153050130;11/01/2015;06:54 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3524 S 5TH PL
153050132;11/01/2015;07:19 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2065 W TRIPOLI AV
153050143;11/01/2015;08:13 PM;6.0;THEFT FROM BUILDING;;;4400 S 27TH ST
153340003;11/30/2015;12:21 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2935 S 11TH ST
153340018;11/30/2015;03:14 AM;6.0;INTIMIDATION;;;2952-A S 9TH PL
153340028;11/30/2015;06:56 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3301 S 9TH ST
153340039;11/30/2015;08:44 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3306 S 9TH PL
153340042;11/30/2015;09:10 AM;6.0;MOTOR VEHICLE THEFT;;;3216 S 9TH PL
153340143;11/30/2015;03:08 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2822 S 9TH ST
153340146;11/30/2015;09:19 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2768 S 15TH PL #LWR
153330022;11/29/2015;03:32 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2213 S KINNICKINNIC AV
153330113;11/29/2015;04:49 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3309 S 9TH ST
153330120;11/29/2015;06:13 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3267 S LENOX ST
153320018;11/28/2015;02:49 AM;2.0;MOTOR VEHICLE THEFT;;;2420 S 5TH PL
153320028;11/28/2015;08:33 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3160 S CALIFORNIA ST
153320030;11/28/2015;08:27 AM;6.0;MOTOR VEHICLE THEFT;;;4002 S WHITNALL AV
153320101;11/28/2015;07:01 PM;6.0;ALL OTHER LARCENY;;;250 W HOLT AV
153320137;11/28/2015;11:21 PM;6.0;SIMPLE ASSAULT;;;270 W HOLT AV
153310027;11/27/2015;05:05 AM;6.0;SIMPLE ASSAULT;;;2803-A S 9TH PL
153310030;11/27/2015;04:48 AM;6.0;ROBBERY;;;3073 S HOWELL AV
153310055;11/27/2015;10:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3161 S BRUST AV
153310057;11/27/2015;09:52 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1513 E OKLAHOMA AV
153310067;11/27/2015;11:43 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3124 S TAYLOR AV
153310098;11/27/2015;12:29 PM;6.0;ROBBERY;;;3248 S DELAWARE AV
153300058;11/26/2015;10:38 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3971 S LOGAN AV
153300068;11/26/2015;08:58 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;717 W HOLT AV #115
153300075;11/26/2015;11:54 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;3350 S 11TH ST
153290039;11/25/2015;09:09 AM;6.0;ALL OTHER LARCENY;;;3780 S WHITNALL AV
153290125;11/25/2015;05:12 PM;6.0;MOTOR VEHICLE THEFT;;;2971 S 11TH ST
153290129;11/25/2015;05:23 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3044 S 7TH ST
153290143;11/25/2015;06:04 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2130 S ALLIS ST
153300014;11/25/2015;10:40 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;860 E BAY ST
153280029;11/24/2015;05:43 AM;6.0;THEFT FROM BUILDING;;;617 W OKLAHOMA AV
153280032;11/24/2015;07:13 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3427 S 9TH PL
153280058;11/24/2015;10:37 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2534 S KINNICKINNIC AV
153280087;11/24/2015;01:05 PM;6.0;MOTOR VEHICLE THEFT;;;3768 S HOWELL AV
153280089;11/24/2015;01:29 PM;6.0;ROBBERY;;;200 W HOLT AV
153280112;11/24/2015;02:50 PM;2.0;AGGRAVATED ASSAULT;;;2511 S 8TH ST
153280134;11/24/2015;05:37 PM;2.0;MOTOR VEHICLE THEFT;;;2745 S 14TH ST
153280146;11/24/2015;04:44 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1127 E HOWARD AV
153270021;11/23/2015;07:14 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3452 S 10TH ST
153270048;11/23/2015;11:15 AM;6.0;SHOPLIFTING;;;150 W HOLT AV
153270057;11/23/2015;12:01 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3266 S 14TH ST
153270074;11/23/2015;03:01 AM;6.0;MOTOR VEHICLE THEFT;;;2847 S 13TH ST
153270086;11/23/2015;04:18 PM;6.0;THEFT FROM BUILDING;;;2701 S CHASE AV
153270096;11/23/2015;05:03 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;500 W HOLT AV
153270117;11/23/2015;06:29 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3302 S 9TH PL
153270120;11/23/2015;07:52 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3436 S 6TH ST
153270150;11/23/2015;08:59 PM;2.0;AGGRAVATED ASSAULT;;;2505 S 5TH ST
153270150;11/23/2015;08:59 PM;2.0;INTIMIDATION;;;2505 S 5TH ST
153270162;11/23/2015;11:36 PM;6.0;MOTOR VEHICLE THEFT;;;123 W OKLAHOMA AV
153260012;11/22/2015;02:13 AM;2.0;SIMPLE ASSAULT;;;2725 S 12TH ST #106
153260027;11/22/2015;08:38 AM;6.0;MOTOR VEHICLE THEFT;;;305 E CLARENCE ST
153260042;11/22/2015;11:27 AM;6.0;SIMPLE ASSAULT;;;3541 S WHITNALL AV
153260104;11/22/2015;07:33 PM;2.0;SIMPLE ASSAULT;;;2154 S 5TH PL
153250040;11/21/2015;09:22 AM;6.0;THEFT FROM MOTOR VEHICLE;;;453 E LINCOLN AV
153250046;11/21/2015;10:48 AM;6.0;MOTOR VEHICLE THEFT;;;3323 S 7TH ST
153250090;11/21/2015;06:50 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2643 S KINNICKINNIC AV
153250094;11/21/2015;03:57 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2007 E OKLAHOMA AV
153250105;11/21/2015;05:00 PM;2.0;AGGRAVATED ASSAULT;;KIDNAPING;2154 S 5TH PL
153240018;11/20/2015;02:43 AM;6.0;AGGRAVATED ASSAULT;;;617 E HOMER ST #2
153240020;11/20/2015;02:40 AM;2.0;AGGRAVATED ASSAULT;;;2538-B S 6TH ST
153240029;11/20/2015;07:18 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3020 S 9TH ST
153240051;11/20/2015;10:48 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2957 S 9TH ST
153240073;11/20/2015;12:17 PM;2.0;INTIMIDATION;;;2745 S 13TH ST
153240088;11/20/2015;01:49 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2147 S KINNICKINNIC AV
153240146;11/20/2015;06:35 PM;6.0;ROBBERY;;;316 E ROSEDALE AV
153220187;11/19/2015;12:30 AM;2.0;MOTOR VEHICLE THEFT;;;2515 S 5TH PL
153230024;11/19/2015;07:21 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3432 S 9TH ST
153230046;11/19/2015;10:09 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3316 S 9TH PL
153230055;11/19/2015;10:46 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2834 S 12TH ST
153230062;11/19/2015;12:09 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3151 S 9TH ST
153230126;11/19/2015;06:00 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3217 S 9TH PL
153230126;11/19/2015;06:00 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3217 S 9TH PL
153230183;11/19/2015;10:49 PM;6.0;MOTOR VEHICLE THEFT;;;2353 S HOWELL AV
153240039;11/19/2015;12:26 PM;6.0;SIMPLE ASSAULT;;;200 W ROSEDALE AV
153220025;11/18/2015;06:21 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3311 S NEW YORK AV
153220142;11/18/2015;07:22 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2949 S 9TH ST
153220155;11/18/2015;08:05 PM;6.0;THEFT FROM MOTOR VEHICLE;;;2320 S KINNICKINNIC AV
153210018;11/17/2015;02:14 AM;2.0;SIMPLE ASSAULT;;;2748 S 16TH ST
153210032;11/17/2015;07:20 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3006 S 9TH ST
153210131;11/17/2015;12:14 PM;6.0;THEFT FROM BUILDING;;;1016 W OKLAHOMA AV
153210163;11/17/2015;04:21 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3128 S 8TH ST
153210173;11/17/2015;07:57 PM;2.0;BURGLARY/BREAKING AND ENTERING;ROBBERY;;2522 S 7TH ST
153210179;11/17/2015;10:00 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2438-A S LOGAN AV
153230164;11/17/2015;01:45 PM;6.0;ROBBERY;;;150 W HOLT AV
153200023;11/16/2015;02:47 AM;2.0;THEFT FROM MOTOR VEHICLE;;;2724 S 13TH ST
153200030;11/16/2015;07:04 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3447 S 9TH ST
153200056;11/16/2015;10:26 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3358 S 8TH ST
153200083;11/16/2015;11:43 AM;6.0;ALL OTHER LARCENY;;;2892 S KINNICKINNIC AV
153200108;11/16/2015;03:55 PM;6.0;MOTOR VEHICLE THEFT;;;2123 S WOODWARD ST
153200120;11/16/2015;04:38 PM;2.0;ROBBERY;;;2727 S 13TH ST
153190049;11/15/2015;09:05 AM;6.0;MOTOR VEHICLE THEFT;;;3674 S PINE AV
153190114;11/15/2015;04:38 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2903 S 12TH ST
153190118;11/15/2015;05:13 PM;6.0;AGGRAVATED ASSAULT;;;2625 S LENOX ST
153190160;11/15/2015;08:54 PM;6.0;SIMPLE ASSAULT;;;2160 S ROBINSON AV
153190171;11/15/2015;10:14 PM;6.0;SIMPLE ASSAULT;;;369 E OKLAHOMA AV
153190180;11/15/2015;11:05 PM;2.0;ROBBERY;;;610 W CLEVELAND AV
153180100;11/14/2015;01:55 PM;2.0;INTIMIDATION;;;2745 S 14TH ST
153180150;11/14/2015;06:58 PM;6.0;THEFT FROM BUILDING;;;2801 S 5TH CT
153240034;11/14/2015;07:49 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2969 S HOWELL AV
153170022;11/13/2015;05:58 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4133 S PINE AV
153170054;11/13/2015;10:12 AM;6.0;INTIMIDATION;;;2751 S LENOX ST
153150031;11/11/2015;04:29 AM;6.0;THEFT FROM BUILDING;;;2321 S KINNICKINNIC AV
153150206;11/11/2015;11:11 PM;6.0;ROBBERY;;;800 W DAKOTA ST
153140023;11/10/2015;07:20 AM;6.0;THEFT FROM MOTOR VEHICLE;;;939 W MONTANA ST
153140029;11/10/2015;08:04 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2438 S HOWELL AV
153140031;11/10/2015;08:18 AM;6.0;THEFT FROM MOTOR VEHICLE;;;415 E WILSON ST
153140049;11/10/2015;09:46 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2829 S 7TH ST
153140063;11/10/2015;10:25 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3131 S 14TH ST
153140064;11/10/2015;10:23 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2975 S WENTWORTH AV #UPPER
153140071;11/10/2015;11:29 AM;6.0;MOTOR VEHICLE THEFT;;;3257 S 8TH ST
153140129;11/10/2015;06:49 PM;6.0;MOTOR VEHICLE THEFT;;;500 W HOLT AV
153130036;11/09/2015;06:15 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2412 S LOGAN AV
153130153;11/09/2015;06:09 PM;2.0;SIMPLE ASSAULT;;;2146 S 6TH ST
153120075;11/08/2015;01:02 PM;2.0;MOTOR VEHICLE THEFT;;;2723 S 14TH ST
153120092;11/08/2015;02:21 PM;6.0;ROBBERY;;;3045 S 13TH ST
153110063;11/07/2015;10:50 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2135 S MOUND ST
153110067;11/07/2015;11:04 AM;6.0;SHOPLIFTING;;;150 W HOLT AV
153100068;11/06/2015;11:24 AM;2.0;INTIMIDATION;;;2745 S 10TH ST
153100091;11/06/2015;01:48 PM;6.0;SIMPLE ASSAULT;;;3476 S 13TH ST
153090100;11/05/2015;03:02 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2737 S 14TH ST
153080005;11/04/2015;12:18 AM;6.0;MOTOR VEHICLE THEFT;;;2472 S KINNICKINNIC AV
153080040;11/04/2015;08:58 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2331 S 5TH ST #1
153080190;11/04/2015;10:34 PM;6.0;MOTOR VEHICLE THEFT;;;1217 E EUCLID AV
153070035;11/03/2015;08:32 AM;6.0;MOTOR VEHICLE THEFT;;;2529 S BRISBANE AV
153070045;11/03/2015;08:36 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;ALL OTHER OFFENSES;;2815 S 11TH ST #LWR
153070139;11/03/2015;07:19 PM;6.0;ROBBERY;;;3012 S ELLEN ST
153070148;11/03/2015;07:32 PM;6.0;ALL OTHER LARCENY;;;1044 E RUSSELL AV
153060017;11/02/2015;05:07 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2161 S ROBINSON AV
153060025;11/02/2015;07:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2540 S DELAWARE AV
153060039;11/02/2015;09:42 AM;6.0;THEFT FROM MOTOR VEHICLE;;;1160 W MONTANA ST
153060045;11/02/2015;10:04 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3143 S PENNSYLVANIA AV
153060048;11/02/2015;09:34 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1125 E POTTER AV
153060065;11/02/2015;10:02 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;1833 E RUSK AV
153060139;11/02/2015;06:36 PM;2.0;THEFT FROM BUILDING;;;2727 S 13TH ST
153060159;11/02/2015;07:32 PM;2.0;AGGRAVATED ASSAULT;;;2559 S 5TH ST
153060165;11/02/2015;07:42 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2739 S 10TH ST
153340047;11/30/2015;08:28 AM;3.0;INTIMIDATION;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;3620 W KILBOURN AV #10
153340061;11/30/2015;09:56 AM;3.0;INTIMIDATION;;;2333 N 49TH ST
153340092;11/30/2015;12:26 PM;3.0;ROBBERY;;;2271 N SHERMAN BL
153340139;11/30/2015;04:40 PM;3.0;SIMPLE ASSAULT;;;3303 W WALNUT ST
153340156;11/30/2015;07:24 PM;7.0;ROBBERY;;;3814 W CENTER ST
153340164;11/30/2015;06:28 PM;3.0;ROBBERY;;;3500 W WISCONSIN AV
153350005;11/30/2015;10:36 PM;3.0;SIMPLE ASSAULT;;;2417 N 25TH ST #LWR
153330002;11/29/2015;12:15 AM;3.0;THEFT FROM MOTOR VEHICLE;;;2509 W GARFIELD AV
153330021;11/29/2015;01:33 AM;3.0;AGGRAVATED ASSAULT;;;2322 N 17TH ST
153330044;11/29/2015;08:33 AM;5.0;MOTOR VEHICLE THEFT;;;2873 N 27TH ST
153330074;11/29/2015;12:19 PM;3.0;SHOPLIFTING;;;1201 N 35TH ST
153330075;11/29/2015;02:09 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2841 N 28TH ST
153330083;11/29/2015;03:27 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4410 W LLOYD ST
153330108;11/29/2015;12:25 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;2245 N HI MOUNT BL
153330109;11/29/2015;03:55 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1628 N 23RD ST
153330118;11/29/2015;05:48 PM;3.0;AGGRAVATED ASSAULT;;;2633 N 36TH ST
153330121;11/29/2015;06:07 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;2219 N HI MOUNT BL
153330122;11/29/2015;06:34 PM;3.0;THEFT FROM MOTOR VEHICLE;;;3602 W WRIGHT ST
153330139;11/29/2015;06:13 PM;3.0;SIMPLE ASSAULT;;;2661 N 50TH ST
153320063;11/28/2015;03:04 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2145 N 39TH ST
153320087;11/28/2015;04:08 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;2496 W FOND DU LAC AV
153320094;11/28/2015;05:46 PM;7.0;AGGRAVATED ASSAULT;;;2840 N 41ST ST
153320100;11/28/2015;04:16 PM;3.0;AGGRAVATED ASSAULT;;;1130 W WALNUT ST
153320109;11/28/2015;08:44 PM;3.0;MOTOR VEHICLE THEFT;;;1400 W FOND DU LAC AV
153320118;11/28/2015;09:30 PM;3.0;AGGRAVATED ASSAULT;;;1706 N 29TH ST
153310026;11/27/2015;03:17 AM;3.0;SIMPLE ASSAULT;;;2624 W LISBON AV
153310044;11/27/2015;07:46 AM;3.0;ROBBERY;;;2622 N TEUTONIA AV
153310052;11/27/2015;09:12 AM;3.0;AGGRAVATED ASSAULT;;;4518 W LLOYD ST
153310053;11/27/2015;10:27 AM;3.0;MOTOR VEHICLE THEFT;;;3480 W BROWN ST
153310061;11/27/2015;11:16 AM;3.0;ALL OTHER LARCENY;;;2540 N 40TH ST
153310116;11/27/2015;04:26 PM;3.0;AGGRAVATED ASSAULT;;;1025 W WRIGHT ST
153310119;11/27/2015;05:03 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2496 W TAMARACK ST
153310122;11/27/2015;03:06 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;2508 N 51ST ST
153310159;11/27/2015;09:37 PM;3.0;INTIMIDATION;;;2154 N SHERMAN BL
153300007;11/26/2015;12:10 AM;3.0;AGGRAVATED ASSAULT;;;2049 N 24TH ST
153300012;11/26/2015;12:43 AM;3.0;ROBBERY;;;3000 W LISBON AV
153300024;11/26/2015;01:11 AM;3.0;SIMPLE ASSAULT;;;2547 N 23RD ST
153300040;11/26/2015;07:55 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2820 N 41ST ST
153300042;11/26/2015;07:24 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2420 N 40TH ST #UPR
153300043;11/26/2015;07:57 AM;3.0;AGGRAVATED ASSAULT;;;1835 N 13TH ST
153300045;11/26/2015;06:47 AM;3.0;AGGRAVATED ASSAULT;;;3825 W VLIET ST
153300048;11/26/2015;08:59 AM;3.0;MOTOR VEHICLE THEFT;;;2565 N 50TH ST
153300054;11/26/2015;08:42 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;2436 N 39TH ST
153300117;11/26/2015;09:16 PM;3.0;SIMPLE ASSAULT;;;2164 N SHERMAN BL
153300118;11/26/2015;10:58 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2001 N 39TH ST
153290024;11/25/2015;08:14 AM;3.0;MOTOR VEHICLE THEFT;;;959 N 34TH ST
153290078;11/25/2015;12:46 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1834 W WALNUT ST
153290083;11/25/2015;01:00 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2339 N 37TH ST
153290088;11/25/2015;02:00 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2741 N TEUTONIA AV
153290093;11/25/2015;02:12 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2516 N 45TH ST
153290101;11/25/2015;03:06 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2539 N 45TH ST
153290142;11/25/2015;06:10 PM;3.0;AGGRAVATED ASSAULT;;;1375 W CLARKE ST
153290145;11/25/2015;06:59 PM;3.0;ROBBERY;;;4951 W MEINECKE AV
153290150;11/25/2015;07:54 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5000 W LISBON AV
153290172;11/25/2015;06:44 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;2663 N 39TH ST #UPR
153280008;11/24/2015;12:17 AM;3.0;ROBBERY;;;2801 W BROWN ST
153280015;11/24/2015;12:59 AM;3.0;AGGRAVATED ASSAULT;;;4012-B W LISBON AV
153280045;11/24/2015;07:42 AM;3.0;SIMPLE ASSAULT;;;2622 N 40TH ST
153280054;11/24/2015;09:40 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;1027 W HADLEY ST
153280066;11/24/2015;01:49 PM;3.0;ROBBERY;;;2263 N 33RD ST
153280069;11/24/2015;10:54 AM;5.0;SIMPLE ASSAULT;;;2827 N 8TH ST
153280122;11/24/2015;02:46 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;2167 N 47TH ST #LWR
153280144;11/24/2015;06:03 PM;3.0;ROBBERY;;;2215 N 44TH ST
153280149;11/24/2015;05:45 PM;3.0;SHOPLIFTING;;;2214 N 35TH ST
153280150;11/24/2015;05:45 PM;3.0;SIMPLE ASSAULT;;;2214 N 35TH ST
153280183;11/24/2015;08:57 PM;3.0;AGGRAVATED ASSAULT;;;2247 N 49TH ST
153270006;11/23/2015;01:34 AM;3.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2003 N 37TH ST
153270027;11/23/2015;09:04 AM;3.0;ROBBERY;;;2675 N 35TH ST
153270043;11/23/2015;09:40 AM;3.0;ROBBERY;;;1846 N 29TH ST
