Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
53400058;12/06/2005;11:06 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11429209908247, -87.95019943219422];5329 N TEUTONIA AV
53400076;12/06/2005;12:36 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.1001174446304, -87.94799059925535];4551 N 28TH ST
53390027;12/05/2005;07:48 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.12065580099832, -87.96623539684948];5660 N 43RD ST
53390034;12/05/2005;08:31 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.12695249629086, -87.96465706791437];6018 N 42ND ST
53390072;12/05/2005;10:43 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;[43.139650181228056, -87.95433697137676];6701 N TEUTONIA AV
53370033;12/03/2005;07:41 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;[43.092680877055734, -87.92458227583847];4150 N GREEN BAY AV
53370113;12/03/2005;04:22 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.096311366639725, -87.92932909925536];4365 N 15TH ST
53360113;12/02/2005;03:35 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.116931655837064, -87.93897517655351];5489 N LONG ISLAND DR
53350065;12/01/2005;10:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.101395999999994, -87.94669766864766];4619 N 27TH ST
53350099;12/01/2005;01:26 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.11409399417161, -87.95632239353127];5314 N 35TH ST
53650029;12/31/2005;05:40 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05632472300769, -87.97748437910455];2012 N 51ST ST
53650030;12/31/2005;05:40 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05632472300769, -87.97748437910455];2012 N 51ST ST
53650044;12/31/2005;09:42 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.055576276992326, -87.97756912089545];1919 N 51ST ST
53650060;12/31/2005;11:22 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.04594277987785, -87.9822682554678];5439 W MARTIN DR
53650132;12/31/2005;07:20 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.04595032947641, -87.96674436969815];4138 W MARTIN DR
53610056;12/27/2005;10:01 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.075389518754555, -88.00584316763806];7434 W BURLEIGH ST
53610211;12/27/2005;08:45 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04805266472388, -87.97022386799604];1324 N 45TH ST
53600072;12/26/2005;12:26 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.05724183236194, -87.98415491517136];2104 N 57TH ST
53600098;12/26/2005;02:42 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.067425598130185, -87.9860363480294];5834 W LISBON AV
53600144;12/26/2005;07:02 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.044502864436566, -87.9767246519704];1102 N 50TH PL
53590045;12/25/2005;08:53 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.081416701915856, -87.98578954097155];3423 N 58TH ST
53590105;12/25/2005;08:02 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.04839449708581, -87.96910388631792];1342 N 44TH ST
53570096;12/23/2005;01:19 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06279441326677, -87.98299636078269];2410 N 56TH ST
53570106;12/23/2005;02:40 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.082924499595975, -87.99832834260506];6900 W APPLETON AV
53570154;12/23/2005;07:47 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.054812335276125, -87.9735058607827];1828 N 48TH ST
53550156;12/21/2005;07:41 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.073702999999995, -88.00358165032581];3005 N 73RD ST #1
53540045;12/20/2005;08:57 AM;3.0;THEFT FROM BUILDING;;;;;[43.033856467829274, -87.99253052611213];6415 W MT VERNON AV
53530066;12/19/2005;12:16 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM COIN-OPPERATED MACHINES;;;;[43.086486550666415, -88.0012084264241];7168 W APPLETON AV
53520038;12/18/2005;09:36 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.072602539529264, -87.9903135];6217 W GIRARD AV
53510048;12/17/2005;10:34 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.03630807126143, -87.98895527576566];6115 W BLUE MOUND RD
53500052;12/16/2005;11:23 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.05279451399403, -87.98159300291418];5415 W WASHINGTON BL
53490037;12/15/2005;08:13 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06695802371936, -87.97860158346435];2644 N 52ND ST
53480040;12/14/2005;08:44 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.07997863563929, -87.995948164465];6700 W APPLETON AV
53480069;12/14/2005;10:52 AM;3.0;THEFT FROM BUILDING;;;;;[43.04034315525924, -87.98323186124497];912 N HAWLEY RD
53470047;12/13/2005;10:01 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.071264586733236, -87.98210810646873];2867 N 55TH ST
