;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
67;61290089;05/09/2006;12:30 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.114391245628724, -87.9599664190665];5326 N 38TH ST
68;61290122;05/09/2006;03:34 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.125327754371284, -87.95737065364402];5929 N 36TH ST
69;61280075;05/08/2006;10:27 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.13126048211083, -87.95973180391252];3806 W DOUGLAS AV
70;61280209;05/08/2006;09:04 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.095879052455416, -87.94806541185314];4326 N 28TH ST
71;61260088;05/06/2006;11:34 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09723337595606, -87.94673106002992];4390 N 27TH ST
72;61260119;05/06/2006;01:50 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10422297446479, -87.94905383524747];4782 N 29TH ST
73;61250030;05/05/2006;07:16 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.1433264657222, -87.96554592238472];6916 N 43RD ST
74;61250102;05/05/2006;02:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.107129555369625, -87.9601748280341];4930 N 38TH ST
75;61250166;05/05/2006;06:49 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.116443245628716, -87.95870438631792];5438 N 37TH ST
76;61250190;05/05/2006;10:15 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.104705265431065, -87.95677226543107];3500 W HAMPTON AV
77;61260003;05/05/2006;11:33 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09130839246342, -87.93969231678138];4074 N TEUTONIA AV
78;61240065;05/04/2006;11:34 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10444046047076, -87.934293];1900 W HAMPTON AV
79;61240082;05/04/2006;01:06 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.1034834446304, -87.93539062089545];4747 N 19TH PL
80;61230060;05/03/2006;08:36 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.133222894772025, -87.96587485688754];6310 N SHERMAN BL
81;61230133;05/03/2006;03:39 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.110953687460494, -87.94769566720538];5148 N 28TH ST
82;61220078;05/02/2006;11:39 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12023367055227, -87.96229062479058];5643 N 40TH ST
83;61230009;05/02/2006;11:44 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.11094525310187, -87.94777127840595];5147 N 28TH ST
84;61210020;05/01/2006;03:52 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.121258696087494, -87.95988163200396];5693 N 38TH ST #A
85;61210058;05/01/2006;09:14 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.099343664723875, -87.9479258280341];4512 N 28TH ST
86;61210069;05/01/2006;08:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10686699417161, -87.95772436078269];4916 N 36TH ST
87;61210086;05/01/2006;10:41 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09646182015693, -87.94247167176434];4346 N TEUTONIA AV
88;61210087;05/01/2006;10:47 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08985048600596, -87.94537164308379];2522 W CAPITOL DR
89;61210095;05/01/2006;11:18 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.131212510098884, -87.95792127407813];3627 W DOUGLAS AV
90;61210112;05/01/2006;12:23 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11854986372555, -87.95143063200395];5555 N 31ST ST
