Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
060770030;03/10/2006;04:20 AM;4.0;SIMPLE ASSAULT;;;9331 W SILVER SPRING DR #3
060680057;03/09/2006;09:31 AM;7.0;MOTOR VEHICLE THEFT;;;7331 W HAMPTON AV
060680078;03/09/2006;10:57 AM;7.0;ALL OTHER LARCENY;;;7550 W PERKINS PL
060680082;03/09/2006;10:54 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4713 N 75TH ST
060680126;03/09/2006;04:35 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;5005 N 74TH ST
060680145;03/09/2006;07:00 PM;4.0;THEFT FROM MOTOR VEHICLE;;;5225 N 54TH ST
060680146;03/09/2006;07:10 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6720 W SILVER SPRING DR
060680177;03/09/2006;11:04 PM;7.0;SIMPLE ASSAULT;;;4327 N 50TH ST
060670042;03/08/2006;08:30 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;5740 W FOND DU LAC AV
060670055;03/08/2006;11:06 AM;4.0;ROBBERY;;;8305 W SILVER SPRING DR
060670064;03/08/2006;12:55 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5479 N 91ST ST
060670085;03/08/2006;12:06 PM;7.0;AGGRAVATED ASSAULT;;;4141 N 64TH ST
060670087;03/08/2006;03:46 PM;4.0;ALL OTHER LARCENY;;;5427 N 91ST ST
060670099;03/08/2006;01:54 PM;4.0;MOTOR VEHICLE THEFT;;;9130 W APPLETON AV
060670109;03/08/2006;01:44 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;8147 W BENDER AV #1
060660025;03/07/2006;08:15 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;9326 W BIRCH AV
060660038;03/07/2006;09:09 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6515 W VILLARD AV
060660043;03/07/2006;08:42 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6625 W HOPE AV
060660070;03/07/2006;12:22 PM;7.0;THEFT FROM MOTOR VEHICLE;;;5825 W HOPE AV
060660100;03/07/2006;03:42 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;8104 W WINFIELD AV
060660113;03/07/2006;02:38 PM;4.0;AGGRAVATED ASSAULT;;;5485 N 67TH ST
060660122;03/07/2006;04:11 PM;4.0;ROBBERY;;;7701 W MILL RD
060660126;03/07/2006;06:26 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3816 N 60TH ST
060660130;03/07/2006;06:31 PM;4.0;SIMPLE ASSAULT;;;5650 N 76TH ST
060660146;03/07/2006;08:36 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3829 N 57TH ST
060650012;03/06/2006;03:49 AM;7.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;5175 N 70TH ST
060650016;03/06/2006;05:43 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;5642 N 67TH ST
060650027;03/06/2006;07:56 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5626 N 68TH ST
060650060;03/06/2006;09:39 AM;7.0;PURSE SNATCHING;;;5526 W CAPITOL DR
060650061;03/06/2006;11:58 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6418 W SHERIDAN AV
060650069;03/06/2006;12:23 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6220 W MEDFORD AV
060650087;03/06/2006;12:04 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;4220 N 63RD ST
060650095;03/06/2006;02:40 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5357 N 90TH ST
060650106;03/06/2006;03:30 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;7908 W BENDER AV
060650118;03/06/2006;04:15 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6613 W FLORIST AV
060650141;03/06/2006;05:07 PM;7.0;SIMPLE ASSAULT;;;4121 N 50TH ST
060650143;03/06/2006;05:36 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;8500 W KAUL AV
060650145;03/06/2006;05:07 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4121 N 50TH ST
060650158;03/06/2006;06:39 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5375 N 66TH ST
060650160;03/06/2006;06:01 PM;7.0;ROBBERY;;;5825 W HOPE AV
060650174;03/06/2006;07:47 PM;7.0;THEFT FROM MOTOR VEHICLE;;;4824 N EVANS ST
060650175;03/06/2006;07:50 PM;7.0;THEFT FROM MOTOR VEHICLE;;;4824 N EVANS ST
060640012;03/05/2006;01:51 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5752 N 77TH ST
060640046;03/05/2006;09:15 AM;4.0;THEFT FROM MOTOR VEHICLE;;;5759 N 76TH ST
060640065;03/05/2006;11:30 AM;7.0;THEFT FROM MOTOR VEHICLE;;;4341 N 65TH ST
060640117;03/05/2006;06:58 PM;7.0;MOTOR VEHICLE THEFT;;;4241 N 74TH ST
060640118;03/05/2006;04:05 PM;7.0;ROBBERY;;;3957 N 51ST BL
060640124;03/05/2006;06:55 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5121 N 66TH ST
060640125;03/05/2006;06:55 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5121 N 66TH ST
060640126;03/05/2006;06:55 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5121 N 66TH ST
060640134;03/05/2006;06:55 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5121 N 66TH ST
060640135;03/05/2006;08:03 PM;7.0;MOTOR VEHICLE THEFT;;;4154 N 70TH ST
060640140;03/05/2006;09:45 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4319 N 72ND ST
060640142;03/05/2006;09:02 PM;7.0;THEFT FROM MOTOR VEHICLE;;;3930 N 65TH ST
060630001;03/04/2006;12:44 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5828 N 76TH ST
060630042;03/04/2006;08:31 AM;7.0;ALL OTHER LARCENY;;;5825 W HOPE AV
060630056;03/04/2006;09:19 AM;4.0;SIMPLE ASSAULT;;;8313 W MILL RD
060630073;03/04/2006;09:52 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;7124 W FOND DU LAC AV
060630073;03/04/2006;09:52 AM;7.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;7124 W FOND DU LAC AV
060630073;03/04/2006;09:52 AM;7.0;THEFT FROM MOTOR VEHICLE;;;7124 W FOND DU LAC AV
060630099;03/04/2006;02:43 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;8601 W KAUL AV
060630111;03/04/2006;05:56 PM;7.0;ALL OTHER LARCENY;;;7600 W HAMPTON AV
060630147;03/04/2006;09:07 PM;4.0;ROBBERY;;;9403 W SILVER SPRING DR #6
060630155;03/04/2006;11:28 PM;4.0;ALL OTHER LARCENY;;;5918 N 72ND ST
060620022;03/03/2006;03:39 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;8031 W BENDER AV #APT2
060620032;03/03/2006;07:43 AM;4.0;THEFT FROM MOTOR VEHICLE;;;7660 W LEON TR
060620035;03/03/2006;06:53 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;4250 N 71ST ST
060620042;03/03/2006;08:46 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;9427 W SHERIDAN AV #2
060620046;03/03/2006;09:34 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5926 N 70TH ST
060620049;03/03/2006;09:53 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5868 N 68TH ST
060620057;03/03/2006;10:18 AM;4.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;8905 W SILVER SPRING DR
060620069;03/03/2006;11:23 AM;7.0;MOTOR VEHICLE THEFT;;;7613 W VILLARD AV
060620076;03/03/2006;12:31 PM;7.0;ALL OTHER LARCENY;;;6435 W CAPITOL DR
060620080;03/03/2006;01:02 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;8623 W FOND DU LAC AV
060620082;03/03/2006;01:16 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5590 N 76TH ST
060620109;03/03/2006;03:09 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5402 N 64TH ST
060620135;03/03/2006;05:22 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;9246 W APPLETON AV
060620141;03/03/2006;05:21 PM;4.0;ALL OTHER LARCENY;;;5954 N 66TH ST #1
060620160;03/03/2006;08:01 PM;7.0;ALL OTHER LARCENY;;;5300 W FOND DU LAC AV
060610025;03/02/2006;05:57 AM;4.0;THEFT FROM MOTOR VEHICLE;;;7019 W FLORIST AV
060610030;03/02/2006;07:40 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;9222 W APPLETON AV
060610044;03/02/2006;09:25 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5931 N 84TH ST
060610059;03/02/2006;10:44 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5400 N 64TH ST
060610061;03/02/2006;11:11 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;5400 N 64TH ST
060610084;03/02/2006;10:10 AM;4.0;ROBBERY;;;8811 W MILL RD #7
060610106;03/02/2006;03:16 PM;4.0;MOTOR VEHICLE THEFT;;;8811 W MILL RD
060610110;03/02/2006;03:44 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6912 W SILVER SPRING DR
060610119;03/02/2006;04:29 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6119 W CUSTER AV
060610120;03/02/2006;04:37 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;8226 W LANCASTER AV
060610122;03/02/2006;02:35 PM;4.0;THEFT FROM MOTOR VEHICLE;MOTOR VEHICLE THEFT;;6400 W CUSTER AV
060610130;03/02/2006;05:04 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4951 N 64TH ST
060610144;03/02/2006;04:47 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;9132 W CARMEN AV
060610154;03/02/2006;04:14 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;5901 N 73RD ST
060610169;03/02/2006;07:52 PM;4.0;ALL OTHER LARCENY;;;5688 N 78TH ST
060610186;03/02/2006;10:30 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;7706 W GRANTOSA DR
060600032;03/01/2006;06:11 AM;4.0;AGGRAVATED ASSAULT;;;6193 N 84TH ST
060600038;03/01/2006;07:23 AM;7.0;ALL OTHER LARCENY;;;4415 N 62ND ST
060600040;03/01/2006;07:02 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;4410 N 63RD ST
060600070;03/01/2006;12:02 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3811 N 55TH ST
060600088;03/01/2006;12:04 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;7131 W SILVER SPRING DR
060600119;03/01/2006;03:59 PM;4.0;THEFT FROM MOTOR VEHICLE;;;8800 W FOND DU LAC AV
060600126;03/01/2006;03:53 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;8200 W FAIRMOUNT AV
060600146;03/01/2006;07:16 PM;4.0;MOTOR VEHICLE THEFT;;;5376 N 55TH ST
060900012;03/31/2006;12:37 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2747 N HUMBOLDT BL
060900035;03/31/2006;09:04 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2523 N BREMEN ST
060900063;03/31/2006;09:57 AM;5.0;THEFT FROM MOTOR VEHICLE;;;1619 N FARWELL AV
060900077;03/31/2006;01:03 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2840 N BARTLETT AV
060900079;03/31/2006;12:49 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3056 N MARYLAND AV
060900089;03/31/2006;01:03 PM;5.0;THEFT FROM BUILDING;;;1650 N FARWELL AV
060900151;03/31/2006;07:21 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2777 N BOOTH ST #LWR
060900155;03/31/2006;09:47 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2515 N FREDERICK AV
060900158;03/31/2006;10:00 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1300 E BRADY ST
060890059;03/30/2006;08:08 AM;5.0;ALL OTHER LARCENY;;;1555 N RIVERCENTER DR #220
060890072;03/30/2006;10:09 AM;5.0;MOTOR VEHICLE THEFT;;;414 E LYON ST
060890073;03/30/2006;11:15 AM;5.0;MOTOR VEHICLE THEFT;;;3150 N PIERCE ST
060890074;03/30/2006;11:42 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2456 N BARTLETT AV
060890082;03/30/2006;12:31 PM;5.0;ALL OTHER LARCENY;;;1817 E KENILWORTH PL
060890086;03/30/2006;12:53 PM;5.0;ALL OTHER LARCENY;;;2311 N MURRAY AV
060890087;03/30/2006;11:15 AM;5.0;THEFT FROM BUILDING;;;1110 E OGDEN AV #104
060880053;03/29/2006;11:35 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2957 N BARTLETT AV
060880086;03/29/2006;01:59 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1400 N CASS ST
060880092;03/29/2006;02:39 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1617 N HUMBOLDT AV
060880099;03/29/2006;12:57 PM;5.0;MOTOR VEHICLE THEFT;;;811 E HADLEY ST
060880122;03/29/2006;02:07 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1813 E LOCUST ST
060870033;03/28/2006;09:12 AM;5.0;THEFT FROM MOTOR VEHICLE;;;3117 N FRATNEY ST
060870060;03/28/2006;12:25 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2748 N HOLTON ST
060870063;03/28/2006;11:25 AM;5.0;ROBBERY;;;516 E LOCUST ST
060870172;03/28/2006;03:25 PM;5.0;ROBBERY;;;2933 N MARYLAND AV #LWR
060870219;03/28/2006;10:08 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2950-A N FRATNEY ST
060860005;03/27/2006;01:12 AM;5.0;ALL OTHER LARCENY;;;2311 N MURRAY AVE
060860014;03/27/2006;04:46 AM;5.0;ALL OTHER LARCENY;;;3317 N WEIL ST
060860209;03/27/2006;11:20 AM;5.0;THEFT FROM MOTOR VEHICLE;;;3028 N FARWELL AV
060860214;03/27/2006;10:56 AM;5.0;MOTOR VEHICLE THEFT;;;3329 N OAKLAND AV #LWR
060860232;03/27/2006;11:24 AM;5.0;ALL OTHER LARCENY;;;1904 E BELLEVIEW PL
060860289;03/27/2006;05:32 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3059 N NEWHALL ST
060860307;03/27/2006;06:41 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2911 N MARYLAND AV
060860339;03/27/2006;09:33 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2900 N HOLTON ST
060850016;03/26/2006;03:25 AM;5.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;1864 N HUMBOLDT AV
060850046;03/26/2006;10:12 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2223 E WEBSTER PL
060850066;03/26/2006;12:37 PM;5.0;MOTOR VEHICLE THEFT;;;2787 N CRAMER ST
060850091;03/26/2006;03:53 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2918 N FARWELL AV #LOWER
060850115;03/26/2006;07:05 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2646 N PIERCE ST
060850126;03/26/2006;07:27 PM;5.0;THEFT FROM MOTOR VEHICLE;;;533 E CENTER ST
060850135;03/26/2006;09:03 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1307 N MILWAUKEE ST
060890064;03/26/2006;10:26 AM;5.0;MOTOR VEHICLE THEFT;;;2485 N CRAMER ST
060840008;03/25/2006;01:17 AM;5.0;AGGRAVATED ASSAULT;;;1213 N WATER ST
060840025;03/25/2006;03:26 AM;5.0;SIMPLE ASSAULT;;;2972 N NEWHALL ST
060840074;03/25/2006;10:15 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1661 N WATER ST
060840096;03/25/2006;12:17 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1550 N WARREN AV
060840099;03/25/2006;12:32 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3209 N OAKLAND AV
060840106;03/25/2006;11:14 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1920 N FARWELL AV
060840107;03/25/2006;10:37 AM;5.0;ALL OTHER LARCENY;;;3473 N HUMBOLDT BL
060840129;03/25/2006;03:10 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3245 N OAKLAND AV
060840181;03/25/2006;07:35 PM;5.0;ROBBERY;;;3137 N OAKLAND AV
060840199;03/25/2006;10:27 PM;5.0;MOTOR VEHICLE THEFT;;;2601 N FRATNEY ST
060830056;03/24/2006;09:54 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2521 N PIERCE ST
060830104;03/24/2006;02:07 PM;5.0;MOTOR VEHICLE THEFT;;;1400 N MLK DR
060830109;03/24/2006;02:55 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2469 N DOUSMAN ST
060830124;03/24/2006;02:48 PM;5.0;ROBBERY;;;2107 N OAKLAND AV
060830127;03/24/2006;02:16 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;3204 N OAKLAND AV
060830154;03/24/2006;05:46 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2632 N OAKLAND AV
060830185;03/24/2006;08:10 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2705 N HUMBOLDT BL
060830186;03/24/2006;08:17 PM;5.0;ROBBERY;;;1743 N CAMBRIDGE AV
060820035;03/23/2006;08:02 AM;5.0;ALL OTHER LARCENY;;;2311 N PROSPECT AV
060820087;03/23/2006;01:29 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1925 N WATER ST
060820115;03/23/2006;03:46 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1725 E KANE PL
060820174;03/23/2006;08:48 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;732 E BURLEIGH ST
060810029;03/22/2006;07:42 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2233 N SUMMIT AV #710
060810035;03/22/2006;08:26 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2233 N SUMMIT AV #406
060810036;03/22/2006;08:20 AM;5.0;ALL OTHER LARCENY;;;1661 N WATER ST
060810042;03/22/2006;09:22 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2971 N NEWHALL ST
060810051;03/22/2006;10:27 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2223 E KENWOOD BL
060810062;03/22/2006;11:13 AM;5.0;ALL OTHER LARCENY;;;3055 N NEWHALL ST
060810063;03/22/2006;10:52 AM;5.0;MOTOR VEHICLE THEFT;;;818 E JUNEAU AV
060810077;03/22/2006;12:50 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1842 N FARWELL AV
060810151;03/22/2006;06:52 PM;5.0;MOTOR VEHICLE THEFT;;;2228 N PROSPECT AV
060810171;03/22/2006;05:00 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2570 N MARYLAND AV #312
060800006;03/21/2006;12:10 AM;5.0;ROBBERY;;;908 E CENTER ST #UPPER
060800010;03/21/2006;03:37 AM;5.0;MOTOR VEHICLE THEFT;;;2820 N BOOTH ST
060800055;03/21/2006;11:13 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2030 N OAKLAND AV
060800071;03/21/2006;11:58 AM;5.0;ALL OTHER LARCENY;;;2323 E BRADFORD AV #APT30
060800073;03/21/2006;12:18 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1696 N ASTOR ST
060800121;03/21/2006;03:38 PM;5.0;ALL OTHER LARCENY;;;1456 N FARWELL AV
060800130;03/21/2006;04:19 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;1819 N CAMBRIDGE AV #313
060800191;03/21/2006;10:00 PM;5.0;MOTOR VEHICLE THEFT;;;1745 N FRANKLIN PL
060790033;03/20/2006;08:47 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2025 E NEWPORT AV
060790062;03/20/2006;10:52 AM;5.0;ALL OTHER LARCENY;;;3225 N DOUSMAN ST
060790110;03/20/2006;01:37 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1350 E LOCUST ST
060790111;03/20/2006;01:12 PM;5.0;ALL OTHER LARCENY;;;2200 N PROSPECT AV
060790157;03/20/2006;05:43 PM;5.0;MOTOR VEHICLE THEFT;;;1300 N BROADWAY
060780020;03/19/2006;02:47 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1234 E BRADY ST
060780047;03/19/2006;10:09 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2581 N FARWELL AV
060780056;03/19/2006;11:34 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1913 E LAFAYETTE PL
060780066;03/19/2006;01:10 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3131 N OAKLAND AV
060780090;03/19/2006;03:56 PM;5.0;THEFT FROM MOTOR VEHICLE;;;1600 N ASTOR ST
060780106;03/19/2006;05:29 PM;5.0;ALL OTHER LARCENY;;;3117 N BARTLETT AV
060770012;03/18/2006;12:01 AM;5.0;ROBBERY;;;2718 N OAKLAND AV
060770015;03/18/2006;01:52 AM;5.0;MOTOR VEHICLE THEFT;;;1317 E KANE PL
060770137;03/18/2006;07:28 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3200 N BREMEN ST
060770140;03/18/2006;05:39 PM;5.0;ROBBERY;;;3475 N CRAMER ST
060760040;03/17/2006;09:46 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2900 N HOLTON ST
060760044;03/17/2006;10:13 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2700 N FRATNEY ST
060760093;03/17/2006;01:50 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1211 E BRADY ST
060760125;03/17/2006;06:29 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1608 N WARREN AV #17
060760140;03/17/2006;08:00 PM;5.0;SIMPLE ASSAULT;;;2741 N BREMEN ST
060750027;03/16/2006;07:48 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3232 N DOUSMAN ST
060750031;03/16/2006;08:00 AM;5.0;THEFT FROM MOTOR VEHICLE;;;3400 N GORDON PL
060750052;03/16/2006;10:20 AM;5.0;THEFT FROM MOTOR VEHICLE;;;924 E JUNEAU AV
060750054;03/16/2006;10:03 AM;5.0;ALL OTHER LARCENY;;;2437 N PIERCE ST
060750089;03/16/2006;11:24 AM;5.0;ROBBERY;;;3019 N FARWELL AV
060750109;03/16/2006;03:25 PM;5.0;ALL OTHER LARCENY;;;1615 E LOCUST ST
060750118;03/16/2006;03:33 PM;5.0;MOTOR VEHICLE THEFT;;;3318 N FRATNEY ST #2
060840062;03/16/2006;01:55 PM;5.0;AGGRAVATED ASSAULT;;;1615 E LOCUST ST
060740028;03/15/2006;07:43 AM;5.0;THEFT FROM MOTOR VEHICLE;;;924 E JUNEAU AV
060740094;03/15/2006;01:08 PM;5.0;MOTOR VEHICLE THEFT;;;2109 E PARK PL
060740100;03/15/2006;11:29 AM;5.0;MOTOR VEHICLE THEFT;;;1936 N FARWELL AV
060740128;03/15/2006;04:24 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;3069 N OAKLAND AV #104
060740136;03/15/2006;05:11 PM;5.0;SIMPLE ASSAULT;;;523 E CLARKE ST
060740162;03/15/2006;06:52 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;2712 N WEIL ST
060740185;03/15/2006;08:58 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1845 N FARWELL AV #SUIT3
060730048;03/14/2006;08:54 AM;5.0;ALL OTHER LARCENY;;;2906 N WEIL ST
060730049;03/14/2006;08:54 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2568 N PIERCE ST
060730051;03/14/2006;08:59 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2506 N OAKLAND AV
060730072;03/14/2006;10:42 AM;5.0;THEFT FROM MOTOR VEHICLE;;;2975 N FREDERICK AV
060730082;03/14/2006;11:03 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1515 N VAN BUREN ST
060730105;03/14/2006;01:00 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2601 N WAHL AV
060730138;03/14/2006;03:37 PM;5.0;ALL OTHER LARCENY;;;820 E KNAPP ST
060730171;03/14/2006;04:23 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3437 N MURRAY AV
060730195;03/14/2006;07:20 PM;5.0;THEFT FROM MOTOR VEHICLE;;;3000 N FREDERICK AV
060720005;03/13/2006;12:19 AM;5.0;SIMPLE ASSAULT;;;1580 N FARWELL AV #316
060720057;03/13/2006;09:19 AM;5.0;SIMPLE ASSAULT;;;2725 N BOOTH ST
060720083;03/13/2006;10:31 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2025 E NEWPORT AV
060720104;03/13/2006;01:12 PM;5.0;MOTOR VEHICLE THEFT;;;2546 N DOUSMAN ST #LOWER
060720129;03/13/2006;03:25 PM;5.0;PURSE SNATCHING;;;2830 N OAKLAND AV
060720154;03/13/2006;03:39 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;3402 N OAKLAND AV #APT20
060720166;03/13/2006;05:32 PM;5.0;ALL OTHER LARCENY;;;1425 N FARWELL AV
060720192;03/13/2006;08:44 PM;5.0;THEFT FROM MOTOR VEHICLE;;;2731 N FRATNEY ST
060720194;03/13/2006;08:30 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;714 E TOWNSEND ST
060720195;03/13/2006;06:27 PM;5.0;AGGRAVATED ASSAULT;;;2415 N BOOTH ST
060710019;03/12/2006;01:38 AM;5.0;PURSE SNATCHING;;;2500 N OAKLAND AV
