Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
131730134;06/22/2013;07:37 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04200000000003, -87.90686999999997];1 S BREWERS WA
131740015;06/22/2013;09:39 PM;7.0;THEFT FROM BUILDING;;;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
131720083;06/21/2013;12:31 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0754014773503, -87.996771];6725 W BURLEIGH ST
131720085;06/21/2013;10:43 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.06839760357952, -87.98561553290538];5815 W APPLETON AV
131720088;06/21/2013;01:05 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.08784894561134, -88.00386557380706];7366 W POTOMAC AV
131720089;06/21/2013;12:36 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0754014773503, -87.996771];6725 W BURLEIGH ST
131720105;06/21/2013;02:51 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0754014773503, -87.996771];6725 W BURLEIGH ST
131730005;06/21/2013;10:49 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.07040058673323, -87.97745960646873];2827 N 51ST ST
131710083;06/20/2013;12:16 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.071450674158946, -87.99632963630312];2901 N 67TH ST
131710143;06/20/2013;07:50 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06770902273661, -87.98677482197458];5929 W LISBON AV
131700030;06/19/2013;04:59 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.070364450458754, -87.9798175226497];2825 N 53RD ST
131700075;06/19/2013;11:25 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.054632, -87.98527541517136];1820 N 58TH ST
131700138;06/19/2013;06:10 PM;7.0;THEFT FROM BUILDING;;;;;[43.08259053997568, -87.99576944570387];6700 W KEEFE AVENUE PK
131690010;06/18/2013;12:08 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.02630916763806, -87.99485543738835];528 S 66TH ST
131690047;06/18/2013;10:06 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;THEFT FROM MOTOR VEHICLE;;;;[43.02901800000001, -87.98873907372014];225 S 61ST ST
131690088;06/18/2013;01:50 PM;3.0;THEFT FROM BUILDING;;;;;[43.0508252514571, -87.97475960646872];1527 N 49TH ST #LWR
131680068;06/17/2013;09:43 AM;3.0;THEFT FROM BUILDING;;;;;[43.048296586733215, -87.98522543738835];1334 N 58TH ST
131660008;06/15/2013;01:26 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03496767384182, -88.009954237954];7777 W BLUE MOUND RD
131650113;06/14/2013;03:58 PM;3.0;THEFT FROM BUILDING;;;;;[43.02606852005357, -88.00144241909516];7025 W MAIN ST
131640034;06/13/2013;08:04 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04677499027647, -87.98385900536704];1218 N HAWLEY RD
131730139;06/13/2013;06:53 PM;7.0;THEFT FROM BUILDING;;;;;[43.070364450458754, -87.9798175226497];2825 N 53RD ST #UPR
131630104;06/12/2013;03:42 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.03482053952927, -88.00174324854291];7127 W ST PAUL AV
131610098;06/10/2013;04:53 PM;3.0;THEFT FROM BUILDING;;;;;[43.03322932944775, -87.95899154428977];227 N 36TH ST
131610120;06/10/2013;04:36 PM;3.0;THEFT FROM BUILDING;;;;;[43.02471392671254, -87.98442651197388];633 S OAK PARK CT
131600061;06/09/2013;10:02 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.034417046627055, -88.01649860768082];330 N GLENVIEW AV
131600111;06/09/2013;03:58 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04200000000003, -87.90686999999997];1 S BREWERS WA
131590084;06/08/2013;02:58 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.05942824562871, -87.9799059190665];2200 N 53RD ST
131590127;06/08/2013;08:54 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04200000000003, -87.90686999999997];1 S BREWERS WA
131580038;06/07/2013;07:34 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0299440473599, -88.02644298548749];9122 W DIXON ST
131580091;06/07/2013;01:29 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.045083000000005, -87.9768181392173];1129 N 50TH PL
131580161;06/07/2013;06:20 PM;3.0;THEFT FROM BUILDING;;;;;[43.02606852005357, -88.00144241909516];7025 W MAIN ST
131570038;06/06/2013;09:06 AM;3.0;THEFT FROM BUILDING;;;;;[43.033856467829274, -87.99253052611213];6415 W MT VERNON AV
131570068;06/06/2013;10:47 AM;7.0;THEFT FROM COIN-OPPERATED MACHINES;;;;;[43.07541118908515, -87.98315676730711];5604 W BURLEIGH ST
131570092;06/06/2013;01:40 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.06770902273661, -87.98677482197458];5929 W LISBON AV
131560102;06/05/2013;03:50 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04200000000003, -87.90686999999997];1 S BREWERS WA
131560129;06/05/2013;06:16 PM;3.0;THEFT FROM BUILDING;;;;;[43.03848938965115, -88.0248012987741];9000 W WISCONSIN AV
131540071;06/03/2013;01:53 PM;3.0;THEFT FROM BUILDING;;;;;[43.06792066369505, -87.98017627230114];5323 W CENTER ST
131540169;06/03/2013;10:43 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;;[43.04200000000003, -87.90686999999997];1 S BREWERS WA
131520043;06/01/2013;05:26 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;[43.0753564773503, -88.0019325];7155 W BURLEIGH ST
131520082;06/01/2013;09:51 AM;3.0;THEFT FROM BUILDING;;;;;[43.06072748211082, -87.98362297446477];5630 W NORTH AV
131810076;06/30/2013;01:02 PM;6.0;THEFT FROM BUILDING;;;;;[42.98703375437128, -88.00782908872378];3149 S 76TH ST
131780043;06/27/2013;08:41 AM;6.0;THEFT FROM BUILDING;;;;;[42.98622999861501, -88.00923954558691];3155 S 77TH ST #319
131760033;06/25/2013;08:16 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.99809458673323, -87.99240155539827];2553 S 64TH ST
131760034;06/25/2013;08:19 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9950384007733, -88.00010854097155];2723 S 70TH ST
