Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
150220068;01/22/2015;03:41 PM;1.0;THEFT FROM BUILDING;;;[43.043007105094944, -87.92087896239343];700 W STATE ST
150220082;01/22/2015;06:09 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.04722489401473, -87.92715103309291];1301 N 12TH ST
150200018;01/20/2015;08:28 AM;3.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.04950090544355, -87.93008755789373];1451 N 14TH ST
150200032;01/20/2015;09:42 AM;3.0;MOTOR VEHICLE THEFT;;;[43.049437898940994, -87.95641467119935];1450 N 34TH ST
150200076;01/20/2015;12:06 PM;3.0;MOTOR VEHICLE THEFT;;;[43.03881034412319, -87.9553298361023];3300 W WISCONSIN AV
150190062;01/19/2015;12:15 PM;1.0;THEFT FROM BUILDING;;;[43.045036047576616, -87.91112526531799];1135 N WATER ST
150190123;01/19/2015;05:58 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04354796187005, -87.91063252407093];1000 N WATER ST
150190166;01/19/2015;09:43 PM;3.0;MOTOR VEHICLE THEFT;;;[43.04434608500492, -87.92725217534684];1201 W HIGHLAND AV
150180109;01/18/2015;07:25 PM;1.0;THEFT FROM BUILDING;;;[43.04493220016201, -87.91111407505377];1123 N WATER ST
150170080;01/17/2015;04:40 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03861176302354, -87.93886336095454];2031 W WISCONSIN AV
150170083;01/17/2015;04:56 PM;1.0;THEFT FROM BUILDING;;;[43.03885664032276, -87.922370845937];814 W WISCONSIN AV
150170090;01/17/2015;05:12 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03765012695288, -87.916092549231];615 N 4TH ST
150170115;01/17/2015;09:15 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.039201089659684, -87.91909501772011];723 N 6TH ST
150170128;01/17/2015;11:04 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04156807920458, -87.91618848890687];400 W KILBOURN AV
150160041;01/16/2015;10:16 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.041650412137926, -87.93161944777853];1500 W KILBOURN AV
150160094;01/16/2015;04:30 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.039159826066225, -87.91299850817381];724 N 2ND ST
150150020;01/15/2015;06:32 AM;3.0;MOTOR VEHICLE THEFT;;;[43.04923300909718, -87.95122225999853];1436 N 30TH ST
150150069;01/15/2015;09:33 AM;3.0;THEFT FROM COIN-OPPERATED MACHINES;;;[43.04164955508401, -87.95654029659664];3401 W KILBOURN AV
150150082;01/15/2015;04:14 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.05045599085241, -87.94269404209558];1526 N 24TH ST
150150122;01/15/2015;08:13 PM;3.0;MOTOR VEHICLE THEFT;;;[43.04073198399499, -87.93940861811245];819 N 21ST ST
150140044;01/14/2015;10:08 AM;3.0;MOTOR VEHICLE THEFT;;;[43.04679139470818, -87.95763466180944];1254 N 35TH ST
150140060;01/14/2015;12:54 PM;3.0;MOTOR VEHICLE THEFT;;;[43.047226779893094, -87.95271215064446];3115 W MC KINLEY BL
150140118;01/14/2015;02:53 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.04161757069545, -87.94918279634823];2803 W KILBOURN AV
150140123;01/14/2015;07:50 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03649665559726, -87.90878939861108];518 N WATER ST
150130036;01/13/2015;10:07 AM;3.0;MOTOR VEHICLE THEFT;;;[43.04382064800558, -87.94289822597159];1025 N 24TH ST
150130038;01/13/2015;09:11 AM;1.0;MOTOR VEHICLE THEFT;;;[43.04433320671319, -87.90208799696273];1040 N CASS ST
150130040;01/13/2015;08:25 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.04876520155392, -87.95403806790176];3220 W VLIET ST
150130054;01/13/2015;12:31 PM;3.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.033165511879986, -87.95526069172678];204 N 33RD ST
150130055;01/13/2015;10:51 AM;3.0;THEFT FROM BUILDING;;;[43.03768616188796, -87.93670683615079];631 N 19TH ST
150130056;01/13/2015;12:37 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.0417001266606, -87.94301965513222];2400 W KILBOURN AV
150130066;01/13/2015;01:05 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04272439601516, -87.92031812448107];1151 N 7TH ST
150130095;01/13/2015;05:16 PM;3.0;THEFT FROM BUILDING;;;[43.03861187813675, -87.9433003353414];2401 W WISCONSIN AV
150130115;01/13/2015;04:22 PM;3.0;THEFT FROM BUILDING;;;[43.04167276029074, -87.94930011021114];2810 W KILBOURN AV #9
150130130;01/13/2015;10:06 PM;1.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.03738683423609, -87.91854710666286];555 W MICHIGAN ST
150120035;01/12/2015;09:44 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04877158404247, -87.94028397682331];1407 N 22ND ST
150120037;01/12/2015;10:01 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.044650258203944, -87.94995179583793];2850 W HIGHLAND BL
150120039;01/12/2015;10:11 AM;3.0;THEFT FROM BUILDING;;;[43.04034735744568, -87.93601108734106];1820 W WELLS ST
150120084;01/12/2015;10:21 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03755468280349, -87.95196043522515];3030 W MICHIGAN ST #106
150120090;01/12/2015;02:37 PM;3.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.04465694736132, -87.95210883865121];3006 W HIGHLAND BL
150120152;01/12/2015;10:09 PM;1.0;THEFT FROM BUILDING;;;[43.03872421605081, -87.91053244751367];101 W WISCONSIN AV
150110081;01/11/2015;06:17 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.053543023492864, -87.88511817126584];1750 N LINCOLN MEMORIAL DR
150110096;01/11/2015;08:31 PM;3.0;THEFT FROM BUILDING;;;[43.04124831535859, -87.94055783387614];845 N 22ND ST
150110112;01/11/2015;10:09 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03876271782627, -87.91355613011052];231 W WISCONSIN AV
150100011;01/10/2015;02:38 AM;1.0;THEFT FROM BUILDING;;;[43.04309351915168, -87.91447829133932];1007 N OLD WORLD THIRD ST
150100032;01/10/2015;10:56 AM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.0436182834581, -87.91883732777967];1030 N 6TH ST
150090062;01/09/2015;03:20 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04045361144608, -87.91300339059325];823 N 2ND ST
150090071;01/09/2015;05:15 PM;1.0;THEFT FROM BUILDING;;;[43.041320908634134, -87.90811768957894];809 N BROADWAY
143520033;01/08/2015;10:38 AM;3.0;THEFT FROM BUILDING;;;[43.04444713912528, -87.94954567099512];2809 W HIGHLAND BL #104
150080015;01/08/2015;09:10 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0444806073952, -87.89966381323364];1037 N ASTOR ST
150080059;01/08/2015;06:48 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04485913833969, -87.93779318840416];1134 N 20TH ST
150080069;01/08/2015;08:02 PM;3.0;THEFT FROM BUILDING;;;[43.04031705389002, -87.9395403229268];2100 W WELLS ST
150080090;01/08/2015;10:35 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.03190016396252, -87.90687099899662];158 N BROADWAY
150070059;01/07/2015;02:20 PM;1.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.04429929148023, -87.90080751615318];1030 N MARSHALL ST
150070066;01/07/2015;02:32 PM;1.0;THEFT FROM BUILDING;;;[43.038782829365175, -87.91099233113039];124 W WISCONSIN AV
150070068;01/07/2015;02:46 PM;1.0;THEFT FROM BUILDING;;;[43.043007105094944, -87.92087896239343];700 W STATE ST
150060038;01/06/2015;09:11 AM;3.0;THEFT FROM BUILDING;;;[43.034025016442456, -87.95153637700145];326 N 30TH ST
150060042;01/06/2015;11:49 AM;1.0;THEFT FROM BUILDING;;;[43.035103542795355, -87.90865869384288];400 N WATER ST
150060070;01/06/2015;04:36 PM;3.0;MOTOR VEHICLE THEFT;;;[43.038786708141174, -87.93878039489852];2040 W WISCONSIN AV
150060107;01/06/2015;07:59 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.041992465680835, -87.90431089443143];812 N JACKSON ST
150060136;01/06/2015;11:20 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04381178338821, -87.91219690376334];1034 N EDISON ST
150050045;01/05/2015;12:23 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.05011947983121, -87.93707870221954];1913 W CHERRY ST
150050047;01/05/2015;12:26 PM;1.0;THEFT FROM BUILDING;;;[43.038786214413335, -87.92133526670841];777 E WISCONSIN AV
150050065;01/05/2015;02:43 PM;1.0;THEFT FROM BUILDING;;;[43.04482835364672, -87.9111028847895];1111 N WATER ST
150040062;01/04/2015;03:09 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.05011947983121, -87.93707870221954];1913 W CHERRY ST
150040107;01/04/2015;10:24 PM;3.0;THEFT FROM BUILDING;;;[43.038786708141174, -87.93809039905187];2000 W WISCONSIN AV
150030065;01/03/2015;01:58 PM;1.0;THEFT FROM BUILDING;;;[43.04097848636917, -87.90551844741765];789 N JEFFERSON ST
150030083;01/03/2015;05:02 PM;1.0;THEFT FROM BUILDING;;;[43.03370196827234, -87.90878421222084];207 E BUFFALO ST
150030086;01/03/2015;05:26 PM;3.0;MOTOR VEHICLE THEFT;;;[43.04629398508047, -87.94523269693065];1226 N 25TH ST
150020050;01/02/2015;09:34 AM;1.0;THEFT FROM BUILDING;;;[43.03290905850736, -87.90925089021562];225 N WATER ST
150020084;01/02/2015;02:05 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04444333319435, -87.9302274798136];1400 W HIGHLAND AV
150020115;01/02/2015;03:50 PM;3.0;THEFT FROM BUILDING;;;[43.043199761460926, -87.94800027868916];2715 W STATE ST
150020145;01/02/2015;08:45 PM;1.0;THEFT FROM MOTOR VEHICLE;;;[43.04578836194446, -87.92509683315154];1074 W JUNEAU AV
150010042;01/01/2015;04:05 AM;1.0;THEFT FROM BUILDING;;;[43.043406492216945, -87.91448236886544];1033 N OLD WORLD THIRD ST
150010058;01/01/2015;08:35 AM;1.0;MOTOR VEHICLE THEFT;;;[43.04449918469072, -87.91441497996658];1110 N OLD WORLD THIRD ST
150010139;01/01/2015;07:27 PM;3.0;THEFT FROM BUILDING;;;[43.0426387967442, -87.93535256057146];946 N 18TH ST
150020010;01/01/2015;09:58 PM;3.0;THEFT FROM BUILDING;;;[43.037710620749635, -87.95282431498936];609 N 31ST ST #103
150310100;01/31/2015;06:34 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10493303803037, -88.00832958044504];7701 W HAMPTON AV
150300089;01/30/2015;04:48 PM;4.0;MOTOR VEHICLE THEFT;;;[43.10969326743145, -88.04335647981691];5057 N 105TH ST
150300130;01/30/2015;09:45 PM;4.0;MOTOR VEHICLE THEFT;;;[43.12183624734604, -88.03846096719911];10111 W APPLETON AV
150290043;01/29/2015;07:17 AM;7.0;MOTOR VEHICLE THEFT;;;[43.07778598763434, -88.03452579562821];3251 N COLONIAL DR
150290057;01/29/2015;10:30 AM;7.0;MOTOR VEHICLE THEFT;;;[43.087219973923766, -88.03291981869393];9700 W LISBON AV
150290095;01/29/2015;03:24 PM;7.0;THEFT FROM BUILDING;;;[43.10140713982872, -88.02508639811799];9033 W HERBERT AV
150280026;01/28/2015;08:18 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.106415459806726, -88.04208453627155];4900 N 104TH ST
150280132;01/28/2015;07:34 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.097197871085996, -88.00873040558298];7722 W CONGRESS ST #8
150280149;01/28/2015;09:28 PM;7.0;THEFT FROM BUILDING;;;[43.09587134678634, -88.00869723588795];7730 W APPLETON AV
150270043;01/27/2015;09:07 AM;7.0;MOTOR VEHICLE THEFT;;;[43.091832029225884, -88.01754111672835];4101 N 84TH ST
150260033;01/26/2015;09:37 AM;7.0;MOTOR VEHICLE THEFT;;;[43.0686076705087, -88.03514535117625];2751 N 98TH ST
150260038;01/26/2015;09:36 AM;7.0;MOTOR VEHICLE THEFT;;;[43.07236425740564, -88.02505220769245];2951 N 90TH ST
150250032;01/25/2015;07:02 AM;4.0;MOTOR VEHICLE THEFT;;;[43.132226556511455, -88.030357885807];9510 W FOND DU LAC AV
150230023;01/23/2015;06:36 AM;7.0;MOTOR VEHICLE THEFT;;;[43.0912429166284, -88.0124990865628];7954 W FIEBRANTZ AV
150230024;01/23/2015;05:52 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.141908204401204, -88.03208993150434];6828 N PARK MANOR DR
150230055;01/23/2015;01:20 PM;4.0;MOTOR VEHICLE THEFT;;;[43.11438677433125, -88.05557333993693];5326 N LOVERS LANE RD
150230059;01/23/2015;01:34 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.14129173892371, -88.03307917496318];9738 W GREEN TREE RD
150220020;01/22/2015;09:45 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.07801940127547, -88.03125109336247];3260 N 95TH ST
150220039;01/22/2015;11:28 AM;7.0;MOTOR VEHICLE THEFT;;;[43.09096516551108, -88.04057693977319];10173 W GRANTOSA DR
150220077;01/22/2015;06:00 PM;4.0;MOTOR VEHICLE THEFT;;;[43.10607850452044, -88.040881687639];4877 N 103RD ST
150210055;01/21/2015;09:56 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08137645805817, -88.02992802785542];3445 N 94TH ST
150210088;01/21/2015;01:58 PM;7.0;THEFT FROM BUILDING;;;[43.09003557498289, -88.00792294119003];7600 W CAPITOL DR
150210089;01/21/2015;02:13 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.08890876133137, -88.01508040253776];3950 N 82ND ST
150210128;01/21/2015;08:08 PM;4.0;MOTOR VEHICLE THEFT;;;[43.126223312956654, -88.02580363982537];6001 N 91ST ST
150190038;01/19/2015;09:51 AM;4.0;MOTOR VEHICLE THEFT;;;[43.12742144464505, -88.05069753236444];11125 W LANGLADE ST
150190071;01/19/2015;01:29 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.094119385602255, -88.00906253870443];4198 N 77TH ST
150190078;01/19/2015;02:05 PM;7.0;THEFT FROM BUILDING;;;[43.10492464285909, -88.01094110464749];7911 W HAMPTON AV
150190156;01/19/2015;08:44 PM;4.0;MOTOR VEHICLE THEFT;;;[43.13907352782218, -88.03922706637525];10213 W FOND DU LAC AV
150180012;01/18/2015;01:46 AM;4.0;MOTOR VEHICLE THEFT;;;[43.11290300357183, -88.05558608962554];5238 N LOVERS LANE RD
150160045;01/16/2015;10:49 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08092073650391, -88.00745257507549];3415 N 76TH ST
150160114;01/16/2015;05:15 PM;4.0;THEFT FROM BUILDING;;;[43.11951944087059, -88.04112828264334];10330 W SILVER SPRING DR
150150032;01/15/2015;09:06 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.08989439671012, -88.01917638548105];8518 W CAPITOL DR
150140065;01/14/2015;01:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.104816556040305, -88.01870347158717];8500 W GRANTOSA DR
150140078;01/14/2015;03:16 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11409310251577, -88.05557815490715];5282 N LOVERS LANE RD
150140096;01/14/2015;05:03 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11929521020687, -88.05231600447922];11310 W SILVER SPRING RD
150130017;01/13/2015;07:06 AM;4.0;MOTOR VEHICLE THEFT;;;[43.137409504146376, -88.03900539068547];6594 N BOURBON ST
150130079;01/13/2015;03:10 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09706944699849, -88.01882067843081];8500 W CONGRESS ST
150120045;01/12/2015;10:36 AM;7.0;THEFT FROM BUILDING;;;[43.08538456374771, -88.02832368049269];9210 W LISBON AV
150100022;01/10/2015;08:17 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.11004023936664, -88.02269963787722];8869 W APPLETON AV
150080019;01/08/2015;10:41 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.102303057041524, -88.00709768910627];4665 N 76TH ST #4
150080062;01/08/2015;07:27 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11951944087059, -88.04112828264334];10330 W SILVER SPRING DR
150070062;01/07/2015;02:53 PM;7.0;MOTOR VEHICLE THEFT;;;[43.10492464285909, -88.01959287590972];8537 W HAMPTON AV
150060017;01/06/2015;07:21 AM;7.0;MOTOR VEHICLE THEFT;;;[43.10842685381732, -88.02226640746795];8805 W POTOMAC AV
150060046;01/06/2015;02:00 PM;7.0;MOTOR VEHICLE THEFT;;;[43.07804732342635, -88.02502562643076];3266 N 90TH ST
150060078;01/06/2015;02:49 PM;7.0;THEFT FROM BUILDING;;;[43.08960674315779, -88.03324788598036];9629 W CAPITOL DR
150060117;01/06/2015;09:04 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.075703263895605, -88.00748870533869];3121 N 76TH ST
150030017;01/03/2015;02:37 AM;7.0;MOTOR VEHICLE THEFT;;;[43.08978912656801, -88.0278989216971];9200 W CAPITOL DR
150020032;01/02/2015;08:24 AM;4.0;THEFT FROM BUILDING;;;[43.13747123361162, -88.03700151410783];10028 W FOND DU LAC AV
150020098;01/02/2015;07:00 PM;7.0;THEFT FROM BUILDING;;;[43.07524354395548, -88.00811979379267];7603 W BURLEIGH ST
150020100;01/02/2015;04:07 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.08083445824474, -88.01297560673811];8010 W TOWNSEND ST
150020158;01/02/2015;09:54 PM;4.0;MOTOR VEHICLE THEFT;;;[43.13596459039462, -88.04274054673806];6483 N 105TH ST
150020130;01/01/2015;07:40 PM;4.0;MOTOR VEHICLE THEFT;;;[43.11729623763233, -88.05477302605351];11400 W SILVER SPRING DR
150310019;01/31/2015;05:36 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07506019197535, -87.92619632180202];3104 N 12TH ST #ALLEY
150310028;01/31/2015;07:16 AM;5.0;THEFT FROM BUILDING;;;[43.07753981351266, -87.90975959263034];145 E RING ST
150310065;01/31/2015;01:21 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07971827457982, -87.92974276321718];3350 N 15TH ST
150310086;01/31/2015;05:04 PM;5.0;MOTOR VEHICLE THEFT;;;[43.04845883131111, -87.92037821178428];711 W VLIET ST
150310091;01/31/2015;05:34 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0823381939536, -87.92233033867342];3537 N 9TH ST
150300032;01/30/2015;07:00 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07115743017238, -87.90750404797268];306 E LOCUST ST
150300039;01/30/2015;07:36 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08199850742625, -87.93091126134487];3508 N 16TH ST
150300040;01/30/2015;08:24 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07890938745936, -87.92375098691775];1000 W CONCORDIA AV
150300041;01/30/2015;08:29 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07712195071855, -87.91383149352782];3200 N 3RD ST
150300067;01/30/2015;12:44 PM;5.0;THEFT FROM BUILDING;;;[43.062868845621836, -87.91102766009766];2442 N 1ST ST
150290029;01/29/2015;05:57 AM;5.0;MOTOR VEHICLE THEFT;;;[43.054761032896465, -87.9184076613837];1840 N 6TH ST
150290045;01/29/2015;08:49 AM;5.0;MOTOR VEHICLE THEFT;;;[43.05902408649348, -87.90927798409092];221 E GARFIELD AV
150290098;01/29/2015;02:28 PM;5.0;THEFT FROM BUILDING;;;[43.09174955240104, -87.90716539926296];4108 N RICHARDS ST
150290100;01/29/2015;03:46 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08480349198868, -87.93350765085665];1808 W NASH ST
150280035;01/28/2015;09:48 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0774579113546, -87.92743154153163];3239 N 13TH ST
150280048;01/28/2015;11:44 AM;5.0;THEFT FROM BUILDING;;;[43.063895346194386, -87.91505962839835];371 W WRIGHT ST
150280063;01/28/2015;12:19 PM;5.0;THEFT FROM BUILDING;;;[43.080365373664165, -87.92979362887212];3401 N 15TH ST
150280100;01/28/2015;05:34 PM;5.0;MOTOR VEHICLE THEFT;;;[43.074078983059735, -87.92387431005062];3054 N 10TH ST
150280109;01/28/2015;06:07 PM;5.0;MOTOR VEHICLE THEFT;;;[43.05904250550833, -87.91051811861553];139 E GARFIELD AV
150270038;01/27/2015;07:27 AM;5.0;MOTOR VEHICLE THEFT;;;[43.056745509298935, -87.90835106634785];2019 N HUBBARD ST
150260036;01/26/2015;09:47 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.05920440506037, -87.89929233477267];2209 N WEIL ST
150260046;01/26/2015;10:34 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08546548114816, -87.9421078684826];3757 N 24TH ST
150260066;01/26/2015;12:47 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.0846516495551, -87.94119957030313];2308 W NASH ST
150260136;01/26/2015;08:20 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.04724887083984, -87.92022426943373];1301 N 7TH ST
150260139;01/26/2015;09:26 PM;5.0;THEFT FROM BUILDING;;;[43.08917718737837, -87.90591974110242];401 E CAPITOL DR
150250056;01/25/2015;10:32 AM;5.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.07593897710319, -87.92617813031569];3154 N 12TH ST #B
150250062;01/25/2015;01:15 PM;5.0;MOTOR VEHICLE THEFT;;;[43.084619303639045, -87.94237329169329];2407 W NASH ST
150250110;01/25/2015;07:05 PM;1.0;MOTOR VEHICLE THEFT;;;[43.05249845554039, -87.91519265341742];325 W WALNUT ST
150240007;01/24/2015;12:59 AM;5.0;MOTOR VEHICLE THEFT;;;[43.08547914994392, -87.93953275872906];3760 N 22ND ST
150240083;01/24/2015;12:34 PM;5.0;THEFT FROM BUILDING;;;[43.0702018384452, -87.91255860929164];2849 N 2ND ST
150240085;01/24/2015;09:54 AM;5.0;MOTOR VEHICLE THEFT;;;[43.08863031323949, -87.92949034330394];3954 N 15TH ST
150240101;01/24/2015;02:23 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.089153833783485, -87.90403384028872];505 E CAPITOL DR
150240168;01/24/2015;09:47 PM;5.0;MOTOR VEHICLE THEFT;;;[43.06833333051986, -87.9095518141641];2745 N PALMER ST
150230066;01/23/2015;02:18 PM;5.0;MOTOR VEHICLE THEFT;;;[43.05528430882487, -87.9186942888096];1901 N 6TH ST
150230131;01/23/2015;08:31 PM;5.0;MOTOR VEHICLE THEFT;;;[43.05880641728345, -87.91557345245212];2180 N 4TH ST
150220014;01/22/2015;07:16 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04787714621443, -87.92012683868188];1354 N 7TH ST
150220043;01/22/2015;11:59 AM;5.0;THEFT FROM BUILDING;;;[43.05305438135571, -87.9200116436217];1730 N 7TH ST
150220046;01/22/2015;10:58 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.089153833783485, -87.90403384028872];505 E CAPITOL DR
150210073;01/21/2015;12:52 PM;1.0;MOTOR VEHICLE THEFT;;;[43.0506175153871, -87.91487986561253];308 W COURT ST
150210090;01/21/2015;02:16 PM;5.0;THEFT FROM BUILDING;;;[43.071914814917875, -87.91688561637733];2936 N 5TH ST
150200001;01/20/2015;12:06 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.0852987108679, -87.89575707103126];1230 E SINGER CR
150200029;01/20/2015;08:45 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08622912427575, -87.94209210066913];3803 N 24TH ST
150190024;01/19/2015;05:35 AM;5.0;MOTOR VEHICLE THEFT;;;[43.05647856353596, -87.90936644950125];216 E BROWN ST
150190037;01/19/2015;09:46 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08518374063823, -87.93326087059194];3732 N 18TH ST
150190042;01/19/2015;09:57 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07346880564194, -87.92255547225648];3019 N 9TH ST
150190084;01/19/2015;12:11 PM;5.0;THEFT FROM BUILDING;;;[43.06307713220497, -87.90539140109149];2445 N HOLTON ST
150190134;01/19/2015;06:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.04724887083984, -87.92015043149644];1300 N 7TH ST
150180001;01/18/2015;12:04 AM;5.0;MOTOR VEHICLE THEFT;;;[43.08700625273747, -87.92715153311599];3837 N 13TH ST
150180025;01/18/2015;03:19 AM;5.0;MOTOR VEHICLE THEFT;;;[43.07294276969418, -87.90910050198579];215 E CHAMBERS ST
150180061;01/18/2015;10:08 AM;5.0;MOTOR VEHICLE THEFT;;;[43.0659608973786, -87.91257452639252];2611 N 2ND ST
150180082;01/18/2015;11:57 AM;5.0;THEFT FROM BUILDING;;;[43.089234756579856, -87.91113764088863];123 W CAPITOL DR
150180133;01/18/2015;10:28 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08952087319085, -87.93601360274482];1955 W CAPITOL DR
150170126;01/17/2015;10:32 PM;5.0;MOTOR VEHICLE THEFT;;;[43.08174155672856, -87.93724550127808];3429 N 20TH ST
150160029;01/16/2015;08:14 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08693909316571, -87.92343602365281];3821 N 10TH ST
150160046;01/16/2015;10:50 AM;5.0;MOTOR VEHICLE THEFT;;;[43.073805874242794, -87.9052107785538];3032 N HOLTON ST
150160059;01/16/2015;12:35 PM;5.0;MOTOR VEHICLE THEFT;;;[43.059217907481525, -87.89782401796327];1100 E GARFIELD AV
150160068;01/16/2015;12:40 PM;5.0;THEFT FROM BUILDING;;;[43.08320564762363, -87.9353021751545];3570 N TEUTONIA AV
150150037;01/15/2015;10:00 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07924281560457, -87.9075073098137];3344 N RICHARDS ST
150150071;01/15/2015;01:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.0579437093358, -87.89817104115986];2085 N COMMERCE ST
150150083;01/15/2015;04:17 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.089153833783485, -87.90403384028872];505 E CAPITOL DR
150150101;01/15/2015;06:37 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07179348558202, -87.92747945021569];2918 N 13TH ST
150130014;01/13/2015;07:21 AM;5.0;MOTOR VEHICLE THEFT;;;[43.05533861078936, -87.91272131193824];1909 N 2ND ST
