Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
152040154;07/23/2015;06:41 PM;2.0;MOTOR VEHICLE THEFT;;;[43.00780558673321, -87.94651855929342];2031 S 26TH ST
152030050;07/22/2015;07:20 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00711275437129, -87.95901955929342];2059 S 36TH ST
152030061;07/22/2015;08:49 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01968491618098, -87.95508489353128];1112 S 33RD ST
152030135;07/22/2015;05:28 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01596746681873, -87.94545283236194];2509 W ORCHARD ST
152030181;07/22/2015;10:20 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01241319908623, -87.94830353612814];2727 W MITCHELL ST
152020003;07/21/2015;12:45 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01471641326677, -87.94222345902844];1558 S 23RD ST
152010044;07/20/2015;08:42 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00812958673322, -87.94651953375819];2017 S 26TH ST
152010055;07/20/2015;08:23 AM;2.0;MOTOR VEHICLE THEFT;;;[43.021547999999996, -87.94224161036387];911 S 23RD ST
152010094;07/20/2015;03:01 PM;2.0;MOTOR VEHICLE THEFT;;;[43.0227730269202, -87.96006905539828];735 S 37TH ST
151990046;07/18/2015;07:56 AM;2.0;MOTOR VEHICLE THEFT;;;[43.008986567574645, -87.9410107951413];1968 S MUSKEGO AV
151980035;07/17/2015;08:03 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01333916180968, -87.95267243738836];1632 S 31ST ST
151980072;07/17/2015;12:09 PM;2.0;MOTOR VEHICLE THEFT;;;[43.02251002553524, -87.95882588631792];800 S 36TH ST
151980161;07/17/2015;10:33 PM;2.0;MOTOR VEHICLE THEFT;;;[43.00176692200935, -87.95300104818492];2359 S 31ST ST
151970022;07/16/2015;01:54 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01033448456368, -87.94440411226844];2425 W BURNHAM ST
151960018;07/15/2015;02:52 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01443783236195, -87.93942290132155];1572 S 21ST ST
151960032;07/15/2015;05:44 AM;2.0;MOTOR VEHICLE THEFT;;;[43.006268179843076, -87.94239177058702];2116 S MUSKEGO AV
151960033;07/15/2015;05:46 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01299716180969, -87.95650442627985];1646 S 34TH ST
151960038;07/15/2015;07:26 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00853648211083, -87.9420324970858];2236 W ROGERS ST
151960039;07/15/2015;07:29 AM;2.0;MOTOR VEHICLE THEFT;;;[43.007643638092134, -87.93966631528082];2064 W VILTER LA
151960046;07/15/2015;09:03 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00663445325739, -87.93884233236193];2020 W BECHER ST
151960054;07/15/2015;09:58 AM;2.0;MOTOR VEHICLE THEFT;;;[43.013772838190334, -87.95273907372014];1611 S 31ST ST
151960103;07/15/2015;02:07 PM;2.0;MOTOR VEHICLE THEFT;;;[43.02357185789717, -87.94491595181508];722 S 25TH ST
151960126;07/15/2015;04:16 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01033448456368, -87.94440411226844];2425 W BURNHAM ST
151960139;07/15/2015;04:56 PM;2.0;MOTOR VEHICLE THEFT;;;[43.0051303874431, -87.94103792463508];2151 W FOREST HOME AV
151960182;07/15/2015;10:38 PM;2.0;MOTOR VEHICLE THEFT;;;[43.00812958673322, -87.94651953375819];2017 S 26TH ST
151950131;07/14/2015;06:03 PM;2.0;MOTOR VEHICLE THEFT;;;[43.026138, -87.94785812594442];555 S LAYTON BL
151950186;07/14/2015;10:14 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01593850250206, -87.9423026924229];1501 S 23RD ST
151940112;07/13/2015;02:52 PM;2.0;MOTOR VEHICLE THEFT;;;[43.011336456575606, -87.94590355536961];2522 W MAPLE ST
151940182;07/13/2015;07:52 PM;2.0;MOTOR VEHICLE THEFT;;;[43.023346051070455, -87.95882588631792];708 S 36TH ST
151940190;07/13/2015;09:22 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01879340547995, -87.96168659298452];1204 S 38TH ST
151940193;07/13/2015;09:10 PM;6.0;MOTOR VEHICLE THEFT;;;[42.98858948831365, -87.94943116290527];2900 W OKLAHOMA AV
151940199;07/13/2015;08:58 PM;6.0;MOTOR VEHICLE THEFT;;;[42.98858948831365, -87.94943116290527];2900 W OKLAHOMA AV
151930059;07/12/2015;08:45 AM;2.0;MOTOR VEHICLE THEFT;;;[43.02330600273948, -87.93949834824826];759 S 21ST ST
151930074;07/12/2015;09:49 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01239033662306, -87.9437540169088];1701 S 24TH ST
151930097;07/12/2015;01:16 PM;2.0;MOTOR VEHICLE THEFT;;;[43.015473586733236, -87.94640908814686];1517 S 26TH ST
151920016;07/11/2015;02:25 AM;2.0;MOTOR VEHICLE THEFT;;;[43.017012511541196, -87.94579083527613];2522 W GREENFIELD AV
151920025;07/11/2015;03:07 AM;2.0;MOTOR VEHICLE THEFT;;;[43.019396916180966, -87.95384490463978];1126 S 32ND ST
151920041;07/11/2015;06:07 AM;2.0;MOTOR VEHICLE THEFT;;;[43.013267696087496, -87.940918092042];1639 S 22ND ST
151920108;07/11/2015;04:27 PM;2.0;MOTOR VEHICLE THEFT;;;[43.0048374740321, -87.94576383527613];2515 W GRANT ST
151910019;07/10/2015;02:20 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01968541909517, -87.96006007703836];1101 S 37TH ST
151910047;07/10/2015;07:44 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01033448456368, -87.94440411226844];2425 W BURNHAM ST
151910052;07/10/2015;08:31 AM;2.0;MOTOR VEHICLE THEFT;;;[43.017876, -87.94769440074464];1308 S LAYTON BL
151910065;07/10/2015;09:38 AM;2.0;MOTOR VEHICLE THEFT;;;[43.02366135498298, -87.9421464190665];720 S 23RD ST
151910183;07/10/2015;11:16 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01365458090484, -87.94636495181508];1618 S 26TH ST
151910192;07/10/2015;10:54 PM;2.0;MOTOR VEHICLE THEFT;;;[43.019613806826726, -87.95258854097155];1117 S 31ST ST
151900024;07/09/2015;05:37 AM;2.0;MOTOR VEHICLE THEFT;;;[43.014037506780674, -87.95619310644007];3331 W LAPHAM ST
151900028;07/09/2015;06:21 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01109983819032, -87.95039909536023];1803 S 29TH ST
151900030;07/09/2015;07:51 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01508748600597, -87.96121208381904];3730 W BRANTING LA
151900031;07/09/2015;12:38 AM;2.0;MOTOR VEHICLE THEFT;;;[43.02069266472387, -87.94216539353127];1014 S 23RD ST
151900065;07/09/2015;12:13 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01735349708582, -87.95636289353128];1312 S 34TH ST
151900090;07/09/2015;02:54 PM;2.0;MOTOR VEHICLE THEFT;;;[43.00727383236193, -87.94508342627985];2056 S 25TH ST
151900104;07/09/2015;05:15 PM;2.0;MOTOR VEHICLE THEFT;;;[43.00312554674261, -87.94611016763807];2527 W LINCOLN AV
151900115;07/09/2015;06:42 PM;2.0;MOTOR VEHICLE THEFT;;;[43.02328516763808, -87.94498758482864];737 S 25TH ST
151890008;07/08/2015;12:41 AM;2.0;MOTOR VEHICLE THEFT;;;[42.999231226210334, -87.95094694921801];2900 W FOREST HOME AV
151890027;07/08/2015;05:04 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01696551399405, -87.94255244892955];2305 W GREENFIELD AV
151890030;07/08/2015;06:18 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01307041909516, -87.93817054097156];1651 S 20TH ST
151890033;07/08/2015;06:16 AM;2.0;MOTOR VEHICLE THEFT;;;[43.004726161809685, -87.95285447013696];2202 S 31ST ST
151890034;07/08/2015;05:59 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01977508381904, -87.95515860257359];1107 S 33RD ST #LWR
151890055;07/08/2015;09:09 AM;6.0;MOTOR VEHICLE THEFT;;;[42.98988600000001, -87.95809859536023];3015 S 35TH ST
151890066;07/08/2015;11:25 AM;6.0;MOTOR VEHICLE THEFT;;;[42.9890093444327, -87.96177212104071];3069 S 38TH ST
151890071;07/08/2015;09:59 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01912282861413, -87.93965772485151];2110 W SCOTT ST
151890125;07/08/2015;04:09 PM;2.0;MOTOR VEHICLE THEFT;;;[43.02053907799066, -87.9599654662418];936 S 37TH ST
151890131;07/08/2015;05:00 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01301396428231, -87.95392890449418];1666 S 32ND ST
151890167;07/08/2015;07:55 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01404748124545, -87.95607160644006];3327 W LAPHAM ST
151890170;07/08/2015;06:25 PM;6.0;MOTOR VEHICLE THEFT;;;[42.99073969025909, -87.96291595181508];2960 S 39TH ST
151880082;07/07/2015;12:26 PM;2.0;MOTOR VEHICLE THEFT;;;[43.022076464337225, -87.96225540463978];812 S 39TH ST
151870038;07/06/2015;08:02 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00621183236194, -87.94371339353127];2118 S 24TH ST
151870054;07/06/2015;08:22 AM;2.0;MOTOR VEHICLE THEFT;;;[43.003835413266785, -87.94651345181508];2244 S 26TH ST
151870087;07/06/2015;11:53 AM;2.0;MOTOR VEHICLE THEFT;;;[43.014675933807275, -87.94796943479696];1561 S LAYTON BL
151870117;07/06/2015;03:51 PM;2.0;MOTOR VEHICLE THEFT;;;[43.0189170680728, -87.95393926305022];1201 S 32ND ST
151870178;07/06/2015;11:44 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01425464816063, -87.9409416468508];2200 W LAPHAM ST
151860028;07/05/2015;04:11 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01860516763807, -87.95021288631791];1216 S 29TH ST
151860030;07/05/2015;04:04 AM;2.0;MOTOR VEHICLE THEFT;;;[43.008486312791895, -87.94378300551524];2001 S 24TH ST
151860036;07/05/2015;04:53 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01022698938431, -87.95540280343772];3303 W BURNHAM ST
151860054;07/05/2015;08:29 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00599583236195, -87.95664295181508];2124 S 34TH ST
151860056;07/05/2015;09:02 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01907015658014, -87.95033265658014];2900 W SCOTT ST
151860078;07/05/2015;09:41 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00888575437128, -87.93810805929343];1963 S 20TH ST
151860088;07/05/2015;12:35 PM;2.0;MOTOR VEHICLE THEFT;;;[43.00802172300769, -87.94507442627985];2020 S 25TH ST
151850031;07/04/2015;05:29 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00928352264971, -87.94438255536961];2418 W LEGION ST
151850033;07/04/2015;06:52 AM;2.0;MOTOR VEHICLE THEFT;;;[43.021322916180964, -87.95142338631791];922 S 30TH ST
151850041;07/04/2015;09:05 AM;2.0;MOTOR VEHICLE THEFT;;;[43.005249167638055, -87.95292807372014];2165 S 31ST ST
151850058;07/04/2015;11:40 AM;2.0;MOTOR VEHICLE THEFT;;;[43.013772838190334, -87.95273907372014];1611 S 31ST ST
151850060;07/04/2015;11:57 AM;2.0;MOTOR VEHICLE THEFT;;;[43.00605916763806, -87.94379008814687];2127 S 24TH ST
151850062;07/04/2015;12:12 PM;2.0;MOTOR VEHICLE THEFT;;;[43.017947832361926, -87.9490539190665];1248 S 28TH ST
151840056;07/03/2015;09:52 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01797755600919, -87.94364734830286];1303 S 24TH ST
151840059;07/03/2015;10:09 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01596746681873, -87.94545283236194];2509 W ORCHARD ST
151840112;07/03/2015;04:04 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01360916180968, -87.93943242238471];1618 S 21ST ST
151840145;07/03/2015;07:47 PM;6.0;MOTOR VEHICLE THEFT;;;[42.99008458673322, -87.97534159925536];3003 S 49TH ST
151840156;07/03/2015;06:41 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01097313627446, -87.94782243349322];1812 S LAYTON BL
151840166;07/03/2015;10:42 PM;2.0;MOTOR VEHICLE THEFT;;;[43.01124047735031, -87.94307211226844];2327 W MAPLE ST
151840174;07/03/2015;10:42 PM;2.0;MOTOR VEHICLE THEFT;;;[43.001249481245445, -87.95231058090484];3015 W HAYES AV
151840176;07/03/2015;11:50 PM;2.0;MOTOR VEHICLE THEFT;;;[43.010828161809684, -87.95273344791994];1816 S 31ST ST
151830004;07/02/2015;12:45 AM;2.0;MOTOR VEHICLE THEFT;;;[43.0218635115412, -87.95406186663973];3200 W NATIONAL AV
151830031;07/02/2015;08:38 AM;2.0;MOTOR VEHICLE THEFT;;;[43.01508748600597, -87.96121208381904];3730 W BRANTING LA
151830153;07/02/2015;11:47 PM;2.0;MOTOR VEHICLE THEFT;;;[43.015163593730136, -87.95399170221201];3200 W BRANTING LA
151820150;07/01/2015;06:52 PM;2.0;MOTOR VEHICLE THEFT;;;[43.009181245628724, -87.95277347013695];1950 S 31ST ST
152120029;07/31/2015;05:09 AM;4.0;MOTOR VEHICLE THEFT;;;[43.13537851399403, -88.02068391618097];8735 W BRENTWOOD AV
152120040;07/31/2015;08:54 AM;4.0;MOTOR VEHICLE THEFT;;;[43.145704499567316, -88.01576949708581];8401 W HELENA ST
152100079;07/29/2015;01:29 PM;4.0;MOTOR VEHICLE THEFT;;;[43.18508585311226, -88.01655461805325];8626 W FAIRY CHASM DR
152100105;07/29/2015;10:22 PM;4.0;MOTOR VEHICLE THEFT;;;[43.177659526113075, -88.0193406319753];8711 W BROWN DEER RD
152090198;07/28/2015;11:49 PM;4.0;MOTOR VEHICLE THEFT;;;[43.1268768126551, -87.98939386799604];6000 N 63RD ST
152080124;07/27/2015;04:28 PM;4.0;MOTOR VEHICLE THEFT;;;[43.11731491436227, -87.98746163897863];6046 W BIRCH AV
152070081;07/26/2015;08:47 AM;4.0;MOTOR VEHICLE THEFT;;;[43.18416533250617, -88.02612873478];9118 N 94TH ST
152070144;07/26/2015;07:49 PM;4.0;MOTOR VEHICLE THEFT;;;[43.14241108520401, -88.00540238458716];6800 N 76TH ST
152070165;07/26/2015;10:34 PM;4.0;MOTOR VEHICLE THEFT;;;[43.140619760199655, -87.97944906261164];6759 N 54TH ST
152060066;07/25/2015;10:44 AM;4.0;MOTOR VEHICLE THEFT;;;[43.14266022289212, -87.98449590146579];5800 W BOEHLKE AV
152060108;07/25/2015;03:54 PM;4.0;MOTOR VEHICLE THEFT;;;[43.1446024617114, -87.98227968850584];6942 N LINCOLNSHIRE CR
152060019;07/24/2015;05:41 PM;4.0;MOTOR VEHICLE THEFT;;;[43.13842007380705, -87.99721667167742];6837 W ACACIA ST
152040148;07/23/2015;06:55 PM;4.0;MOTOR VEHICLE THEFT;;;[43.144807436325266, -88.0056675300921];6951 N 76TH ST
152020137;07/21/2015;06:50 PM;4.0;MOTOR VEHICLE THEFT;;;[43.151246214265115, -87.98530587852764];7330 N 60TH ST
152010002;07/20/2015;12:03 AM;4.0;MOTOR VEHICLE THEFT;;;[43.14708764980446, -87.97881280561211];7125 N PRESIDIO DR
152050140;07/18/2015;07:08 PM;4.0;MOTOR VEHICLE THEFT;;;[43.12483348600597, -87.99020049708581];6310 W BOBOLINK AV
151980053;07/17/2015;10:43 AM;4.0;MOTOR VEHICLE THEFT;;;[43.182238607242134, -88.00212925469198];9000 N 75TH ST
151970077;07/16/2015;09:39 AM;4.0;MOTOR VEHICLE THEFT;;;[43.150177927837746, -88.0054591031505];7259 N 76TH ST
151970078;07/16/2015;09:39 AM;4.0;MOTOR VEHICLE THEFT;;;[43.150177927837746, -88.0054591031505];7259 N 76TH ST
151970079;07/16/2015;09:39 AM;4.0;MOTOR VEHICLE THEFT;;;[43.150177927837746, -88.0054591031505];7259 N 76TH ST
151960065;07/15/2015;10:57 AM;4.0;MOTOR VEHICLE THEFT;;;[43.17766381704146, -88.01165961279345];8205 W BROWN DEER RD
151960066;07/15/2015;10:58 AM;4.0;MOTOR VEHICLE THEFT;;;[43.17766381704146, -88.01165961279345];8205 W BROWN DEER RD
151960100;07/15/2015;04:44 AM;4.0;MOTOR VEHICLE THEFT;;;[43.134269508222985, -88.01851058381902];8534 W MILL RD
151940117;07/13/2015;02:56 PM;4.0;MOTOR VEHICLE THEFT;;;[43.1280624532574, -87.98751];6110 W KAUL AV
151940170;07/13/2015;06:10 PM;4.0;MOTOR VEHICLE THEFT;;;[43.1366179560822, -88.0055532023637];6530 N 76TH ST
151920027;07/11/2015;03:17 AM;4.0;MOTOR VEHICLE THEFT;;;[43.14497427811105, -87.97808015885802];5310 W HUSTIS ST
151910013;07/10/2015;01:19 AM;4.0;MOTOR VEHICLE THEFT;;;[43.15254229808414, -87.98524437131427];7424 N 60TH ST
151910068;07/10/2015;09:52 AM;4.0;MOTOR VEHICLE THEFT;;;[43.169147056898815, -88.04445865147966];8305 N 107TH ST
151910126;07/10/2015;03:40 PM;4.0;MOTOR VEHICLE THEFT;;;[43.12252908456897, -87.9859204370108];5800 N 60TH ST
151910172;07/10/2015;07:50 PM;4.0;MOTOR VEHICLE THEFT;;;[43.17452961226846, -88.02439920644524];8601 N 91ST ST
151910196;07/10/2015;10:59 PM;4.0;MOTOR VEHICLE THEFT;;;[43.13051347936954, -87.98558327699232];5920 W BENDER CT
151900056;07/09/2015;11:47 AM;4.0;MOTOR VEHICLE THEFT;;;[43.157770669167284, -87.98509960488126];7651 N 60TH ST
151870034;07/06/2015;06:28 AM;4.0;MOTOR VEHICLE THEFT;;;[43.163276605141256, -88.02127156251478];8900 W BRADLEY RD
151850063;07/04/2015;12:15 PM;4.0;MOTOR VEHICLE THEFT;;;[43.17789259868751, -88.02442610545813];9100 W BROWN DEER RD
151840164;07/03/2015;09:44 PM;4.0;MOTOR VEHICLE THEFT;;;[43.14237448600596, -88.00731008381904];7726 W BEECHWOOD AV
151830087;07/02/2015;01:14 PM;4.0;MOTOR VEHICLE THEFT;;;[43.17052151659204, -88.00286290466843];7415 W DEAN RD
151820108;07/01/2015;03:59 PM;4.0;MOTOR VEHICLE THEFT;;;[43.177957519331486, -88.01231336081135];8200 W BROWN DEER RD
