Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
151510134;05/31/2015;09:15 PM;4.0;THEFT FROM BUILDING;;;[43.11278961226844, -87.95154161757722];5241 N 31ST ST
151490123;05/29/2015;04:46 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.11157423113474, -87.94999586359404];5191 N TEUTONIA AV
151470077;05/27/2015;11:57 AM;4.0;THEFT FROM BUILDING;;;[43.12747469871535, -87.96729493714079];6046 N HOPKINS ST
151470106;05/27/2015;03:35 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.10472185780042, -87.95918112745089];3700 W HAMPTON AV
151470149;05/27/2015;07:38 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09144009668941, -87.94687433372182];4110 N 27TH ST
151460006;05/26/2015;12:24 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09232363336028, -87.92938493738835];4140 N 15TH ST
151460124;05/26/2015;03:09 PM;7.0;THEFT FROM BUILDING;;;[43.10473150822298, -87.97507297446477];4948 W HAMPTON AV #1
151450073;05/25/2015;12:16 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.1082254787926, -87.95388264210284];3230 W FAIRMOUNT AV
151450076;05/25/2015;11:30 AM;4.0;THEFT FROM BUILDING;;;[43.11318482653357, -87.94764593738836];5260 N 28TH ST
151440006;05/24/2015;12:44 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.107229089647404, -87.93694911368208];4929 N 20TH ST
151440137;05/24/2015;09:44 PM;7.0;THEFT FROM BUILDING;;;[43.10768808964741, -87.93693013921731];4955 N 20TH ST #LWR
151430038;05/23/2015;08:41 AM;7.0;THEFT FROM BUILDING;;;[43.11157423113474, -87.94999586359404];5191 N TEUTONIA AV
151430112;05/23/2015;08:42 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.115641187118875, -87.96008978217675];3804 W CUSTER AV
151420040;05/22/2015;09:27 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.093485785734885, -87.93819057372015];4179 N 21ST ST
151420044;05/22/2015;08:34 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09563474271454, -87.92927243738835];4332 N 15TH ST
151420045;05/22/2015;08:34 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.09563474271454, -87.92927243738835];4332 N 15TH ST
151420055;05/22/2015;11:02 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09533888481735, -87.93418488242277];4304 N 19TH ST
151420103;05/22/2015;03:38 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09075777990651, -87.9409081392173];4045 N 23RD ST
151420113;05/22/2015;09:55 AM;4.0;THEFT FROM BUILDING;;;[43.11811794754459, -87.95265162479058];5533 N 32ND ST
151410015;05/21/2015;05:32 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.109662972366635, -87.93796384320046];5068 N 21ST ST
151410146;05/21/2015;08:27 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.12649631793427, -87.951803718335];6000 N TEUTONIA AV
151400076;05/20/2015;03:08 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.127916389109856, -87.95213925315838];6081 N TEUTONIA AV
151390040;05/19/2015;10:44 AM;7.0;THEFT FROM BUILDING;;;[43.10473049321934, -87.9733935];4818 W HAMPTON AV
151360044;05/16/2015;06:53 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12459927077263, -87.94731145498056];2800 W BOBOLINK AV
151360099;05/16/2015;01:54 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.1063375115412, -87.94713247446477];2714 W STARK ST
151370007;05/16/2015;09:51 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.120007622540236, -87.95051563662116];5630 N TEUTONIA AV
151350026;05/15/2015;07:08 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.090927994171636, -87.92821591185313];4066 N 14TH ST
151350143;05/15/2015;09:47 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.107270539529246, -87.95194127699232];3101 W CAMERON AV
151330159;05/13/2015;01:59 PM;7.0;THEFT FROM BUILDING;;;[43.107851567574635, -87.94838117211013];4971-A N TEUTONIA AV
151320078;05/12/2015;01:11 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.14483529526601, -87.95598973151677];3535 W KILEY AV
151320198;05/12/2015;11:28 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09663597446479, -87.93663234246083];4362 N 20TH ST
151310026;05/11/2015;06:42 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.12814419900167, -87.95852059925535];6067 N 37TH ST
151310120;05/11/2015;06:14 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.108354525152784, -87.93856311806472];2112 W FAIRMOUNT AV
151310174;05/11/2015;10:50 PM;4.0;THEFT FROM BUILDING;;;[43.11186948268775, -87.9523512485429];3120 W VILLARD AV
151300059;05/10/2015;12:31 PM;4.0;THEFT FROM BUILDING;;;[43.14250336272948, -87.95859124042458];3809 W CHEYENNE ST
151300083;05/10/2015;04:16 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08998124668125, -87.95581374668126];3400 W CAPITOL DR
151280101;05/08/2015;02:09 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.14201254954125, -87.96558434909727];6820 N 43RD ST
151280120;05/08/2015;01:55 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.137458549541236, -87.96205234852034];6580 N 40TH ST
151280159;05/08/2015;08:17 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.151750488458816, -87.96086083236193];3901 W TUPELO ST
151280174;05/08/2015;08:06 PM;4.0;THEFT FROM BUILDING;;;[43.14491248600598, -87.96040263918864];3908 W KILEY AV
151270044;05/07/2015;10:57 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09594154954124, -87.93298493738835];4334 N 18TH ST
151270053;05/07/2015;11:42 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11194652264969, -87.96592333236194];4224 W VILLARD AV
151270132;05/07/2015;03:02 PM;7.0;THEFT FROM BUILDING;;;[43.10823545325738, -87.95331016763807];3210 W FAIRMOUNT AV
151280022;05/07/2015;08:58 PM;7.0;THEFT FROM BUILDING;;;[43.10595512236817, -87.94092913376599];2338 W LINWAL LA
151250041;05/05/2015;08:48 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.106523525967916, -87.97788016763806];5206 W STARK ST
151250079;05/05/2015;11:29 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11562711053676, -87.93387802143947];5400 N GREEN BAY AV
151240056;05/04/2015;10:26 AM;4.0;THEFT FROM BUILDING;;;[43.114023586733225, -87.94883112479059];5309 N 29TH ST
151240070;05/04/2015;11:53 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.12932358673322, -87.96093110646872];6115 N 39TH ST
151230089;05/03/2015;01:54 PM;4.0;THEFT FROM BUILDING;;;[43.11186948268775, -87.9523512485429];3120 W VILLARD AV
151230090;05/03/2015;02:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10456216020192, -87.94054885082586];2300 W HAMPTON AV
151210050;05/01/2015;12:27 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.10837783546858, -87.97519019705024];5000 W FAIRMOUNT AV
151510035;05/31/2015;09:05 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.070825460470736, -87.99143391618097];6324 W RICHMOND AV
151500094;05/30/2015;03:18 PM;3.0;THEFT FROM BUILDING;;;[43.06765667583237, -87.98496770578234];5758 W APPLETON AV
151500100;05/30/2015;04:04 PM;3.0;THEFT FROM BUILDING;;;[43.04200000000003, -87.90686999999997];1 S BREWERS WA
151480107;05/28/2015;05:27 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.071174450458756, -87.97979160257358];2869 N 53RD ST
151470089;05/27/2015;01:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.088755692148354, -88.00710437802434];3936 N 76TH ST
151460055;05/26/2015;09:18 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08769912980943, -88.00213952278747];7236 W APPLETON AV
151460137;05/26/2015;04:58 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.025228999999996, -87.98990394460172];632 S 62ND ST
151460158;05/26/2015;05:41 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.08440849913744, -88.00438193363932];7301 W NASH ST
151440134;05/24/2015;03:12 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.072973968636404, -87.97732389353128];2962 N 51ST ST
151420047;05/22/2015;09:56 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08205332361936, -87.98334958814687];3455 N 56TH ST
151410145;05/21/2015;08:45 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.08128832361936, -87.9833195809335];3419 N 56TH ST
151400049;05/20/2015;09:51 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.061561832361946, -87.97867236020578];2360 N 52ND ST
151400153;05/20/2015;09:30 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
151410007;05/20/2015;10:43 PM;3.0;THEFT FROM BUILDING;;;[43.03601974854291, -87.96283008482864];455 N 39TH ST #12
151390051;05/19/2015;08:53 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.029342136274465, -87.98503053375819];201 S HAWLEY CT
151360071;05/16/2015;09:45 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03774422195039, -88.02357712229423];640 N 89TH ST
151350085;05/15/2015;03:28 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.034166838190316, -87.9613910809335];317 N 38TH ST
151340029;05/14/2015;08:15 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
151320029;05/12/2015;07:23 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02654198499637, -88.0194514926424];447 S 86TH ST
151320031;05/12/2015;08:02 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.02385947879261, -88.02307383527612];8858 W SCHLINGER AV
151320130;05/12/2015;05:29 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.04367631943577, -87.98285080875995];5539 W STATE ST
151310184;05/11/2015;11:50 PM;3.0;THEFT FROM BUILDING;;;[43.03564061915262, -87.98754262650588];423 N 60TH ST
152050035;05/11/2015;09:45 AM;7.0;THEFT FROM BUILDING;;;[43.07164949495009, -87.97800319747245];5110 W LOCUST ST
151280078;05/08/2015;11:07 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08699541326678, -87.98823338631792];3828 N 61ST ST
151270031;05/07/2015;08:30 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03984218293956, -87.98015664944286];5300 W WELLS ST
151240030;05/04/2015;07:42 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.037689590599705, -87.97412868720068];4807 W WOODLAWN CT
151240038;05/04/2015;09:01 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03692148600598, -87.97397394754458];4732 W BLUE MOUND RD
151240123;05/04/2015;03:56 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06392072191116, -87.97938657395129];5230 W LISBON AV
151230057;05/03/2015;09:50 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07911389757064, -87.98301614611356];5551 W BROOKLYN PL
151230096;05/03/2015;02:57 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03601974854291, -87.96283008482864];455 N 39TH ST
151220063;05/02/2015;08:45 AM;3.0;THEFT FROM BUILDING;;;[43.05692602553523, -87.98310007703836];2043 N 56TH ST
151220070;05/02/2015;11:14 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06892138106646, -87.98592819360597];5835 W APPLETON AV
151510090;05/31/2015;04:52 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98453499599454, -87.95229865136133];3330 S 30TH ST
151490136;05/29/2015;05:41 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0030254884588, -87.95693102262103];3401 W LINCOLN AV
151490173;05/29/2015;10:04 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.9772934246089, -87.94859075166657];3701 S 27TH ST
151450066;05/25/2015;11:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.9781059769998, -87.98778607279384];3650 S 60TH ST
151450083;05/25/2015;01:33 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.975485488458816, -88.02464383236193];8919 W CRAWFORD AV
151440084;05/24/2015;12:54 PM;6.0;THEFT FROM BUILDING;;;[42.97730529892086, -87.99342735988772];3725 S 63RD ST
151430063;05/23/2015;10:52 AM;6.0;THEFT FROM BUILDING;;;[42.98815153895233, -88.0165035];8307 W OKLAHOMA AV #9
151410037;05/21/2015;08:58 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.97681786372556, -88.03265907372014];3717 S 96TH ST
151380026;05/18/2015;05:05 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.96959285264569, -87.97817447735031];4100 S 51ST ST
151380112;05/18/2015;04:47 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.999440057891825, -87.96965132124878];2461 S 43RD ST
151370106;05/17/2015;04:43 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98453499599454, -87.95229865136133];3330 S 30TH ST
151360131;05/16/2015;06:06 PM;6.0;THEFT FROM BUILDING;;;[42.98012898499637, -87.9485415289958];3545 S 27TH ST
151350028;05/15/2015;07:29 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.986026486005954, -88.01448291618097];8120 W BURDICK AV
151350029;05/15/2015;07:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.986026486005954, -88.01448291618097];8120 W BURDICK AV
151340063;05/14/2015;11:55 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.992820922009344, -87.98781101543632];2845 S 60TH ST
151350003;05/14/2015;08:57 PM;6.0;THEFT FROM BUILDING;;;[42.97431150678067, -88.00638258090484];7413 W TRIPOLI AV #4
151320116;05/12/2015;04:21 PM;6.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[42.980390123222406, -87.94856134868154];3555 S 27TH ST
151300045;05/10/2015;11:14 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.98835152842075, -87.97461227699232];4815 W OKLAHOMA AV
151240025;05/04/2015;05:24 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98696688842404, -87.95936539935965];3164 S 36TH ST
151240032;05/04/2015;08:09 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.98362345683542, -87.95964155026238];3363 S PRINCETON AV
151230080;05/03/2015;09:48 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.97476651154119, -87.99686983236194];6710 W TRIPOLI AV
151220002;05/02/2015;12:16 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
151510077;05/31/2015;02:47 PM;2.0;THEFT FROM BUILDING;;;[43.01237119640127, -87.9245759739686];1030 W HISTORIC MITCHELL ST
151500097;05/30/2015;03:47 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02009054674261, -87.928713];1323 W WASHINGTON ST
151480173;05/28/2015;06:28 PM;2.0;THEFT FROM BUILDING;;;[43.02116449711447, -87.924951];1030 W MINERAL ST #UPR
151470037;05/27/2015;07:24 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.000056670552254, -87.92610807372014];2453 S 11TH ST
151470078;05/27/2015;11:58 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.0222021306118, -87.90711142535162];818 S WATER ST
151470092;05/27/2015;12:22 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02736551875456, -87.9149930553696];326 W FLORIDA ST
151460047;05/26/2015;08:08 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01977500000001, -87.93809005929342];1113 S 20TH ST
151460064;05/26/2015;09:46 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02842848860762, -87.91371706937906];710 W OREGON ST
151450043;05/25/2015;09:41 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00974033527612, -87.91999856650678];1915 S 7TH ST
151450057;05/25/2015;10:59 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01971317346644, -87.91116394070657];1112 S 1ST ST
151450071;05/25/2015;11:51 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00993926638953, -87.92142572202282];1909 S 8TH ST
151450095;05/25/2015;02:57 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00744499999999, -87.935326430175];2040 S 18TH ST
151450112;05/25/2015;04:39 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01705647489748, -87.93839266763806];2010 W GREENFIELD AV
151430104;05/23/2015;07:53 PM;2.0;THEFT FROM BUILDING;;;[43.02122227588488, -87.91089038713305];126 E MINERAL ST
151420112;05/22/2015;04:43 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.022879512695035, -87.93621351985107];1818 W NATIONAL AV
151420127;05/22/2015;07:02 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02087367055225, -87.91399539353127];1002 S 3RD ST #206
151420143;05/22/2015;09:39 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[42.99570938773155, -87.9313024773503];2690 S 15TH ST
151400063;05/20/2015;01:40 PM;2.0;THEFT FROM BUILDING;;;[43.02296317050911, -87.93557630570855];1800 W NATIONAL AV
151390026;05/19/2015;07:16 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02153955536963, -87.91544958482864];925 S 4TH ST
151380065;05/18/2015;10:04 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02205074271453, -87.92253154818492];903 S 9TH ST
151380092;05/18/2015;01:06 PM;2.0;THEFT FROM BUILDING;;;[43.00282748845882, -87.924672];983 W LINCOLN AV
151380108;05/18/2015;04:02 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.020962999999995, -87.93301645902845];1000 S CESAR E CHAVEZ DR
151370013;05/17/2015;01:35 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02002984200437, -87.92448619497843];1037 W WASHINGTON ST
151360045;05/16/2015;07:01 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01099948845882, -87.92617402553522];1117 W MAPLE ST
151360088;05/16/2015;12:28 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01563536663974, -87.92684001875456];1513 S 12TH ST
151360116;05/16/2015;04:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.026235255101284, -87.91332661019469];251 W VIRGINIA ST
151350047;05/15/2015;09:19 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02831047013695, -87.91172417485141];133 W OREGON ST #503
151350082;05/15/2015;02:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.009488052455424, -87.91530342512603];1930 S 4TH ST
151350115;05/15/2015;06:25 PM;2.0;THEFT FROM BUILDING;;;[43.01413484948038, -87.93110372491338];1515 W LAPHAM BL
151330016;05/13/2015;01:31 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.0222021306118, -87.90711142535162];818 S WATER ST
151330151;05/13/2015;10:12 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01958633527613, -87.936809592042];1123 S 19TH ST
151320054;05/12/2015;10:39 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01574283236195, -87.9111564551333];1500 S 1ST ST
151320162;05/12/2015;06:35 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.012018005828395, -87.93211101154118];1709 S 15TH PL
151240098;05/11/2015;03:44 PM;2.0;THEFT FROM BUILDING;;;[43.00296013615611, -87.92867931245078];1310 W LINCOLN AV
151250076;05/11/2015;04:18 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01370481592378, -87.91842150753479];1620 S 6TH ST
151310040;05/11/2015;08:49 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02291892339432, -87.92928055208006];807 S 14TH ST
151310064;05/11/2015;11:58 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02217049956731, -87.93112122300768];1517 W WALKER ST
151300096;05/10/2015;04:03 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.025651884817364, -87.91257244070657];524 S 2ND ST
151300103;05/10/2015;06:01 PM;2.0;THEFT FROM BUILDING;;;[43.00990141326679, -87.91857593738835];1906 S 6TH ST
151290014;05/09/2015;02:34 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.0264236889688, -87.91695113627357];500 W VIRGINIA ST
151290091;05/09/2015;02:34 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.005906167638074, -87.93442911368207];2127 S 17TH ST
151280062;05/08/2015;09:20 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01971317346644, -87.91116394070657];1112 S 1ST ST
151280132;05/08/2015;05:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02233966472389, -87.912615407958];838 S 2ND ST
151270046;05/07/2015;11:12 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00290451485941, -87.92697082944774];1138 W LINCOLN AV
151270046;05/07/2015;11:12 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00290451485941, -87.92697082944774];1138 W LINCOLN AV
151260035;05/06/2015;08:23 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02391696551768, -87.91257963859572];724 S 2ND ST
151260084;05/06/2015;01:52 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00784558502283, -87.92445489806802];1015 W WINDLAKE AV
151250024;05/05/2015;05:50 AM;2.0;THEFT FROM BUILDING;;;[43.00005549708581, -87.93120347735031];2456 S 15TH ST #UPR
151250105;05/05/2015;03:13 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00850892783774, -87.91680852264969];1975 S 5TH ST
151250163;05/05/2015;09:01 PM;2.0;THEFT FROM BUILDING;;;[43.02459058673321, -87.91688906650677];625 S 5TH ST
151230078;05/03/2015;01:07 PM;2.0;THEFT FROM BUILDING;;;[43.01020514533914, -87.92847934187475];1320 W BURNHAM ST
151230079;05/03/2015;01:09 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01698554674263, -87.92613352553522];1123 W GREENFIELD AV
151230083;05/03/2015;11:29 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.995673670552264, -87.92619904818491];2691 S 11TH ST
151220108;05/02/2015;04:55 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01370481592378, -87.91842150753479];1620 S 6TH ST
151210054;05/01/2015;12:10 PM;2.0;THEFT FROM BUILDING;;;[43.01168734836635, -87.92701084836635];1725 S 12TH ST
151210140;05/01/2015;09:51 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00041738219165, -87.93305078908176];1580 W WINDLAKE AV
151210153;05/01/2015;11:14 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.002108670552246, -87.92243059925535];2331 S 9TH ST
151510045;05/31/2015;10:35 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.95233758090484, -87.936040569825];5069 S 18TH ST
151510053;05/31/2015;11:49 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.9492242200935, -87.93809887220831];5241 S 19TH ST
151510059;05/31/2015;12:18 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.95001205423411, -87.90988834899144];5211 S HOWELL AV
151510137;05/31/2015;10:49 PM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.9798864970858, -87.92893547735031];3552 S 13TH ST
151500003;05/30/2015;12:04 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.97841916180968, -87.93874593349322];3632 S 20TH ST
151470058;05/27/2015;09:41 AM;6.0;THEFT FROM BUILDING;;;[42.93130554674261, -87.94480083527613];2311 W ALVINA AV
151470074;05/27/2015;08:50 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.94651150288554, -87.92789416763806];1213 W MALLORY AV
151470075;05/27/2015;08:50 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.94651150288554, -87.92789416763806];1213 W MALLORY AV
151470137;05/27/2015;06:06 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.947395994171615, -87.94881648009161];5354 S 27TH ST
151460022;05/26/2015;02:21 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.94782900000001, -87.90955399624909];5300 S HOWELL AV
151460063;05/26/2015;09:23 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.93032450331729, -87.92542969747245];950 W COLLEGE AV
151450077;05/25/2015;12:28 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.94350550358915, -87.94888910811768];5560 S 27TH ST
151430068;05/23/2015;12:17 PM;6.0;THEFT FROM BUILDING;;;[42.98105754674262, -87.93047177699232];1403 W MORGAN AV
151410046;05/21/2015;11:12 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.931335352761266, -87.90997724955251];6231 S HOWELL AV
151410065;05/21/2015;11:34 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.94360333804609, -87.94890606448756];5556 S 27TH ST
151390062;05/19/2015;01:06 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.94980259235912, -87.92938853563226];5131 S 13TH ST
151380038;05/18/2015;08:03 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.980354664723876, -87.91436491185313];3526 S 3RD ST
151370108;05/17/2015;04:46 PM;6.0;THEFT FROM BUILDING;;;[42.93101994503442, -87.92965749798077];6262 S 13TH ST
151350004;05/15/2015;12:22 AM;6.0;THEFT FROM BUILDING;;;[42.97106738773155, -87.94833245340254];4040 S 27TH ST
151350030;05/15/2015;08:14 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.97398446436589, -87.94394983236194];2228 W HOWARD AV
151350043;05/15/2015;09:33 AM;6.0;THEFT FROM MOTOR VEHICLE;;;[42.95488792339433, -87.9098505670837];4925 S HOWELL AV
