Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
060440023;02/10/2006;02:30 PM;6.0;ALL OTHER LARCENY;;;820 S 21ST ST #B
060440056;02/10/2006;03:19 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1700 S 7TH ST
060400021;02/09/2006;08:01 AM;2.0;ALL OTHER LARCENY;;;1515 W LAPHAM BL
060400039;02/09/2006;08:45 AM;2.0;ROBBERY;;;1433 W BURNHAM ST
060400050;02/09/2006;10:40 AM;2.0;MOTOR VEHICLE THEFT;;;200 W NATIONAL AV
060400071;02/09/2006;11:51 AM;2.0;MOTOR VEHICLE THEFT;;;1200 W HARRISON AV
060400093;02/09/2006;03:28 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1947 S WINONA LA
060400123;02/09/2006;06:06 PM;6.0;MOTOR VEHICLE THEFT;;;1511 S COMSTOCK AV
060400142;02/09/2006;06:31 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2035A S 15TH PL
060400145;02/09/2006;07:32 PM;2.0;SIMPLE ASSAULT;;;1519 W GREENFIELD AV
060410012;02/09/2006;11:52 PM;6.0;ROBBERY;;;1720 W GREENFIELD AV
060390049;02/08/2006;10:00 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1533 S 12TH ST
060390069;02/08/2006;12:00 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1573A S 12TH ST
060390072;02/08/2006;12:10 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2489 S 9TH PL
060390079;02/08/2006;12:27 PM;2.0;AGGRAVATED ASSAULT;;;1239 S 8TH ST
060390081;02/08/2006;12:53 PM;2.0;ALL OTHER LARCENY;;;1515 W LAPHAM BL
060390106;02/08/2006;03:54 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1326 W HARRISON AV
060390107;02/08/2006;03:55 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1424 W MADISON ST
060390109;02/08/2006;02:54 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;145 S 1ST ST
060390126;02/08/2006;06:09 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1624 W SCOTT ST
060390154;02/08/2006;09:36 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1631 S 7TH ST
060390158;02/08/2006;08:40 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1737 S 1ST ST
060380011;02/07/2006;02:33 AM;2.0;ROBBERY;;;1534 W PIERCE ST
060380039;02/07/2006;09:33 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1213 W ARTHUR AV
060380060;02/07/2006;10:35 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;921 S 19TH ST
060380136;02/07/2006;03:02 PM;2.0;ALL OTHER LARCENY;;;1432 W FOREST HOME AV
060380143;02/07/2006;03:59 PM;2.0;MOTOR VEHICLE THEFT;;;1331 W SCOTT ST
060380145;02/07/2006;06:38 PM;2.0;INTIMIDATION;;;1710 S 7TH ST
060390014;02/07/2006;11:54 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;1950 W MITCHELL ST
060370025;02/06/2006;06:41 AM;2.0;MOTOR VEHICLE THEFT;;;2203 S 6TH ST
060370028;02/06/2006;06:42 AM;2.0;MOTOR VEHICLE THEFT;;;1532 W WINDLAKE AV
060370043;02/06/2006;09:27 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1950 S 19TH ST
060370055;02/06/2006;08:58 AM;2.0;ALL OTHER LARCENY;;;1643 S 2ND ST
060370069;02/06/2006;09:27 AM;2.0;AGGRAVATED ASSAULT;;;1729-A S 6TH ST
060370072;02/06/2006;12:15 PM;2.0;MOTOR VEHICLE THEFT;;;1200 W LAPHAM BL
060370112;02/06/2006;03:38 PM;2.0;THEFT FROM MOTOR VEHICLE;;;800 W MAPLE ST
060370144;02/06/2006;07:25 PM;6.0;MOTOR VEHICLE THEFT;;;1110 S 17TH ST
060370164;02/06/2006;09:40 PM;2.0;ALL OTHER LARCENY;;;715 S 5TH ST
060360012;02/05/2006;06:36 AM;6.0;ROBBERY;;;906 S 20TH ST
060360017;02/05/2006;01:52 AM;2.0;MOTOR VEHICLE THEFT;;;2042 S 6TH ST
060360038;02/05/2006;08:47 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;1518 S UNION ST
060360045;02/05/2006;10:24 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1825 S 11TH ST
060360107;02/05/2006;05:00 PM;6.0;MOTOR VEHICLE THEFT;;;1818 W NATIONAL AV
060360111;02/05/2006;06:00 PM;2.0;ALL OTHER LARCENY;;;1300 W HISTORIC MITCHELL ST
060360116;02/05/2006;05:48 PM;6.0;SIMPLE ASSAULT;;;1715 S 18TH ST
060360142;02/05/2006;07:45 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1421 W GREENFIELD AV
060350023;02/04/2006;02:49 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;611 W MAPLE ST
060350030;02/04/2006;03:05 AM;2.0;ROBBERY;;;2100 S 10TH ST
060350056;02/04/2006;10:27 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1552 W LINCOLN AV
060350058;02/04/2006;10:36 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1518 W SCOTT ST
060350066;02/04/2006;10:41 AM;2.0;SIMPLE ASSAULT;;;2170 S 18TH ST
060350074;02/04/2006;12:20 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;618 W PIERCE ST
060350086;02/04/2006;01:39 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1301 S 15TH PL
060350091;02/04/2006;01:25 PM;2.0;ROBBERY;;;1729 S 11TH ST
060350094;02/04/2006;12:19 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;1950 W MITCHELL ST
060350105;02/04/2006;03:23 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2319 S 10TH ST
060350109;02/04/2006;02:55 PM;2.0;ROBBERY;;;621 W HISTORIC MITCHELL ST
060350112;02/04/2006;03:55 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;105 N PLANKINTON AV
060360013;02/04/2006;10:33 PM;6.0;AGGRAVATED ASSAULT;;;1831 W NATIONAL AV
060340007;02/03/2006;12:22 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2342 S 9TH PL
060340051;02/03/2006;07:28 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;615 W WASHINGTON ST
060340078;02/03/2006;11:51 AM;2.0;SIMPLE ASSAULT;;;1955 S 8TH ST
060340103;02/03/2006;03:06 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;809 W MAPLE ST
060340130;02/03/2006;03:57 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;1571 S CESAR E CHAVEZ DR #LOWER
060340131;02/03/2006;04:38 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1506 W WINDLAKE AV #B
060340132;02/03/2006;05:32 PM;2.0;SIMPLE ASSAULT;;;1000 W BURNHAM ST
060340178;02/03/2006;10:37 PM;2.0;AGGRAVATED ASSAULT;;;610 S 3RD ST
060350009;02/03/2006;11:29 PM;2.0;ROBBERY;;;130 E WALKER ST
060330010;02/02/2006;01:52 AM;2.0;SIMPLE ASSAULT;;;645 W BRUCE ST #C
060330016;02/02/2006;04:22 AM;6.0;THEFT FROM MOTOR VEHICLE;;;1622 W FOREST HOME AV
060330017;02/02/2006;04:22 AM;6.0;MOTOR VEHICLE THEFT;;;1622 W FOREST HOME AV
060330027;02/02/2006;07:51 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1830 S 13TH ST
060330033;02/02/2006;06:10 AM;2.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;1917 S 15TH ST
060330046;02/02/2006;08:32 AM;2.0;SIMPLE ASSAULT;;;700 S 4TH ST
060330063;02/02/2006;10:55 AM;6.0;ROBBERY;;;1215 S CESAR E CHAVEZ DR
060330066;02/02/2006;11:43 AM;2.0;ALL OTHER LARCENY;;;1034 S 4TH ST
060330078;02/02/2006;12:53 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1430 S 4TH ST
060330087;02/02/2006;11:55 AM;6.0;ROBBERY;;;602 W NATIONAL AVE
060330103;02/02/2006;02:14 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1515 W LAPHAM BL
060330126;02/02/2006;03:19 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2001 W SCOTT ST
060330144;02/02/2006;04:40 PM;2.0;ALL OTHER LARCENY;;;2433 S 15TH PL
060330148;02/02/2006;05:37 PM;2.0;ALL OTHER LARCENY;;;529 W MAPLE ST
060330161;02/02/2006;06:29 PM;2.0;MOTOR VEHICLE THEFT;;;959 W LINCOLN AV
060330178;02/02/2006;06:14 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1210-B W WALKER ST
060330209;02/02/2006;11:25 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1627 S 6TH ST
060340006;02/02/2006;11:40 PM;6.0;AGGRAVATED ASSAULT;KIDNAPING;;1700 W NATIONAL AV #202
060320004;02/01/2006;12:23 AM;2.0;SIMPLE ASSAULT;;;2411 S 12TH ST
060320017;02/01/2006;05:07 AM;2.0;ROBBERY;;;628 W NATIONAL AV
060320022;02/01/2006;04:53 AM;2.0;THEFT FROM MOTOR VEHICLE;;;2007 S 17TH ST
060320029;02/01/2006;06:45 AM;6.0;MOTOR VEHICLE THEFT;;;1717 S 17TH ST
060320062;02/01/2006;09:35 AM;2.0;ALL OTHER LARCENY;;;817 W SCOTT ST
060320064;02/01/2006;09:37 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;936 W GREENFIELD AV
060320115;02/01/2006;02:15 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2140 S 11TH ST #LOWER
060320154;02/01/2006;05:54 PM;2.0;MOTOR VEHICLE THEFT;;;1270 W HARRISON AV
060590077;02/28/2006;01:51 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2212 S 18TH ST #A
060580005;02/27/2006;01:08 AM;6.0;ALL OTHER LARCENY;;;2012 W COLLEGE AV
060580031;02/27/2006;08:31 AM;2.0;THEFT FROM COIN-OPPERATED MACHINES;;;6333 S 20TH ST
060580059;02/27/2006;11:54 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2401 W HOWARD AV
060580083;02/27/2006;12:23 PM;2.0;ALL OTHER LARCENY;;;5110 S 6TH ST
060580129;02/27/2006;03:47 PM;2.0;ALL OTHER LARCENY;;;4650 S HOWELL AV
060580135;02/27/2006;05:59 PM;6.0;ALL OTHER LARCENY;;;2012 W OKLAHOMA AV
060580191;02/27/2006;10:33 PM;2.0;THEFT FROM MOTOR VEHICLE;;;3666 S 14TH ST
060570042;02/26/2006;11:13 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3119 S 18TH ST
060570105;02/26/2006;06:57 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3127 S 26TH ST
060570106;02/26/2006;05:54 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3125 S 26TH ST
060570141;02/26/2006;10:02 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3169 S 21ST ST
060560021;02/25/2006;12:05 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3411 S 15TH PL
060560022;02/25/2006;12:05 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3531 S 15TH ST
060560027;02/25/2006;12:05 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3540 S 15TH ST
060560029;02/25/2006;12:05 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3764 S 15TH ST
060560048;02/25/2006;07:50 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2448 S 17TH ST
060560052;02/25/2006;08:30 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4218 S 20TH ST
060560062;02/25/2006;09:28 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2052 W VAN BECK AV
060560074;02/25/2006;10:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3577 S 15TH PL #A
060560083;02/25/2006;11:31 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3403 S 18TH ST
060560095;02/25/2006;12:31 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5601 S 23RD ST
060560101;02/25/2006;12:45 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2483 S 17TH ST
060560103;02/25/2006;12:58 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3311 S 18TH ST
060560112;02/25/2006;12:33 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2134 S 19TH ST #UPPER
060560147;02/25/2006;04:38 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6026 S 20TH ST
060560149;02/25/2006;03:03 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1422 W HOWARD AV
060560155;02/25/2006;05:18 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5555 S 23RD ST
060560163;02/25/2006;05:14 PM;6.0;SIMPLE ASSAULT;;;2025 W WARNIMONT AV
060560165;02/25/2006;06:17 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2415 W MORGAN AV
060560187;02/25/2006;09:19 PM;2.0;ALL OTHER LARCENY;;;1501 W ZELLMAN CT
060560191;02/25/2006;06:50 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2209 S 17TH ST
060560192;02/25/2006;06:50 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2209 S 17TH ST
060570001;02/25/2006;10:51 PM;2.0;MOTOR VEHICLE THEFT;;;6401 S 13TH ST
060570005;02/25/2006;10:14 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3666 S 20TH PL
060550001;02/24/2006;12:21 AM;6.0;ALL OTHER LARCENY;;;3006 S 27TH ST
060550028;02/24/2006;08:04 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4415 S ADAMS AV
060550080;02/24/2006;01:55 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1600 W BOLIVAR AV #1
060550156;02/24/2006;09:07 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2525 W MORGAN AV
060550167;02/24/2006;08:57 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3763 S 24TH ST
060550170;02/24/2006;10:56 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;336 W COLLEGE AV
060550171;02/24/2006;11:06 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;336 W COLLEGE AV
060550172;02/24/2006;11:14 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5256 S 23RD ST
060550173;02/24/2006;11:21 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5431 S 23RD ST
060540071;02/23/2006;12:48 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2369 S 16TH ST
060540104;02/23/2006;02:50 PM;2.0;POCKET PICKING;;;3726 S 27 ST
060540106;02/23/2006;02:48 PM;2.0;THEFT FROM BUILDING;;;3844 S 15TH ST
060530048;02/22/2006;10:43 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3822 S 19TH ST
060520025;02/21/2006;07:35 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2301 W PLAINFIELD AV
060520038;02/21/2006;09:02 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3527 S 24TH ST
060520045;02/21/2006;09:30 AM;2.0;THEFT FROM MOTOR VEHICLE;;;4601 S 1ST ST
060520050;02/21/2006;10:02 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1840 W KERNEY PL
060520096;02/21/2006;03:03 PM;2.0;ALL OTHER LARCENY;;;6120 S AVALON ST
060520133;02/21/2006;05:07 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2600 W HOWARD AV
060520135;02/21/2006;05:10 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1710 W WINDLAKE AV
060520166;02/21/2006;07:54 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3136 S 25TH ST
060520181;02/21/2006;09:38 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3400 S 20TH ST
060510078;02/20/2006;01:37 PM;2.0;ALL OTHER LARCENY;;;4925 S HOWELL AV
060510085;02/20/2006;01:09 PM;2.0;SHOPLIFTING;;;3515 S 13TH ST
060510106;02/20/2006;03:55 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5229 S 13TH ST
060510122;02/20/2006;04:48 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2020 W VAN BECK WA
060510135;02/20/2006;07:20 PM;2.0;ALL OTHER LARCENY;;;4747 S HOWELL AV
060510153;02/20/2006;07:17 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3745 S 24TH ST
060500023;02/19/2006;03:27 AM;6.0;MOTOR VEHICLE THEFT;;;3006 S 27TH ST
060500037;02/19/2006;09:22 AM;2.0;THEFT FROM MOTOR VEHICLE;;;4747 S HOWELL AV
060500121;02/19/2006;08:38 PM;2.0;MOTOR VEHICLE THEFT;;;2403 S 17TH ST
060500125;02/19/2006;08:22 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;4602 S 20TH ST #3
060500126;02/19/2006;08:57 PM;2.0;AGGRAVATED ASSAULT;;;6260 S 13TH ST
060490082;02/18/2006;09:52 AM;2.0;KIDNAPING;ROBBERY;;2232 S 20TH ST #UPPER
060490120;02/18/2006;06:07 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3815 S 20TH ST
060490126;02/18/2006;07:29 PM;2.0;MOTOR VEHICLE THEFT;;;1527 W MORGAN AV
060500010;02/18/2006;09:50 PM;2.0;AGGRAVATED ASSAULT;;;1200 W COLLEGE AV ROOM 318
060480078;02/17/2006;01:38 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;220 E COLLEGE AV
060480087;02/17/2006;04:03 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2258 S 20TH ST
060480092;02/17/2006;04:12 PM;2.0;ALL OTHER LARCENY;;;3500 S 13TH ST
060480115;02/17/2006;03:23 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2323 S 16TH ST
060480117;02/17/2006;07:46 PM;6.0;MOTOR VEHICLE THEFT;;;5072 S 27TH ST
060480148;02/17/2006;11:37 PM;6.0;MOTOR VEHICLE THEFT;;;4040 S 27TH ST
060470038;02/16/2006;09:11 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3104 S 27TH ST
060470042;02/16/2006;08:52 AM;6.0;ALL OTHER LARCENY;;;4100 S 27TH ST
060470048;02/16/2006;09:12 AM;2.0;THEFT FROM MOTOR VEHICLE;;;5848 S 13TH ST
060470084;02/16/2006;01:16 PM;2.0;ROBBERY;;;1600 W OKLAHOMA AV
060470112;02/16/2006;04:23 PM;2.0;AGGRAVATED ASSAULT;;;801 W LAYTON AV
060470134;02/16/2006;06:35 PM;2.0;SIMPLE ASSAULT;;;2268 S 17TH ST
060480003;02/16/2006;11:47 PM;2.0;AGGRAVATED ASSAULT;;;3135 S 15TH ST
060440163;02/15/2006;02:40 PM;6.0;SIMPLE ASSAULT;;;3006 S 27TH ST
060460059;02/15/2006;11:12 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1320 W VAN NORMAN AV
060460118;02/15/2006;08:40 AM;2.0;ALL OTHER LARCENY;;;233 W LAYTON AV
060460171;02/15/2006;07:07 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;3745 S 19TH ST
060460178;02/15/2006;08:50 PM;6.0;ALL OTHER LARCENY;;;2012 W COLLEGE AV
060470001;02/15/2006;10:37 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3581 S 20TH ST
060450107;02/14/2006;03:09 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2269 W KIMBERLY AV
060450161;02/14/2006;06:52 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;3357 S 18TH ST
060440046;02/13/2006;10:47 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2503 S 16TH ST
060440048;02/13/2006;10:09 AM;6.0;ALL OTHER LARCENY;;;5400 S 27TH ST
060440060;02/13/2006;11:41 AM;2.0;ROBBERY;;;1913 W BECHER ST
060440079;02/13/2006;01:18 PM;2.0;MOTOR VEHICLE THEFT;;;6280 S HOWELL AV
060440087;02/13/2006;02:30 PM;6.0;SIMPLE ASSAULT;;;2602 W GOLDCREST AV
060440097;02/13/2006;03:51 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4730 S 27TH ST
060440104;02/13/2006;04:10 PM;2.0;ALL OTHER LARCENY;;;6160 S 6TH ST #S10
060440139;02/13/2006;08:04 PM;2.0;ALL OTHER LARCENY;;;4801 S 2ND ST
060430030;02/12/2006;05:07 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1609 W LINCOLN AV
060430034;02/12/2006;09:18 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1313 W GRANGE AV
060430105;02/12/2006;01:04 PM;2.0;MOTOR VEHICLE THEFT;;;811 W GRANGE AV
060430110;02/12/2006;02:18 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4747 S HOWELL AV
060430115;02/12/2006;03:00 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1612 W LINCOLN AV
060430177;02/12/2006;09:54 PM;2.0;THEFT FROM MOTOR VEHICLE;;;4301 S HOWELL AV
060420012;02/11/2006;01:08 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5881 S HOWELL AV
060420030;02/11/2006;03:03 AM;2.0;ROBBERY;;;6401 S 13TH ST
060420067;02/11/2006;10:56 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4415 S ADAMS AV
060410086;02/10/2006;03:38 PM;6.0;ALL OTHER LARCENY;;;3104 S 27TH ST
060410154;02/10/2006;10:09 PM;2.0;ROBBERY;;;1838 W GRANT ST
060420007;02/10/2006;11:40 PM;6.0;AGGRAVATED ASSAULT;;;2536 W ABBOTT AV
060400010;02/09/2006;05:56 AM;2.0;AGGRAVATED ASSAULT;;;4925 S HOWELL AV
060400038;02/09/2006;07:52 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3035 S 15TH ST
060400046;02/09/2006;08:54 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1734 W WINDLAKE AV
060400055;02/09/2006;11:12 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1400 W VAN NORMAN AV
060400068;02/09/2006;12:05 PM;2.0;MOTOR VEHICLE THEFT;;;6280 S HOWELL AV
060400073;02/09/2006;11:54 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3251 S 21ST ST
060400089;02/09/2006;02:20 PM;2.0;THEFT FROM MOTOR VEHICLE;;;4872 S 14TH ST
060400112;02/09/2006;03:27 PM;2.0;MOTOR VEHICLE THEFT;;;6039 S HOWELL AV
060400150;02/09/2006;06:48 PM;2.0;MOTOR VEHICLE THEFT;;;2507 S 19TH ST #UPPER
060400171;02/09/2006;09:43 PM;2.0;MOTOR VEHICLE THEFT;;;1583 W PLAINFIELD AV
060390086;02/08/2006;12:56 PM;2.0;ALL OTHER LARCENY;;;3867 S 13TH ST
060380036;02/07/2006;08:27 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1905 W LINCOLN AVE
060380056;02/07/2006;10:02 AM;2.0;THEFT FROM MOTOR VEHICLE;;;5848 S 13TH ST
060380128;02/07/2006;02:37 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;3203 S 15TH PL
060380137;02/07/2006;05:08 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1700 W LINCOLN AV
060380162;02/07/2006;07:43 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3633 S 20TH ST
060380168;02/07/2006;08:06 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3439 S 20TH ST
060380169;02/07/2006;09:04 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2471 S 19TH ST
060380188;02/07/2006;09:49 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2115 W LAYTON AV #LOWER
060370020;02/06/2006;12:39 AM;6.0;KIDNAPING;SIMPLE ASSAULT;;3006 S 27TH ST
060370048;02/06/2006;08:50 AM;2.0;ALL OTHER LARCENY;;;233 W LAYTON AV
060370066;02/06/2006;11:26 AM;2.0;MOTOR VEHICLE THEFT;;;4400 S 13TH ST
060370093;02/06/2006;01:25 PM;2.0;ALL OTHER LARCENY;;;1832 W KERNEY PL
060370126;02/06/2006;05:22 PM;6.0;MOTOR VEHICLE THEFT;;;2630 W EUCLID AV
060370129;02/06/2006;05:32 PM;6.0;THEFT FROM MOTOR VEHICLE;;;4635 S 23RD ST
060370172;02/06/2006;11:04 PM;2.0;ALL OTHER LARCENY;;;131 W LAYTON AV
060470099;02/06/2006;06:10 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3006 S 27TH ST
060360071;02/05/2006;01:35 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2091 W OKLAHOMA AV
060360084;02/05/2006;02:51 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1919 W LINCOLN AV
060360141;02/05/2006;07:57 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;3156 S 22ND ST
060370010;02/05/2006;09:41 PM;2.0;AGGRAVATED ASSAULT;;;2414 S 17TH ST
060340104;02/04/2006;10:19 AM;2.0;THEFT FROM MOTOR VEHICLE;;;4800 S 13TH ST
060350033;02/04/2006;07:45 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1716 W LINCOLN AV #ALLEY
060350034;02/04/2006;08:14 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2256 W LEROY AV
060350046;02/04/2006;08:18 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2519 W MORGAN AV
060350047;02/04/2006;08:18 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;2509 W MORGAN AV
060350059;02/04/2006;10:41 AM;2.0;THEFT FROM MOTOR VEHICLE;;;4747 S HOWELL AV
