Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
062100070;07/29/2006;07:48 AM;5.0;MOTOR VEHICLE THEFT;;;;530 E CLARKE ST
062100103;07/29/2006;10:53 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1431 E NORTH AV
062100113;07/29/2006;11:38 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1234 E RANDOLPH CT
062100126;07/29/2006;12:53 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3440 N PIERCE ST
062100133;07/29/2006;01:34 PM;5.0;ALL OTHER LARCENY;;;;3133 E NEWBERRY BL
062100134;07/29/2006;10:38 AM;5.0;ALL OTHER LARCENY;;;;820 E CLARKE ST
062100144;07/29/2006;02:16 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2005 E THOMAS AV
062100151;07/29/2006;03:38 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;820 E KNAPP ST
062100161;07/29/2006;03:32 PM;5.0;SIMPLE ASSAULT;;;;1741 N FARWELL AV
062100171;07/29/2006;04:28 PM;5.0;MOTOR VEHICLE THEFT;;;;2575 N DOWNER AV
062090040;07/28/2006;08:29 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2318 N WEIL ST
062090045;07/28/2006;07:22 AM;5.0;MOTOR VEHICLE THEFT;;;;1303 N CASS ST
062090058;07/28/2006;09:53 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3047 N HUMBOLDT BL
062090079;07/28/2006;11:20 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3111 N HUMBOLDT BL
062090080;07/28/2006;11:20 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3109 N HUMBOLDT BL
062090112;07/28/2006;01:29 PM;5.0;ALL OTHER LARCENY;;;;2352 N HUMBOLDT BL
062090116;07/28/2006;01:51 PM;5.0;ALL OTHER LARCENY;;;;3233 E KENWOOD BL
062090131;07/28/2006;02:55 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1120 E CHAMBERS ST
062090136;07/28/2006;03:11 PM;5.0;MOTOR VEHICLE THEFT;;;;3209 N OAKLAND AV
062090141;07/28/2006;02:39 PM;5.0;ALL OTHER LARCENY;;;;2200 N PROSPECT AV
062090192;07/28/2006;06:57 PM;5.0;MOTOR VEHICLE THEFT;;;;3476 N OAKLAND AV
062090195;07/28/2006;07:33 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2001 E EDGEWOOD AV
062090208;07/28/2006;08:07 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2114 N SUMMIT AV #26
062090211;07/28/2006;08:12 PM;5.0;AGGRAVATED ASSAULT;;;;733 E CLARKE ST
062080019;07/27/2006;01:58 AM;5.0;ROBBERY;;;;2649 N BOOTH ST
062080024;07/27/2006;04:10 AM;5.0;MOTOR VEHICLE THEFT;;;;2649 N BOOTH ST
062080027;07/27/2006;07:49 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1767 N ARLINGTON PL #3
062080042;07/27/2006;08:09 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2700 N HACKETT AV
062080044;07/27/2006;07:39 AM;5.0;SIMPLE ASSAULT;;;;1350 E LOCUST ST #506
062080064;07/27/2006;09:03 AM;5.0;THEFT FROM BUILDING;;;;1825 N PROSPECT AV #318
062080086;07/27/2006;11:27 AM;5.0;THEFT FROM BUILDING;;;;1977 N FARWELL AV
062080098;07/27/2006;12:01 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2715 N HUMBOLDT BL
062080176;07/27/2006;06:29 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2970 N MURRAY AV
062080190;07/27/2006;08:15 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1245 N BROADWAY
062080193;07/27/2006;08:44 PM;5.0;ROBBERY;;;;1815 E KENILWORTH PL
062080227;07/27/2006;07:34 PM;5.0;THEFT FROM BUILDING;;;;1136 E CLARKE ST
062090001;07/27/2006;10:33 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2019 N FARWELL AV #106
062070029;07/26/2006;01:40 AM;5.0;MOTOR VEHICLE THEFT;;;;1307 E BRADY ST
062070085;07/26/2006;08:03 AM;5.0;MOTOR VEHICLE THEFT;;;;2763 N BREMEN ST
062070088;07/26/2006;09:09 AM;5.0;MOTOR VEHICLE THEFT;;;;2824 E HAMPSHIRE ST
062070091;07/26/2006;09:44 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2931 N MURRAY AV
062070094;07/26/2006;09:32 AM;5.0;MOTOR VEHICLE THEFT;;;;2511 N BARTLETT AV #LWR
062070112;07/26/2006;10:51 AM;5.0;ALL OTHER LARCENY;;;;904 E PEARSON ST
062070115;07/26/2006;11:05 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2220 E NEWBERRY BL
062070123;07/26/2006;11:46 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2728 N PROSPECT AV
062070133;07/26/2006;12:20 PM;5.0;ALL OTHER LARCENY;;;;1500 E PARK PL
062070136;07/26/2006;01:22 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2734 N CRAMER ST
062070144;07/26/2006;12:12 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1504 E NORTH AV
062070162;07/26/2006;03:09 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2954 N CRAMER ST
062070202;07/26/2006;04:21 PM;5.0;MOTOR VEHICLE THEFT;;;;1500 E IRVING PL
062070209;07/26/2006;05:21 PM;5.0;ALL OTHER LARCENY;;;;1856 N WARREN AV
062070218;07/26/2006;06:48 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;918 E NORTH AV
062070221;07/26/2006;05:24 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2851 N BREMEN ST
062060022;07/25/2006;01:58 AM;5.0;SIMPLE ASSAULT;;;;3322 N BREMEN ST
062060062;07/25/2006;08:54 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2826 N FREDERICK AV
062060066;07/25/2006;09:09 AM;5.0;MOTOR VEHICLE THEFT;;;;3268 N FRATNEY ST
062060088;07/25/2006;11:04 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1818 N WATER ST
062060106;07/25/2006;12:04 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2959 N WEIL ST
062060108;07/25/2006;12:09 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2800 N FRATNEY ST
062060134;07/25/2006;02:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3100 E KENWOOD BL
062060136;07/25/2006;02:21 PM;5.0;MOTOR VEHICLE THEFT;;;;800 E JUNEAU AV
062060156;07/25/2006;03:21 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3427 N MARYLAND AV
062060200;07/25/2006;05:12 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1961 N SUMMIT AV
062050012;07/24/2006;04:45 AM;5.0;ARSON;;;;2825 N FRATNEY ST
062050034;07/24/2006;07:13 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1614 E PROVIDENCE AV
062050046;07/24/2006;07:30 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2185 N PROSPECT AV
062050077;07/24/2006;11:18 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1514 E WINDSOR PL
062050098;07/24/2006;12:26 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2400 N LINCOLN MEMORIAL DR
062050125;07/24/2006;11:39 AM;5.0;ALL OTHER LARCENY;;;;2340 N FARWELL AV
062050146;07/24/2006;04:06 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3233 E KENWOOD BL
062050153;07/24/2006;02:39 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2853 N FREDERICK AV
062050185;07/24/2006;06:46 PM;5.0;ALL OTHER LARCENY;;;;1428 E BRADY ST
062050211;07/24/2006;09:09 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3000 N HUMBOLDT BL
062060009;07/24/2006;11:24 PM;5.0;MOTOR VEHICLE THEFT;;;;2437 N FRATNEY ST
062060015;07/24/2006;10:59 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2204 E WEBSTER PL
062040032;07/23/2006;01:26 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2634 N MARYLAND AV
062040081;07/23/2006;11:26 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2768 N BREMEN ST #B
062040089;07/23/2006;12:01 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1339 E RANDOLPH CT
062040102;07/23/2006;01:44 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1230 E AUER AV
062040105;07/23/2006;01:34 PM;5.0;MOTOR VEHICLE THEFT;;;;3036 N FRATNEY ST
062040106;07/23/2006;02:09 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3277 N SUMMIT AV
062040123;07/23/2006;04:27 PM;5.0;MOTOR VEHICLE THEFT;;;;227 W PLEASANT ST
062040125;07/23/2006;04:15 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1535 N HUMBOLDT AV
062040126;07/23/2006;02:11 PM;5.0;AGGRAVATED ASSAULT;;;;2825 N FRATNEY ST
062040139;07/23/2006;05:30 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2421 N FRATNEY ST
062040146;07/23/2006;03:34 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1319 N JACKSON ST #119
062040174;07/23/2006;08:20 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2520 N TERRACE AV
062040185;07/23/2006;06:28 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2804 N FRATNEY ST #2
062040197;07/23/2006;06:57 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1041 E KNAPP ST
062030020;07/22/2006;02:20 AM;5.0;ROBBERY;;;;2591 N OAKLAND AV
062030076;07/22/2006;11:15 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1758 N WATER ST
062030102;07/22/2006;02:16 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2813 N FRATNEY ST
062030109;07/22/2006;02:27 PM;5.0;ALL OTHER LARCENY;;;;1905 N WATER ST
062030110;07/22/2006;02:59 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3320 N DOUSMAN ST
062030132;07/22/2006;06:53 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3029 N DOWNER AV
062030133;07/22/2006;04:50 PM;5.0;AGGRAVATED ASSAULT;;;;515 E CHAMBERS ST
062030166;07/22/2006;09:18 PM;5.0;ALL OTHER LARCENY;;;;2500 N DOWNER AV
062020030;07/21/2006;01:32 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1767 N ARLINGTON PL #3
062020035;07/21/2006;01:54 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2108 N NEWHALL ST
062020042;07/21/2006;06:00 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1115 E KNAPP ST
062020071;07/21/2006;09:56 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2870 N BREMEN ST
062020073;07/21/2006;09:28 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3146 N PIERCE ST #LOWER
062020093;07/21/2006;11:07 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1504 N FRANKLIN PL
062020139;07/21/2006;02:49 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;303 E OGDEN AV
062020150;07/21/2006;02:55 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2641 N BOOTH ST
062020168;07/21/2006;04:16 PM;5.0;ALL OTHER LARCENY;;;;2445 N OAKLAND AV #LWR
062020191;07/21/2006;05:03 PM;5.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2659 N BREMEN ST
062020192;07/21/2006;01:46 PM;5.0;ROBBERY;;;;2401 N LINCOLN MEMORIAL DR
062020204;07/21/2006;07:49 PM;5.0;MOTOR VEHICLE THEFT;;;;3021 N FREDERICK AV
062020209;07/21/2006;06:48 PM;5.0;MOTOR VEHICLE THEFT;;;;1030 E CENTER ST
062020228;07/21/2006;09:40 PM;5.0;ROBBERY;;;;2474 N HOLTON ST
062010007;07/20/2006;12:45 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1731 N ARLINGTON PL
062010026;07/20/2006;01:01 AM;5.0;ROBBERY;;;;1130 E WRIGHT ST
062010047;07/20/2006;04:23 AM;5.0;ROBBERY;KIDNAPING;;;1756 N ARLINGTON PL
062010066;07/20/2006;08:55 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;324 E JUNEAU AV
062010089;07/20/2006;10:26 AM;5.0;ALL OTHER LARCENY;;;;3495 N OAKLAND AV
062010092;07/20/2006;10:03 AM;5.0;ALL OTHER LARCENY;;;;2009 N CAMBRIDGE AV
062010102;07/20/2006;11:06 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3130 N HUMBOLDT BL
062010115;07/20/2006;11:58 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1505 N JACKSON ST
062010131;07/20/2006;12:38 PM;5.0;ALL OTHER LARCENY;;;;1704 E THOMAS AV #UPPER
062010160;07/20/2006;03:36 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2228 N PROSPECT AV
062010191;07/20/2006;06:07 PM;5.0;MOTOR VEHICLE THEFT;;;;1600 N VAN BUREN ST
062010219;07/20/2006;08:29 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;234 W GALENA ST
062000021;07/19/2006;01:42 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;820 E CENTER ST
062000060;07/19/2006;09:16 AM;5.0;ALL OTHER LARCENY;;;;3472 N FREDERICK AV
062000063;07/19/2006;08:46 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;828 E JUNEAU AV
062000085;07/19/2006;09:30 AM;5.0;MOTOR VEHICLE THEFT;;;;2001 E BRADFORD AV
062000087;07/19/2006;10:30 AM;5.0;ALL OTHER LARCENY;;;;2426 N FARWELL AV
062000113;07/19/2006;01:44 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1661 N WATER ST
062000119;07/19/2006;01:59 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3445 N OAKLAND AV
062000134;07/19/2006;02:41 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2400 N LINCOLN MEMORIAL DR
062000134;07/19/2006;02:41 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2400 N LINCOLN MEMORIAL DR
062000160;07/19/2006;03:45 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1714 E NEWPORT AV
062000171;07/19/2006;03:56 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1723-A N CASS ST
062000197;07/19/2006;05:08 PM;5.0;SIMPLE ASSAULT;;;;2019 N FARWELL AV #211
062000227;07/19/2006;08:52 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3128 N SHEPARD AV
062010010;07/19/2006;11:02 PM;5.0;ROBBERY;;;;2801 N MARYLAND AVE
061990019;07/18/2006;02:10 AM;5.0;MOTOR VEHICLE THEFT;;;;3039 N CRAMER ST
061990136;07/18/2006;12:54 PM;5.0;ROBBERY;;;;2976 N CAMBRIDGE AV
061990188;07/18/2006;06:05 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2934 N HUMBOLDT BL
061990240;07/18/2006;10:46 PM;5.0;AGGRAVATED ASSAULT;;;;1534 N HUMBOLDT AV #8
061990243;07/18/2006;11:05 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2806 N BOOTH ST
061980044;07/17/2006;07:44 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2953 N CRAMER ST
061980047;07/17/2006;06:57 AM;5.0;ROBBERY;;;;1580 N FARWELL AV
061980049;07/17/2006;08:53 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2728 N CRAMER ST
061980065;07/17/2006;09:38 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2521 N DOWNER AV #J
061980117;07/17/2006;01:45 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2764 N BREMEN ST
061980155;07/17/2006;05:06 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3010 N LINCOLN MEMORIAL DR
061980173;07/17/2006;05:06 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3462 N WEIL ST
061980193;07/17/2006;06:17 PM;5.0;MOTOR VEHICLE THEFT;;;;2019 N FARWELL AV #113
061980231;07/17/2006;10:17 PM;5.0;ROBBERY;;;;2941 N MARYLAND AV
061970064;07/16/2006;05:15 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3417 N CRAMER ST
061970068;07/16/2006;08:15 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1008 E CONCORDIA AV
061970076;07/16/2006;08:46 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2976 N BREMEN ST
061970085;07/16/2006;05:16 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3453 N FREDERICK AV
061970085;07/16/2006;05:16 AM;5.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;3453 N FREDERICK AV
061970092;07/16/2006;09:51 AM;5.0;MOTOR VEHICLE THEFT;;;;2626 N FRATNEY ST
061970153;07/16/2006;03:04 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1831 N CAMBRIDGE AV
061970154;07/16/2006;03:05 PM;5.0;ALL OTHER LARCENY;;;;2233 N SUMMIT AV
061970158;07/16/2006;03:17 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3495 N BREMEN ST
061970160;07/16/2006;03:45 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2466 N OAKLAND AV
061970161;07/16/2006;03:48 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;465 E KNAPP ST
061970171;07/16/2006;04:01 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3462 N BREMEN ST
061970188;07/16/2006;05:53 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1301 N MILWAUKEE ST
061970205;07/16/2006;06:23 PM;5.0;SIMPLE ASSAULT;;;;1670 N HUMBOLDT AV
061970227;07/16/2006;09:17 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2976 N CAMBRIDGE AV
061960054;07/15/2006;07:34 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1926 N WARREN AV #B
061960095;07/15/2006;10:57 AM;5.0;ROBBERY;;;;3337 N HUMBOLDT BL
061960123;07/15/2006;02:56 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1206 N BROADWAY
061960133;07/15/2006;03:39 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2206 N SUMMIT AV
061960134;07/15/2006;02:25 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3463 N DOUSMAN ST
061960140;07/15/2006;04:43 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1433 N WATER ST
061960160;07/15/2006;05:44 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1131 E MEINECKE AV
061950024;07/14/2006;03:20 AM;5.0;ROBBERY;;;;1209 N WATER ST
061950034;07/14/2006;04:41 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1947 N FARWELL AV
061950049;07/14/2006;08:25 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1702 N PULASKI ST
061950074;07/14/2006;10:12 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1653 N PROSPECT AV
061950089;07/14/2006;11:32 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3339 N DOUSMAN ST
061950097;07/14/2006;12:16 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1237 N VAN BUREN ST
061950109;07/14/2006;02:12 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1505 N FRANKLIN PL
061950139;07/14/2006;05:12 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1228 N ASTOR ST
061950141;07/14/2006;05:23 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2830 N OAKLAND AV
061950153;07/14/2006;04:14 PM;5.0;ALL OTHER LARCENY;;;;1930 N PROSPECT AV #63
061950176;07/14/2006;08:06 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;711 E CENTER ST
061950186;07/14/2006;08:47 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2315 N OAKLAND AV
061950207;07/14/2006;09:50 PM;5.0;MOTOR VEHICLE THEFT;;;;3200 N HUMBOLDT BL
061940084;07/13/2006;11:16 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1216 E BRADY ST
061940093;07/13/2006;11:49 AM;5.0;AGGRAVATED ASSAULT;;;;728 E LOCUST ST #UPPER
061940109;07/13/2006;11:52 AM;5.0;ROBBERY;;;;1518 N FRANKLIN PL
061940175;07/13/2006;07:47 PM;5.0;ALL OTHER LARCENY;;;;2508 E BELLEVIEW PL
061940185;07/13/2006;08:23 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1623 N HUMBOLDT AV
061940193;07/13/2006;07:45 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2428 E BRADFORD AV
061940200;07/13/2006;09:27 PM;5.0;MOTOR VEHICLE THEFT;;;;2502 N OAKLAND AV
061940224;07/13/2006;10:59 PM;5.0;AGGRAVATED ASSAULT;;;;818 E WRIGHT ST
061930049;07/12/2006;08:00 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2435 N DOUSMAN ST
061930053;07/12/2006;08:15 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2471 N GORDON PL
061930055;07/12/2006;08:21 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1709 N WATER ST
061930056;07/12/2006;08:24 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2630 N MURRAY AV #104
061930059;07/12/2006;08:37 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1720 N WARREN AV
061930112;07/12/2006;11:53 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2030 N OAKLAND AV
061930128;07/12/2006;01:24 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2233 N SUMMIT AV
061930130;07/12/2006;01:37 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3158 N FRATNEY ST
061930145;07/12/2006;01:20 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1813 E KENILWORTH PL
061930183;07/12/2006;06:03 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3233 E KENWOOD BL
061930209;07/12/2006;08:45 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1232 N EDISON ST
061930213;07/12/2006;09:05 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3400 N PIERCE ST
061930226;07/12/2006;10:27 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1827 N FARWELL AV
061920048;07/11/2006;05:44 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2823 N BREMEN ST
061920052;07/11/2006;08:21 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1508 N CASS ST
061920097;07/11/2006;11:04 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2850 N BREMEN ST
061920103;07/11/2006;11:06 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;1852 N ARLINGTON PL
061920104;07/11/2006;11:47 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2815 N FRATNEY ST
061920120;07/11/2006;12:35 PM;5.0;MOTOR VEHICLE THEFT;;;;400 E LYON ST
061920133;07/11/2006;01:39 PM;5.0;ALL OTHER LARCENY;;;;2535 N PROSPECT AV
061920152;07/11/2006;02:59 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3233 E KENWOOD BL
061920153;07/11/2006;01:42 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2591 N OAKLAND AV #LWR
061920174;07/11/2006;04:41 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2816 N FRATNEY ST
061920180;07/11/2006;05:23 PM;5.0;ALL OTHER LARCENY;;;;2025 E NEWPORT AV #377
061920181;07/11/2006;03:41 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2564 N NEWHALL ST
061920209;07/11/2006;06:34 PM;5.0;THEFT FROM BUILDING;;;;1920 N FARWELL AV #407
061920210;07/11/2006;06:34 PM;5.0;THEFT FROM BUILDING;;;;1920 N FARWELL AV #408
061920226;07/11/2006;08:39 PM;5.0;ALL OTHER LARCENY;;;;2900 N OAKLAND AV
061920238;07/11/2006;10:18 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1717 E KANE PL
061920245;07/11/2006;09:45 PM;5.0;ROBBERY;;;;1725 E LOCUST ST
061920246;07/11/2006;03:30 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2535 N PROSPECT AV #102
061920248;07/11/2006;09:45 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2944 N CAMBRIDGE AV
061910033;07/10/2006;08:04 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2450 N CRAMER ST
061910054;07/10/2006;08:19 AM;5.0;MOTOR VEHICLE THEFT;;;;2844 N BOOTH ST
061910069;07/10/2006;10:17 AM;5.0;ALL OTHER LARCENY;;;;3022 N CAMBRIDGE AV
061910076;07/10/2006;10:45 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1800 N CAMBRIDGE AV
061910133;07/10/2006;02:28 PM;5.0;ALL OTHER LARCENY;;;;3017 N MARIETTA AV
061910143;07/10/2006;02:22 PM;5.0;ALL OTHER LARCENY;;;;1112 E KNAPP ST #7
061910144;07/10/2006;03:58 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1817 E LAFAYETTE PL
061910195;07/10/2006;05:44 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2860 N FRATNEY ST
061900043;07/09/2006;02:53 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3247 N BARTLETT AV
061900072;07/09/2006;09:38 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1209 N WATER ST
061900101;07/09/2006;12:49 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1023 E KEWAUNEE ST
061900103;07/09/2006;01:02 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2439 N OAKLAND AV
061900104;07/09/2006;01:04 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;1805 E PARK PL
061900151;07/09/2006;03:55 PM;5.0;MOTOR VEHICLE THEFT;;;;1230 E AUER AV
061900156;07/09/2006;04:58 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3133 E NEWBERRY BL
