Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
061110384;04/21/2006;08:23 PM;6.0;AGGRAVATED ASSAULT;;;2868 S 68TH ST
061110387;04/21/2006;09:30 PM;6.0;MOTOR VEHICLE THEFT;;;3333 S 27TH ST
061110393;04/21/2006;09:59 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3201 S 51ST ST
061110411;04/21/2006;10:07 PM;6.0;ROBBERY;;;6001 W CLEVELAND AV
061100104;04/20/2006;01:08 PM;6.0;THEFT FROM BUILDING;;;3001 S 56TH ST #3
061100122;04/20/2006;03:41 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4100 W MORGAN AV
061100214;04/20/2006;11:24 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6212 W BURDICK AV
061110022;04/20/2006;10:30 PM;6.0;AGGRAVATED ASSAULT;;;7313 W RIVER BEND DR
061080026;04/18/2006;05:07 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3149 S 76TH ST
061080029;04/18/2006;07:40 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6802 W FOREST HOME AV
061070021;04/17/2006;06:26 AM;6.0;MOTOR VEHICLE THEFT;;;2224 S 34TH ST
061070022;04/17/2006;05:52 AM;6.0;MOTOR VEHICLE THEFT;;;8430 W MORGAN AV #4
061070048;04/17/2006;07:41 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3211 S LANDL LA
061070049;04/17/2006;07:41 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3211 S LANDL LA #101
061070080;04/17/2006;11:59 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;7635 W OKLAHOMA AV
061070152;04/17/2006;04:08 PM;6.0;SHOPLIFTING;;;3701 S 27TH ST
061070164;04/17/2006;04:57 PM;6.0;SIMPLE ASSAULT;;;3209 S 36TH ST
061070182;04/17/2006;05:50 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3425 W OKLAHOMA AV
061060044;04/16/2006;06:56 AM;6.0;SIMPLE ASSAULT;;;3227 S 95TH ST
061060050;04/16/2006;08:22 AM;6.0;MOTOR VEHICLE THEFT;;;3200 S 27TH ST
061060114;04/16/2006;06:58 PM;6.0;ALL OTHER LARCENY;;;3271 S 24TH ST
061060129;04/16/2006;07:56 PM;6.0;ALL OTHER LARCENY;;;3110 S 76TH ST
061050021;04/15/2006;12:35 AM;6.0;AGGRAVATED ASSAULT;;;3500 W FOREST HOME AV
061050036;04/15/2006;04:07 AM;6.0;AGGRAVATED ASSAULT;;;3457 S 61ST ST
061050125;04/15/2006;04:16 PM;6.0;THEFT FROM BUILDING;;;3221 S 57TH ST
061040016;04/14/2006;02:40 AM;6.0;SIMPLE ASSAULT;;;8837 W MORGAN AV
061040151;04/14/2006;08:32 PM;6.0;ALL OTHER LARCENY;;;3301 S 76TH ST
061040168;04/14/2006;10:40 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3330 S 30TH ST
061300030;04/14/2006;09:11 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3500 S 35TH ST
061030036;04/13/2006;08:07 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2400 S 43RD ST
061030177;04/13/2006;09:21 PM;6.0;AGGRAVATED ASSAULT;;;2257 S 35TH ST
061020044;04/12/2006;08:03 AM;6.0;SIMPLE ASSAULT;;;4415 W ARTHUR CT #5
061020095;04/12/2006;12:37 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3160 S 63RD ST
061020133;04/12/2006;02:37 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4103 W MORGAN AV #2
061020145;04/12/2006;04:27 PM;6.0;SHOPLIFTING;;;3355 S 27TH ST
061020182;04/12/2006;07:29 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2725 S 70TH ST
061020199;04/12/2006;08:56 PM;6.0;ROBBERY;;;3551 S 27TH ST
061010058;04/11/2006;10:31 AM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3701 W OKLAHOMA AV
061010074;04/11/2006;11:22 AM;6.0;SHOPLIFTING;;;3266 S 27TH ST
061010134;04/11/2006;05:05 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3243 S 92ND ST #307
061000035;04/10/2006;07:22 AM;6.0;MOTOR VEHICLE THEFT;;;2233 S 33RD ST
061000156;04/10/2006;06:04 PM;6.0;ALL OTHER LARCENY;;;3355 S 27TH ST
060990047;04/09/2006;08:57 AM;6.0;ALL OTHER LARCENY;;;3350 S 27TH ST
060990086;04/09/2006;12:39 PM;6.0;SIMPLE ASSAULT;;;3011 S 60TH ST #A
060990108;04/09/2006;12:40 PM;6.0;SIMPLE ASSAULT;;;3885 S 27TH ST
060990112;04/09/2006;03:03 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3795 S 27TH ST
060980046;04/08/2006;08:57 AM;6.0;THEFT FROM MOTOR VEHICLE;;;8001 W NORWICH ST
060980059;04/08/2006;08:51 AM;6.0;MOTOR VEHICLE THEFT;;;3576 S 43RD ST #1
060980076;04/08/2006;10:39 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3870 S MINER ST
060980087;04/08/2006;11:02 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3700 S 92ND ST
060980102;04/08/2006;11:45 AM;6.0;THEFT FROM MOTOR VEHICLE;;;4018 S 53RD ST
060980109;04/08/2006;01:41 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3330 S 30TH ST
060980119;04/08/2006;02:37 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4209 W MORGAN AV
060970023;04/07/2006;12:36 AM;6.0;AGGRAVATED ASSAULT;;;3006 W HOWARD AV
060970050;04/07/2006;08:12 AM;6.0;MOTOR VEHICLE THEFT;;;3400 W HAYES AV
060970084;04/07/2006;11:44 AM;6.0;THEFT FROM BUILDING;;;3829 S MINER ST #4
060970094;04/07/2006;01:13 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2843 S 58TH ST
060970123;04/07/2006;04:53 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3538 S 93RD ST
060970163;04/07/2006;09:49 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3525 S 27TH ST
060960032;04/06/2006;05:57 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3245 S 24TH ST
060960033;04/06/2006;05:57 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3301 S 25TH ST
060960079;04/06/2006;10:00 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;7233 W OKLAHOMA AV
060960173;04/06/2006;04:36 PM;6.0;ROBBERY;;;3738 S 60TH ST
060960206;04/06/2006;08:27 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2422 W MORGAN AV
060960207;04/06/2006;06:42 PM;6.0;ALL OTHER LARCENY;;;3760 S 43RD ST
060960216;04/06/2006;09:13 PM;6.0;SIMPLE ASSAULT;;;4114 W HOWARD AV #1
060940157;04/04/2006;06:20 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3208 S 60TH ST
060940197;04/04/2006;09:27 PM;6.0;THEFT FROM MOTOR VEHICLE;;;7505 W OKLAHOMA AV
060940199;04/04/2006;09:33 PM;6.0;THEFT FROM MOTOR VEHICLE;;;7505 W OKLAHOMA AV
060930021;04/03/2006;06:37 AM;6.0;BURGLARY/BREAKING AND ENTERING;;;3129 S 63RD ST
060930026;04/03/2006;06:33 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3576 S 61ST ST
060930027;04/03/2006;08:35 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;9632 W HOWARD AV
060930045;04/03/2006;09:58 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3801 S 27TH ST
060930103;04/03/2006;04:30 PM;6.0;THEFT FROM MOTOR VEHICLE;;;7806 W WATERFORD AV #3
060930151;04/03/2006;06:26 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;7855 W OKLAHOMA AV #8
060920018;04/02/2006;01:00 AM;6.0;ALL OTHER LARCENY;;;3216 S 60TH ST
060920030;04/02/2006;07:33 AM;6.0;THEFT FROM MOTOR VEHICLE;;;3849 S 76TH ST #6
060920044;04/02/2006;09:38 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3228 S 55TH ST
060920071;04/02/2006;11:56 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2459 S 43RD ST
060920098;04/02/2006;03:34 PM;6.0;PURSE SNATCHING;;;3400 W FOREST HOME AV
060920138;04/02/2006;07:43 PM;6.0;SIMPLE ASSAULT;;;4201 W MORGAN AV #1
060920141;04/02/2006;10:00 PM;6.0;THEFT FROM MOTOR VEHICLE;;;3344 W RUSKIN ST
060910034;04/01/2006;08:29 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6225 W NEBRASKA AV #2
060910091;04/01/2006;01:16 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3364 S 23RD ST
060910124;04/01/2006;03:24 PM;6.0;MOTOR VEHICLE THEFT;;;3300 S 27TH ST
060910146;04/01/2006;05:53 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;7607 W WATERFORD AV
061200011;04/30/2006;01:52 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1110 W GREENFIELD AV
061200020;04/30/2006;02:56 AM;2.0;MOTOR VEHICLE THEFT;;;1400 W GREENFIELD AV
061200021;04/30/2006;03:17 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1532 W MINERAL ST
061200049;04/30/2006;10:03 AM;2.0;THEFT FROM MOTOR VEHICLE;;;703 S 2ND ST
061200060;04/30/2006;11:23 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1133 W HARRISON AV
061200076;04/30/2006;01:33 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1100 W HISTORIC MITCHELL ST
061200088;04/30/2006;02:35 PM;2.0;MOTOR VEHICLE THEFT;;;916 W PIERCE ST
061200117;04/30/2006;05:26 PM;6.0;MOTOR VEHICLE THEFT;;;1920 W ARROW ST
061200118;04/30/2006;05:52 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2106 S 13TH ST
061200133;04/30/2006;07:46 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;720 W BECHER ST
061210009;04/30/2006;11:45 PM;2.0;ROBBERY;;;1707 W ROGERS ST
061340121;04/30/2006;11:37 PM;2.0;ROBBERY;;;2410 S 12TH ST
061190053;04/29/2006;09:06 AM;2.0;MOTOR VEHICLE THEFT;;;802 W MADISON ST
061190066;04/29/2006;09:48 AM;6.0;MOTOR VEHICLE THEFT;;;1801 W GREENFIELD AV
061190071;04/29/2006;10:11 AM;6.0;MOTOR VEHICLE THEFT;;;1610 W LAPHAM ST
061190072;04/29/2006;09:44 AM;2.0;MOTOR VEHICLE THEFT;;;1639 S 12TH ST
061190080;04/29/2006;10:36 AM;2.0;MOTOR VEHICLE THEFT;;;1931 S 10TH ST
061190095;04/29/2006;11:04 AM;2.0;MOTOR VEHICLE THEFT;;;1909 S 7TH ST
061190110;04/29/2006;01:28 PM;2.0;ALL OTHER LARCENY;;;1517 W SCOTT ST
061190115;04/29/2006;03:02 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;423 W WASHINGTON ST
061190116;04/29/2006;03:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;500 W WALKER ST
061190122;04/29/2006;02:41 PM;6.0;AGGRAVATED ASSAULT;;;1625 S UNION ST
061190132;04/29/2006;04:25 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1500 W LINCOLN AV
061190143;04/29/2006;04:43 PM;6.0;ROBBERY;;;1024 S 17TH ST
061190149;04/29/2006;06:05 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1416 W HARRISON AV
061190152;04/29/2006;05:56 PM;2.0;MOTOR VEHICLE THEFT;;;500 S 5TH ST
061190153;04/29/2006;05:16 PM;2.0;MOTOR VEHICLE THEFT;;;1439 S 11TH ST
061190195;04/29/2006;10:48 PM;2.0;ROBBERY;;;2100 S 13TH ST
061180012;04/28/2006;03:22 AM;2.0;AGGRAVATED ASSAULT;;;1730-B S 17TH ST
061180013;04/28/2006;04:27 AM;2.0;SIMPLE ASSAULT;;;2114 S 13TH ST #UPR
061180015;04/28/2006;03:41 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1300 W LINCOLN AV
061180025;04/28/2006;07:12 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1014 S 4TH ST
061180108;04/28/2006;03:25 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1515 W GRANT ST
061180116;04/28/2006;03:11 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;1829 S 18TH ST
061180123;04/28/2006;03:25 PM;2.0;ROBBERY;;;1561 W LINCOLN AV
061180127;04/28/2006;05:32 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2454 S 11TH ST
061180134;04/28/2006;05:40 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1550 S 13TH ST
061180151;04/28/2006;07:01 PM;2.0;MOTOR VEHICLE THEFT;;;1730 S 13TH ST
061180155;04/28/2006;04:49 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1639-A S 12TH ST
061190001;04/28/2006;11:35 PM;2.0;SIMPLE ASSAULT;;;1304 W ORCHARD ST
061170026;04/27/2006;06:29 AM;2.0;MOTOR VEHICLE THEFT;;;2142 S 17TH ST
061170028;04/27/2006;03:19 AM;2.0;ROBBERY;;;600 W BECHER ST
061170050;04/27/2006;09:11 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1400 W BECHER ST
061170053;04/27/2006;08:31 AM;2.0;SIMPLE ASSAULT;;;1515 W LAPHAM BL
061170105;04/27/2006;09:50 AM;2.0;AGGRAVATED ASSAULT;;;1218 S 20TH ST
061170157;04/27/2006;06:34 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1711 S 11TH ST
061170184;04/27/2006;08:04 PM;2.0;ROBBERY;;;1321 S 12TH ST
061160024;04/26/2006;07:06 AM;2.0;MOTOR VEHICLE THEFT;;;1500 W BURNHAM ST
061160025;04/26/2006;06:32 AM;2.0;MOTOR VEHICLE THEFT;;;2635-A S 11TH ST
061160036;04/26/2006;08:22 AM;2.0;MOTOR VEHICLE THEFT;;;2667 S 15TH ST #UPR
061160067;04/26/2006;12:14 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1406 W FOREST HOME AV
061160072;04/26/2006;12:54 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1331 W MADISON ST
061160084;04/26/2006;02:40 PM;2.0;MOTOR VEHICLE THEFT;;;823 S 4TH ST
061160157;04/26/2006;09:18 PM;2.0;MOTOR VEHICLE THEFT;;;1505 S 9TH ST
061160175;04/26/2006;09:51 PM;6.0;THEFT FROM MOTOR VEHICLE;;;1820 W SCOTT ST
061170002;04/26/2006;11:37 PM;6.0;BURGLARY/BREAKING AND ENTERING;;;2014 W GREENFIELD AV
061150076;04/25/2006;12:43 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;635 W GREENFIELD AV
061150144;04/25/2006;04:36 PM;2.0;AGGRAVATED ASSAULT;;;1009 S 1ST ST
061150150;04/25/2006;05:23 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2336 S 11TH ST
061150155;04/25/2006;06:33 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1117 W WASHINGTON ST
061150176;04/25/2006;08:05 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2418 S 9TH ST
061140031;04/24/2006;07:07 AM;2.0;MOTOR VEHICLE THEFT;;;1721 S 14TH ST
061140032;04/24/2006;07:23 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;917 S 19TH ST #D
061140062;04/24/2006;09:41 AM;2.0;SIMPLE ASSAULT;;;1426 W WASHINGTON ST
061140085;04/24/2006;11:05 AM;2.0;SIMPLE ASSAULT;;;1516 W FOREST HOME AV
061140100;04/24/2006;02:00 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1300 W BECHER ST
061140113;04/24/2006;03:34 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2336 S 12TH ST
061140115;04/24/2006;02:35 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1521 W BECHER ST
061140143;04/24/2006;03:55 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;300 S 1ST ST
061140160;04/24/2006;06:04 PM;2.0;SIMPLE ASSAULT;;;1544 S 3RD ST
061140173;04/24/2006;06:50 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2545 S 15TH PL
061140175;04/24/2006;06:15 PM;2.0;ALL OTHER LARCENY;;;901 S 10TH ST
061150007;04/24/2006;11:34 PM;2.0;MOTOR VEHICLE THEFT;;;2514 S 15TH ST
061130005;04/23/2006;12:22 AM;2.0;MOTOR VEHICLE THEFT;;;1437 W GRANT ST
061130013;04/23/2006;01:56 AM;2.0;MOTOR VEHICLE THEFT;;;2230 S 11TH ST
061130026;04/23/2006;03:47 AM;2.0;ROBBERY;;;1729-A S 14TH ST
061130033;04/23/2006;05:29 AM;2.0;SIMPLE ASSAULT;;;825 W WASHINGTON ST
061130046;04/23/2006;07:56 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1944 S 10TH ST
061130065;04/23/2006;10:31 AM;2.0;MOTOR VEHICLE THEFT;;;1211 S 15TH PL
061130075;04/23/2006;11:33 AM;2.0;THEFT FROM MOTOR VEHICLE;;;300 W NATIONAL AV
061130091;04/23/2006;12:53 PM;6.0;MOTOR VEHICLE THEFT;;;1600 W FOREST HOME AV
061130119;04/23/2006;04:33 PM;2.0;ROBBERY;;;759 S 6TH ST
061130152;04/23/2006;06:45 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;1916-A S 5TH PL
061120017;04/22/2006;01:06 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1624 W GRANT ST
061120068;04/22/2006;03:28 AM;2.0;ROBBERY;;;1335 S 14TH ST
061120113;04/22/2006;01:20 PM;6.0;SHOPLIFTING;;;1818 W NATIONAL AV
061120124;04/22/2006;02:45 PM;2.0;SIMPLE ASSAULT;;;2031 S 15TH PL
061120148;04/22/2006;05:17 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1224 W LINCOLN AV
061120152;04/22/2006;05:37 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1508 W ORCHARD ST
061120165;04/22/2006;04:04 PM;2.0;ALL OTHER LARCENY;;;2031 S 15TH PL #LWR
061120196;04/22/2006;09:24 PM;2.0;ROBBERY;;;1109 W HISTORIC MITCHELL ST
061130016;04/22/2006;11:50 PM;2.0;ROBBERY;;;1015 S 15TH ST
061110037;04/21/2006;06:03 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1118 S 15TH PL
061110266;04/21/2006;09:03 AM;6.0;ALL OTHER LARCENY;;;1800 W BURNHAM ST
061110270;04/21/2006;09:19 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2113 S 13TH ST
061110306;04/21/2006;11:57 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2203 S 6TH ST
061110308;04/21/2006;12:12 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1643 S 2ND ST
061110310;04/21/2006;12:12 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1028 W HARRISON AV
061110336;04/21/2006;11:24 AM;2.0;ROBBERY;;;1554 W CLEVELAND AV
061110371;04/21/2006;06:42 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1128 S 10TH ST
061110403;04/21/2006;09:34 PM;2.0;AGGRAVATED ASSAULT;;;500 W HISTORIC MITCHELL ST
061110403;04/21/2006;09:34 PM;2.0;SIMPLE ASSAULT;;;500 W HISTORIC MITCHELL ST
061110408;04/21/2006;11:34 PM;2.0;THEFT FROM MOTOR VEHICLE;;;911 W NATIONAL AV
061120003;04/21/2006;10:46 PM;2.0;ROBBERY;;;2459 S 15TH PL
061100029;04/20/2006;06:05 AM;2.0;MOTOR VEHICLE THEFT;;;1532 S 6TH ST
061100062;04/20/2006;09:56 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1914 W WASHINGTON ST
061100068;04/20/2006;10:46 AM;2.0;THEFT FROM MOTOR VEHICLE;;;500 W NATIONAL AV
061100134;04/20/2006;03:58 PM;2.0;MOTOR VEHICLE THEFT;;;1515 W MINERAL ST
061100171;04/20/2006;06:07 PM;6.0;SIMPLE ASSAULT;;;1108 S 20TH ST
061100172;04/20/2006;10:40 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1422 W MADISON ST
061100179;04/20/2006;07:22 PM;2.0;MOTOR VEHICLE THEFT;;;901 W GREENFIELD AV
061090027;04/19/2006;12:53 AM;6.0;ROBBERY;;;1560 S MUSKEGO AV
061090042;04/19/2006;07:30 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;339 W BURNHAM ST
061090043;04/19/2006;07:41 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1537 S 12TH ST
061090046;04/19/2006;08:04 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;923 S 18TH ST
061090058;04/19/2006;09:20 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;720 W BECHER ST
061090064;04/19/2006;09:32 AM;2.0;THEFT FROM MOTOR VEHICLE;;;1573 S 9TH ST
061090097;04/19/2006;12:08 PM;2.0;MOTOR VEHICLE THEFT;;;2407 S 9TH ST
061090129;04/19/2006;04:20 PM;2.0;THEFT FROM BUILDING;;;2173 S 6TH ST #LWR
061090152;04/19/2006;05:58 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1135 S CESAR E CHAVEZ DR
061090158;04/19/2006;06:57 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2020 S 11TH ST
061090175;04/19/2006;08:43 PM;6.0;MOTOR VEHICLE THEFT;;;1600 W NATIONAL AV
061080015;04/18/2006;01:34 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1530 S MUSKEGO AV
061080024;04/18/2006;05:22 AM;6.0;MOTOR VEHICLE THEFT;;;1918 S 20TH ST
061080039;04/18/2006;07:33 AM;6.0;THEFT FROM BUILDING;;;2038 W GREENFIELD AV
061080047;04/18/2006;09:14 AM;6.0;THEFT FROM MOTOR VEHICLE;;;2000 W NATIONAL AV
061080076;04/18/2006;11:21 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1313 S 6TH ST
061080109;04/18/2006;01:45 PM;2.0;ROBBERY;;;1200 W GREENFIELD AV
061080135;04/18/2006;04:34 PM;2.0;THEFT FROM MOTOR VEHICLE;;;1112 W GRANT ST
061080160;04/18/2006;07:42 PM;2.0;MOTOR VEHICLE THEFT;;;1505 S 9TH ST
061080161;04/18/2006;07:43 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;2150 S 18TH ST
061080169;04/18/2006;08:26 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1636 S UNION ST
061080191;04/18/2006;10:58 PM;6.0;MOTOR VEHICLE THEFT;;;821 S 20TH ST
061070057;04/17/2006;09:53 AM;2.0;MOTOR VEHICLE THEFT;;;1434 W WASHINGTON ST
061070088;04/17/2006;12:28 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;620 W GREENFIELD AV
061070106;04/17/2006;01:31 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1820 W BURNHAM ST
061070135;04/17/2006;03:02 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2157 S 13TH ST
061070157;04/17/2006;04:07 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1404 W MITCHELL ST
061070167;04/17/2006;05:37 PM;2.0;MOTOR VEHICLE THEFT;;;1000 W HISTORIC MITCHELL ST
061070170;04/17/2006;05:53 PM;2.0;ALL OTHER LARCENY;;;813 S 1ST ST
061070171;04/17/2006;05:54 PM;2.0;MOTOR VEHICLE THEFT;;;910 W HISTORIC MITCHELL ST
061070173;04/17/2006;06:08 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2248 S 15TH ST
061070198;04/17/2006;09:11 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1819 W NATIONAL AV
061060028;04/16/2006;02:57 AM;6.0;SIMPLE ASSAULT;;;921 S 20TH ST
061060032;04/16/2006;01:10 AM;2.0;ALL OTHER LARCENY;;;625 S 5TH ST
061060043;04/16/2006;05:59 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1575 W MITCHELL ST
061060046;04/16/2006;07:36 AM;2.0;ALL OTHER LARCENY;;;1724 S 7TH ST
061060055;04/16/2006;09:22 AM;2.0;MOTOR VEHICLE THEFT;;;2157 S 13TH ST
061060109;04/16/2006;06:40 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2009 W GREENFIELD AV
061060113;04/16/2006;06:45 PM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1622 W WASHINGTON ST
061060133;04/16/2006;07:55 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;2545 S 15TH PL
061060153;04/16/2006;11:40 PM;2.0;MOTOR VEHICLE THEFT;;;1541 W FOREST HOME AV
061060154;04/16/2006;11:24 PM;2.0;SIMPLE ASSAULT;;;2042 S 6TH ST #1
061050023;04/15/2006;01:35 AM;2.0;AGGRAVATED ASSAULT;;;608 S 5TH ST
061050030;04/15/2006;02:58 AM;2.0;SIMPLE ASSAULT;;;1561 W MITCHELL ST
061050031;04/15/2006;04:51 AM;2.0;ROBBERY;;;2214 S 12TH ST
061050046;04/15/2006;08:17 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2164 S 15TH ST
061050067;04/15/2006;10:57 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2479 S 11TH ST
061050084;04/15/2006;12:36 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1322 W WINDLAKE AV
061050167;04/15/2006;08:48 PM;2.0;AGGRAVATED ASSAULT;;;931 W GREENFIELD AV
061050169;04/15/2006;10:25 PM;2.0;ROBBERY;;;722 S 7TH ST
