Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
73020200;10/29/2007;03:41 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98037353318127, -87.9466905];3526 S 26TH ST
73020272;10/29/2007;09:46 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.957313805441736, -87.90981854053793];4747 S HOWELL AV
73010061;10/28/2007;10:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97387165125276, -87.94826665125275];3900 S 27TH ST
73010142;10/28/2007;05:19 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.94905299999999, -87.90987107487398];5253 S HOWELL AV
73000060;10/27/2007;09:38 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.95587550291418, -87.92931101543633];4849 S 13TH ST
73000105;10/27/2007;01:20 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.94782900000001, -87.90955399624909];5300 S HOWELL AV
72990081;10/26/2007;10:32 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.933042303912515, -87.92955401558149];6130 S 13TH ST
72980013;10/25/2007;12:49 AM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.92312486955393, -87.93796893161729];6717 S 18TH ST
72980062;10/25/2007;09:50 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.970275555369625, -87.94834545946208];4100 S 27TH ST
72980147;10/25/2007;04:41 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.94533221697113, -87.94883706203471];5474 S 27TH ST
72980158;10/25/2007;05:06 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;;[42.95942248326467, -87.9368715];1716 W LAYTON AV
72980196;10/25/2007;09:45 PM;2.0;THEFT FROM MOTOR VEHICLE;;;;;[42.959328080924784, -87.90414523786119];552 E LAYTON AV
72980207;10/25/2007;10:29 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.93827902553522, -87.95912102654482];5869 S HONEY CREEK DR
72970103;10/24/2007;12:25 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.951068968636406, -87.94872295455639];5150 S 27TH ST
72970171;10/24/2007;12:48 PM;2.0;THEFT FROM BUILDING;;;;;[42.93841279961335, -87.92948649942402];5848 S 13TH ST
72970204;10/24/2007;07:07 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.960640458010104, -87.94371189880282];4524 S 23RD ST
72960039;10/23/2007;09:21 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.987436910352585, -87.94813548456368];3146 S 27TH ST
