Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location;Address
70170037;01/17/2007;07:43 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.980930488458824, -88.02181227407813];8711 W MORGAN AV
70170056;01/17/2007;10:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.986636245628716, -87.96295441906649];3178 S 39TH ST
70170058;01/17/2007;10:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.986568441313494, -87.9621716734129];3826 W EUCLID AV
70170059;01/17/2007;10:53 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.986568441313494, -87.9621716734129];3826 W EUCLID AV
70170124;01/17/2007;03:29 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98489091248832, -87.94843751889785];3355 S 27TH ST
70150044;01/15/2007;09:11 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98292846681873, -87.98984036081136];6121 W HOLT AV
70150149;01/15/2007;04:00 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97572691479598, -87.94859051889784];3775 S 27TH ST
70140083;01/14/2007;12:04 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98705799861502, -88.0092195344784];3141 S 77TH ST #316
70140005;01/13/2007;10:29 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98599100358912, -88.02872319679692];9300 W BELOIT RD
70120079;01/12/2007;09:52 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.996462539529254, -87.98202367208147];5409 W JERELYN PL
70110029;01/11/2007;07:39 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98689724562871, -87.9629454190665];3166 S 39TH ST
70110175;01/11/2007;05:50 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98835849567218, -87.96367227407814];3919 W OKLAHOMA AV
70110188;01/11/2007;06:47 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.987158245628706, -87.9629454190665];3150 S 39TH ST
70100129;01/10/2007;04:07 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.98739880777456, -87.99291642285579];6400 W LAKEFIELD DR
70090057;01/09/2007;09:35 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.991581655029, -87.98265131597331];5446 W STACK DR
70090103;01/09/2007;01:40 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98470205245542, -87.94812594460173];3300 S 27TH ST
70080093;01/08/2007;01:16 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.9769553139245, -87.98805867280261];6000 W FOREST HOME AV
70070130;01/07/2007;04:42 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97198248542904, -88.00074396277935];6934 W NORWICH ST
70070165;01/07/2007;08:07 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.9883477044563, -87.96080627012905];3721 W OKLAHOMA AV
70050034;01/05/2007;07:36 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97181386208076, -87.99620802112048];6700 W FOREST HOME AV
70040069;01/04/2007;11:10 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.003647167638064, -87.95545804818492];2253 S 33RD ST
70040092;01/04/2007;12:40 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[43.003647167638064, -87.95545804818492];2253 S 33RD ST
70040168;01/04/2007;06:17 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.999440057891825, -87.96965132124878];2461 S 43RD ST
70040200;01/04/2007;08:04 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[42.98093851399403, -88.01860033236193];8429 W MORGAN AV
70030158;01/03/2007;04:30 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.984705397388694, -87.94846638397011];3333 S 27TH ST
70030198;01/03/2007;07:19 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
70020043;01/02/2007;07:30 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;;[42.97379498700917, -88.02094113293519];8628-B W HOWARD AV
