Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
153580166;12/24/2015;08:07 PM;1.0;ROBBERY;;;;2200 E KENWOOD BL
153570013;12/23/2015;02:13 AM;1.0;ROBBERY;;;;1230 N VAN BUREN ST
153570015;12/23/2015;02:17 AM;1.0;ROBBERY;;;;932 E BRADY ST
153570023;12/23/2015;06:14 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1021 E BRADY ST
153570047;12/23/2015;08:36 AM;5.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;801 E KEEFE AV
153570077;12/23/2015;11:46 AM;1.0;SHOPLIFTING;;;;1609 E NORTH AV
153570097;12/23/2015;02:40 PM;1.0;MOTOR VEHICLE THEFT;;;;1527 N ASTOR ST
153570108;12/23/2015;02:53 PM;1.0;MOTOR VEHICLE THEFT;;;;2843 N DOWNER AV
153570122;12/23/2015;04:40 PM;1.0;THEFT FROM BUILDING;;;;1693 N FRANKLIN PL
153570127;12/23/2015;03:34 PM;1.0;MOTOR VEHICLE THEFT;;;;2429 E BRADFORD AV
153570172;12/23/2015;10:28 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2430 N MURRAY AV
153560035;12/22/2015;06:31 AM;1.0;ALL OTHER LARCENY;;;;1818 E KENWOOD BL
153560044;12/22/2015;08:17 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;861 E BRADY ST
153560081;12/22/2015;10:54 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2977 N BARTLETT AV
153560097;12/22/2015;01:07 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2407 N CRAMER ST
153560104;12/22/2015;01:11 PM;1.0;SHOPLIFTING;;;;1438 E BRADY ST
153560105;12/22/2015;01:37 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2750 N OAKLAND AV
153560108;12/22/2015;01:51 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2750 N OAKLAND AV
153560153;12/22/2015;05:30 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2510 N BARTLETT AV
153560157;12/22/2015;05:03 PM;1.0;MOTOR VEHICLE THEFT;;;;2105 N SUMMIT AV
153560160;12/22/2015;05:51 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2233 N SUMMIT AV
153560162;12/22/2015;05:04 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;924 E JUNEAU AV #718
153560212;12/22/2015;08:21 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2116 N FARWELL AV
153560236;12/22/2015;11:10 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2116 N FARWELL AV
153550023;12/21/2015;06:09 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2637 N FREDERICK AV
153550025;12/21/2015;06:45 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1550 E ROYALL PL
153550029;12/21/2015;07:00 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1742 N CAMBRIDGE AV
153550035;12/21/2015;08:12 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1725 E KANE PL
153550048;12/21/2015;09:10 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1928 N FARWELL AV
153550052;12/21/2015;08:48 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1721 E KANE PL
153550062;12/21/2015;10:08 AM;1.0;MOTOR VEHICLE THEFT;;;;1713 N MARSHALL ST
153550064;12/21/2015;10:40 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2588 N BARTLETT AV
153550070;12/21/2015;11:34 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;830 E WRIGHT ST
153550071;12/21/2015;10:58 AM;1.0;MOTOR VEHICLE THEFT;;;;1672 N ASTOR ST
153550081;12/21/2015;12:03 PM;1.0;MOTOR VEHICLE THEFT;;;;802 E PLEASANT ST
153550090;12/21/2015;01:25 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1741 N FARWELL AV
153550109;12/21/2015;02:23 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2488 N BARTLETT AV
153550116;12/21/2015;02:53 PM;1.0;THEFT FROM BUILDING;;;;1832 E NORTH AV
153550135;12/21/2015;03:27 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2706 N MARYLAND AV
153550145;12/21/2015;03:44 PM;1.0;MOTOR VEHICLE THEFT;;;;1303 N CASS ST
153550152;12/21/2015;04:10 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1654 N VAN BUREN ST
153550174;12/21/2015;04:17 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1633 N PROSPECT AV #12E
153550177;12/21/2015;06:23 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1633 N PROSPECT AV #15C
153550182;12/21/2015;07:47 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3241 N NEWHALL ST
153550198;12/21/2015;07:37 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1633 N PROSPECT AV #7D
153540017;12/20/2015;12:50 AM;5.0;MOTOR VEHICLE THEFT;;;;2800-BLK N WEIL ST
153540040;12/20/2015;08:12 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2212 E KENILWORTH PL
153540057;12/20/2015;09:47 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3222 N FRATNEY ST
153540089;12/20/2015;12:55 PM;1.0;THEFT FROM BUILDING;;;;2969 N SHEPARD AV
153540090;12/20/2015;11:18 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;1030 E NORTH AV
153540093;12/20/2015;11:43 AM;1.0;INTIMIDATION;;;;1301 N MARSHALL ST
153540110;12/20/2015;03:22 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3165 N HUMBOLDT BL
153540116;12/20/2015;04:03 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2077 N CAMBRIDGE AV
153540137;12/20/2015;05:34 PM;5.0;MOTOR VEHICLE THEFT;;;;2431 N DOUSMAN ST
153540188;12/20/2015;11:14 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1706 E IRVING PL
153530077;12/19/2015;03:05 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2423 N BREMEN ST
153530080;12/19/2015;02:51 PM;5.0;AGGRAVATED ASSAULT;ALL OTHER OFFENSES;;;910 E HADLEY ST
153530098;12/19/2015;05:10 PM;1.0;THEFT FROM BUILDING;;;;1832 E NORTH AV
153530122;12/19/2015;08:16 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1233 N VAN BUREN ST
153520013;12/18/2015;01:11 AM;1.0;ROBBERY;;;;2849 N FARWELL AV
153520017;12/18/2015;03:00 AM;1.0;THEFT FROM BUILDING;;;;1832 E NORTH AV
153520026;12/18/2015;06:38 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2853 N MURRAY AV
153520029;12/18/2015;07:45 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2666 N HUMBOLDT BL
153520036;12/18/2015;07:35 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3044 N OAKLAND AV
153520047;12/18/2015;09:05 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2855 N MURRAY AV
153520052;12/18/2015;09:47 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2971 N FARWELL AV
153520060;12/18/2015;09:48 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1808 N WATER ST
153520061;12/18/2015;11:10 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2670 N FREDERICK AV
153520070;12/18/2015;11:03 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1146 E WALWORTH ST
153520113;12/18/2015;04:43 PM;1.0;THEFT FROM BUILDING;;;;2305 N PROSPECT AV
153520119;12/18/2015;04:05 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2444 N BOOTH ST #LWR
153520147;12/18/2015;09:08 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1901 E NORTH AV
153510029;12/17/2015;06:39 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3012 N HACKETT AV
153510031;12/17/2015;07:42 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2865 N FARWELL AV
153510036;12/17/2015;08:13 AM;1.0;MOTOR VEHICLE THEFT;;;;2544 N PROSPECT AV
153510051;12/17/2015;11:04 AM;5.0;MOTOR VEHICLE THEFT;;;;530 E WRIGHT ST
153510055;12/17/2015;10:39 AM;5.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;2343 N WEIL ST
153510055;12/17/2015;10:39 AM;5.0;ROBBERY;;;;2343 N WEIL ST
153510068;12/17/2015;12:29 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2112 E NEWBERRY BL
153510069;12/17/2015;11:25 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2609 E LINNWOOD AV
153510084;12/17/2015;01:43 PM;5.0;MOTOR VEHICLE THEFT;;;;919 E CLARKE ST
153510095;12/17/2015;03:05 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2720 N FREDERICK AV
153510128;12/17/2015;05:55 PM;1.0;MOTOR VEHICLE THEFT;;;;1515 N RIVERCENTER DR
153510160;12/17/2015;07:30 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2637 N OAKLAND AV
153500039;12/16/2015;08:35 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2309 E WYOMING PL #C
153500042;12/16/2015;09:37 AM;5.0;MOTOR VEHICLE THEFT;;;;2729 N BOOTH ST
153500100;12/16/2015;02:30 PM;1.0;THEFT FROM BUILDING;;;;1216 E BRADY ST
153500112;12/16/2015;04:02 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;130 E JUNEAU AV
153500122;12/16/2015;04:52 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;606 E MEINECKE AV #LWR
153500144;12/16/2015;07:58 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2639 N OAKLAND AV
153500146;12/16/2015;07:34 PM;1.0;THEFT FROM BUILDING;;;;3135 N BARTLETT AV
153500169;12/16/2015;08:32 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2847 N CRAMER ST
153500189;12/16/2015;11:24 PM;1.0;MOTOR VEHICLE THEFT;;;;1823 E WINDSOR PL
153490060;12/15/2015;09:02 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2134 N LAKE DR
153490135;12/15/2015;03:34 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2320 N CRAMER ST
153490149;12/15/2015;05:22 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;3031 N FARWELL AV #ALLEY
153490157;12/15/2015;06:54 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3258 N SUMMIT AV
153500002;12/15/2015;10:56 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1816 E KANE PL #6
153480034;12/14/2015;07:51 AM;1.0;ROBBERY;;;;1192 E LYON ST
153480052;12/14/2015;08:48 AM;1.0;MOTOR VEHICLE THEFT;;;;1702 N PULASKI ST
153480058;12/14/2015;09:10 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2622 N FARWELL AV
153480059;12/14/2015;09:38 AM;1.0;MOTOR VEHICLE THEFT;;;;1915 N PROSPECT AV
153480065;12/14/2015;09:38 AM;1.0;MOTOR VEHICLE THEFT;;;;826 E PLEASANT ST
153480075;12/14/2015;10:04 AM;5.0;ROBBERY;;;;2561 N FRATNEY ST
153480108;12/14/2015;12:17 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2589 N PROSPECT AV
153480114;12/14/2015;11:46 AM;1.0;MOTOR VEHICLE THEFT;;;;1638 N ASTOR ST
153480135;12/14/2015;01:06 PM;1.0;SHOPLIFTING;;;;1425 N FARWELL AV
153480170;12/14/2015;05:52 PM;1.0;MOTOR VEHICLE THEFT;;;;1300 E KANE PL
153480204;12/14/2015;07:37 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2745 N FARWELL AV #LWR
153480225;12/14/2015;09:23 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3360 N NEWHALL ST
153470011;12/13/2015;12:36 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2307 N BARTLETT AV
153470043;12/13/2015;09:41 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;822 E MEINECKE AV
153470046;12/13/2015;08:25 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2634 N FARWELL AV
153470050;12/13/2015;09:49 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2535 N PROSPECT AV
153470052;12/13/2015;09:43 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2528 N MARYLAND AV #5
153470053;12/13/2015;10:08 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1300 N EDISON ST
153470061;12/13/2015;10:58 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2712 N PROSPECT AV
153470064;12/13/2015;11:54 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2400 E BRADFORD AV
153470068;12/13/2015;11:45 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1888 N WATER ST
153470070;12/13/2015;12:20 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2812 N PIERCE ST
153470072;12/13/2015;12:06 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2734 N FARWELL AV
153470080;12/13/2015;12:23 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;924 E JUNEAU AV
153470083;12/13/2015;11:18 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2008 N CAMBRIDGE AV
153470099;12/13/2015;01:41 PM;1.0;MOTOR VEHICLE THEFT;;;;3031 N DOWNER AV
153470104;12/13/2015;02:22 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;916 E OGDEN AV #102
153470115;12/13/2015;06:19 PM;1.0;THEFT FROM BUILDING;;;;1028 E JUNEAU AV
153470131;12/13/2015;11:41 PM;5.0;ROBBERY;;;;2999 N HUMBOLDT BL
153460011;12/12/2015;12:38 AM;5.0;THEFT FROM BUILDING;;;;701 E CENTER ST
153460026;12/12/2015;03:06 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1918 E LAFAYETTE PL
153460029;12/12/2015;02:37 AM;1.0;THEFT FROM BUILDING;;;;2309 E LOCUST ST #2
153460037;12/12/2015;07:08 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2942 N BREMEN ST
153460045;12/12/2015;10:08 AM;1.0;MOTOR VEHICLE THEFT;;;;2429 N BARTLETT AV
153460048;12/12/2015;11:25 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2564 N HUMBOLDT BL
153460050;12/12/2015;09:34 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1627 E BELLEVIEW PL
153460060;12/12/2015;09:45 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2300 N BREMEN ST
153460064;12/12/2015;08:37 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2934 N BREMEN ST
153460066;12/12/2015;08:37 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2931 N BREMEN ST
153460067;12/12/2015;08:37 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2962 N BREMEN ST
153460068;12/12/2015;08:37 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;924 E CHAMBERS ST
153460076;12/12/2015;10:58 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2636 N NEWHALL ST
153460077;12/12/2015;10:58 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2636 N NEWHALL ST
153460088;12/12/2015;12:12 PM;5.0;ALL OTHER LARCENY;;;;3467 N BREMEN ST
153460089;12/12/2015;01:02 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2735 N BARTLETT AV
153460090;12/12/2015;01:30 PM;1.0;MOTOR VEHICLE THEFT;;;;1825 N ASTOR ST
153460094;12/12/2015;02:36 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2645 N NEWHALL ST
153460103;12/12/2015;03:15 PM;1.0;MOTOR VEHICLE THEFT;;;;1807 N ASTOR ST
153460105;12/12/2015;02:59 PM;5.0;MOTOR VEHICLE THEFT;;;;3222 N DOUSMAN ST
153460125;12/12/2015;12:30 PM;5.0;THEFT FROM BUILDING;;;;2626 N BREMEN ST
153460128;12/12/2015;03:12 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2752 N BARTLETT AV
153450057;12/11/2015;10:33 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1832 E NORTH AV
153450131;12/11/2015;04:09 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3017 N HUMBOLDT BL #4
153450145;12/11/2015;07:50 PM;5.0;ROBBERY;;;;3222 N DOUSMAN ST
153450152;12/11/2015;07:05 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2820 N BOOTH ST
153440005;12/10/2015;12:52 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2852 N HOLTON ST
153440017;12/10/2015;03:41 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2363 N WEIL ST
153440021;12/10/2015;04:56 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;720 E MEINECKE AV
153440024;12/10/2015;06:49 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2460 N HUMBOLDT BL
153440026;12/10/2015;07:29 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1847 N PROSPECT AV
153440030;12/10/2015;06:17 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2524-A N WEIL ST
153440032;12/10/2015;06:17 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2524-A N WEIL ST
153440041;12/10/2015;09:29 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2822 N FRATNEY ST
153440050;12/10/2015;09:23 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1146 E WALWORTH ST
153440062;12/10/2015;11:45 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1958 N FARWELL AV
153440066;12/10/2015;11:58 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2635 N BREMEN ST
153440070;12/10/2015;12:06 PM;1.0;MOTOR VEHICLE THEFT;;;;1914 N PROSPECT AV
153440074;12/10/2015;12:24 PM;1.0;ALL OTHER LARCENY;;;;1538 N FRANKLIN PL
153440080;12/10/2015;12:01 PM;1.0;THEFT FROM BUILDING;;;;2830 N OAKLAND AV
153440091;12/10/2015;12:50 PM;1.0;ALL OTHER LARCENY;;;;925 E PEARSON ST
153440094;12/10/2015;03:01 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2639 N BREMEN ST
153440101;12/10/2015;03:30 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2401 E WEBSTER PL
153440119;12/10/2015;06:03 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2633 N BREMEN ST
153440130;12/10/2015;07:32 PM;1.0;THEFT FROM BUILDING;;;;2314-D E WYOMING PL
153440132;12/10/2015;07:02 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2604 N BOOTH ST
153440145;12/10/2015;08:40 PM;5.0;ROBBERY;;;;2736 N BOOTH ST
153430016;12/09/2015;05:28 AM;1.0;ALL OTHER LARCENY;;;;2642 N FREDERICK AV
153430019;12/09/2015;07:00 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2628 N PIERCE ST
153430020;12/09/2015;07:12 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2662 N FRATNEY ST
153430022;12/09/2015;07:50 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2549 N FRATNEY ST
153430023;12/09/2015;07:53 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2648 N FRATNEY ST
153430027;12/09/2015;07:34 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1961 N PROSPECT AV
153430033;12/09/2015;08:59 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2421 N HUMBOLDT BL
153430036;12/09/2015;09:06 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;529 E CLARKE ST
153430050;12/09/2015;08:46 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2509 N PIERCE ST
153430054;12/09/2015;11:39 AM;1.0;MOTOR VEHICLE THEFT;;;;2867 N OAKLAND AV
153430061;12/09/2015;12:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2601 N FRATNEY ST
153430080;12/09/2015;01:58 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1350 E LOCUST ST
153430097;12/09/2015;02:36 PM;1.0;ALL OTHER LARCENY;;;;916 E HAMILTON ST
153430150;12/09/2015;08:45 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3141 N WEIL ST
153430169;12/09/2015;09:59 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3003 N HACKETT AV
153420077;12/08/2015;01:30 PM;5.0;MOTOR VEHICLE THEFT;;;;930 E BURLEIGH ST
153420082;12/08/2015;01:30 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;930 E BURLEIGH ST
160480009;12/08/2015;02:41 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1303 N CASS ST
153410013;12/07/2015;02:06 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2823 N WEIL ST
153410015;12/07/2015;02:01 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2823 N WEIL ST
153410049;12/07/2015;07:22 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2934 N PIERCE ST #LWR
153410058;12/07/2015;10:02 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1245 N CASS ST
153410102;12/07/2015;02:00 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1300 N EDISON ST
153410141;12/07/2015;06:35 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2856 N FREDERICK AV
153410186;12/07/2015;10:31 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1653 N PROSPECT AV #415
153410190;12/07/2015;11:25 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2244 N PROSPECT AV #4
153400004;12/06/2015;01:02 AM;5.0;MOTOR VEHICLE THEFT;;;;2300 N BREMEN ST
153400010;12/06/2015;02:25 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;924 E JUNEAU AV
153400036;12/06/2015;10:14 AM;5.0;MOTOR VEHICLE THEFT;;;;2630 N WEIL ST
153400062;12/06/2015;11:49 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3005 N HACKETT AV
153400076;12/06/2015;02:16 PM;1.0;MOTOR VEHICLE THEFT;;;;2338 N FARWELL AV
153400143;12/06/2015;09:02 PM;1.0;POCKET PICKING;;;;152 E JUNEAU AV
153400149;12/06/2015;09:59 PM;1.0;ROBBERY;;;;2535 N PROSPECT AV #116
153400153;12/06/2015;10:27 PM;1.0;SIMPLE ASSAULT;;;;2633 N LAKE DR
153390020;12/05/2015;02:27 AM;5.0;ROBBERY;;;;919 E CLARKE ST
153390024;12/05/2015;02:45 AM;1.0;AGGRAVATED ASSAULT;;;;2434 N OAKLAND AV
153390050;12/05/2015;09:17 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2751 N DOWNER AV
153390083;12/05/2015;02:19 PM;1.0;ALL OTHER LARCENY;;;;1247 N WATER ST
153380019;12/04/2015;03:54 AM;1.0;SIMPLE ASSAULT;;;;1215 N WATER ST
153380046;12/04/2015;09:33 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2637 N MARYLAND AV
153380106;12/04/2015;05:16 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3039 N CRAMER ST
153380108;12/04/2015;05:57 PM;1.0;THEFT FROM BUILDING;;;;1213 N WATER ST
153380150;12/04/2015;09:59 PM;1.0;THEFT FROM BUILDING;;;;2020 E PARK PL
153360057;12/03/2015;12:44 PM;5.0;MOTOR VEHICLE THEFT;;;;3452 N PIERCE ST
153370017;12/03/2015;05:17 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2842 N HOLTON ST #UPR
153370022;12/03/2015;07:42 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2935 N BOOTH ST
153370035;12/03/2015;08:36 AM;1.0;MOTOR VEHICLE THEFT;;;;2727 N MARYLAND AV
153370074;12/03/2015;02:45 PM;5.0;THEFT FROM BUILDING;;;;2363 N WEIL ST
153360003;12/02/2015;12:36 AM;1.0;MOTOR VEHICLE THEFT;;;;2616 N FREDERICK AV
153360024;12/02/2015;05:18 AM;5.0;ROBBERY;;;;3000 N HUMBOLDT BL
153360026;12/02/2015;06:06 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1475 N FARWELL AV
153360034;12/02/2015;08:26 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1915 E KENILWORTH PL
153360037;12/02/2015;08:45 AM;5.0;MOTOR VEHICLE THEFT;;;;2600 N BOOTH ST
153360044;12/02/2015;09:30 AM;1.0;MOTOR VEHICLE THEFT;;;;2310 E WEBSTER PL
153360045;12/02/2015;09:15 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1562 N WARREN AV
153360081;12/02/2015;01:17 PM;5.0;MOTOR VEHICLE THEFT;;;;810 E HADLEY ST
153360091;12/02/2015;02:10 PM;1.0;INTIMIDATION;;;;2974 N OAKLAND AV
153360103;12/02/2015;03:45 PM;5.0;MOTOR VEHICLE THEFT;;;;723 E AUER AV
153360114;12/02/2015;04:45 PM;1.0;MOTOR VEHICLE THEFT;;;;2518 N FARWELL AV
153360141;12/02/2015;07:00 PM;1.0;MOTOR VEHICLE THEFT;;;;2710 N CRAMER ST
153360142;12/02/2015;07:07 PM;1.0;ALL OTHER LARCENY;;;;1212 N VAN BUREN ST
153360172;12/02/2015;10:10 PM;1.0;THEFT FROM BUILDING;;;;154 E JUNEAU AV
153350044;12/01/2015;10:06 AM;1.0;MOTOR VEHICLE THEFT;;;;728 E BRADY ST
153350048;12/01/2015;09:17 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1749 N FARWELL AV
