Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
152580077;09/15/2015;11:31 AM;1.0;MOTOR VEHICLE THEFT;;;;1717 E KANE PL
152580094;09/15/2015;12:36 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2734 N MARYLAND AV
152580099;09/15/2015;11:49 AM;1.0;MOTOR VEHICLE THEFT;;;;1567 N PROSPECT AV
152580136;09/15/2015;03:25 PM;1.0;MOTOR VEHICLE THEFT;;;;1638 N HUMBOLDT AV
152580142;09/15/2015;05:57 PM;5.0;MOTOR VEHICLE THEFT;;;;730 E HADLEY ST
152580145;09/15/2015;06:02 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3128 N PIERCE ST
152580184;09/15/2015;10:11 PM;5.0;ROBBERY;;;;830 E CHAMBERS ST
152580192;09/15/2015;10:17 PM;5.0;ROBBERY;;;;2724 N BREMEN ST
152570044;09/14/2015;07:32 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2434 N CRAMER ST
152570049;09/14/2015;09:09 AM;5.0;MOTOR VEHICLE THEFT;;;;2964 N FRATNEY ST
152570057;09/14/2015;09:42 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3140 N FRATNEY ST
152570063;09/14/2015;10:17 AM;5.0;MOTOR VEHICLE THEFT;;;;2324 N WEIL ST
152570067;09/14/2015;10:34 AM;1.0;MOTOR VEHICLE THEFT;;;;2729 N CRAMER ST
152570068;09/14/2015;09:08 AM;1.0;MOTOR VEHICLE THEFT;;;;1210 E BRADY ST
152570070;09/14/2015;10:20 AM;1.0;MOTOR VEHICLE THEFT;;;;2742 N CRAMER ST
152570102;09/14/2015;02:36 PM;5.0;ALL OTHER LARCENY;;;;1220 E LOCUST ST
152570114;09/14/2015;03:22 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3202 N MARYLAND AV
152570117;09/14/2015;04:10 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1567 N PROSPECT AV
152570125;09/14/2015;04:07 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3050-B N NEWHALL ST
152570127;09/14/2015;05:09 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2442 N BOOTH ST
152570154;09/14/2015;05:33 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1550 N EDISON ST #516
152570185;09/14/2015;08:19 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3161 N BREMEN ST
152560006;09/13/2015;12:33 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2511-B E BELLEVIEW PL
152560054;09/13/2015;09:53 AM;1.0;ROBBERY;;;;2612 N MARYLAND AV
152560055;09/13/2015;08:58 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2620 N PROSPECT AV
152560057;09/13/2015;10:43 AM;5.0;MOTOR VEHICLE THEFT;;;;2775 N BREMEN ST
152560062;09/13/2015;11:00 AM;1.0;MOTOR VEHICLE THEFT;;;;1755 N FRANKLIN PL
152560067;09/13/2015;11:14 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2744 N MURRAY AV
152560074;09/13/2015;10:46 AM;1.0;MOTOR VEHICLE THEFT;;;;2504 N MURRAY AV
152560095;09/13/2015;12:44 PM;5.0;MOTOR VEHICLE THEFT;;;;813 E AUER AV
152560097;09/13/2015;01:17 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2604 N MURRAY AV #101
152560106;09/13/2015;02:15 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2933 N FREDERICK AV
152560109;09/13/2015;04:11 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2531 N MARYLAND AV
152560124;09/13/2015;03:57 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1660 N CASS ST
152560140;09/13/2015;07:20 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1027 E PLEASANT ST
152560155;09/13/2015;08:46 PM;1.0;THEFT FROM BUILDING;;;;1245 N BROADWAY
152560174;09/13/2015;10:36 PM;5.0;ALL OTHER LARCENY;;;;2300 N BREMEN ST
152570004;09/13/2015;11:23 PM;5.0;MOTOR VEHICLE THEFT;;;;1250 E BURLEIGH ST
152570021;09/13/2015;11:36 PM;5.0;THEFT FROM BUILDING;;;;1132 E CLARKE ST #LWR
152500018;09/12/2015;07:02 AM;1.0;MOTOR VEHICLE THEFT;;;;1709 E PARK PL
152550009;09/12/2015;12:19 AM;5.0;ROBBERY;;;;2340 N COMMERCE ST
152550024;09/12/2015;02:55 AM;1.0;SIMPLE ASSAULT;;;;1918 E LAFAYETTE PL #1203
152550038;09/12/2015;09:15 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1135 E KANE PL
152550068;09/12/2015;01:11 PM;5.0;MOTOR VEHICLE THEFT;;;;720 E WRIGHT ST
152550072;09/12/2015;12:37 PM;1.0;THEFT FROM BUILDING;;;;2217 N PROSPECT AV #310
152550084;09/12/2015;02:04 PM;5.0;MOTOR VEHICLE THEFT;;;;2400 N HUMBOLDT BL
152550085;09/12/2015;03:10 PM;1.0;MOTOR VEHICLE THEFT;;;;1124 E LYON ST
152550146;09/12/2015;10:56 PM;5.0;MOTOR VEHICLE THEFT;;;;3040 N FRATNEY ST
152770109;09/12/2015;06:40 PM;5.0;ALL OTHER LARCENY;;;;2548 N FRATNEY ST
152540030;09/11/2015;03:00 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3277 N BARTLETT AV #LWR
152540034;09/11/2015;04:31 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3286 N OAKLAND AV
152540035;09/11/2015;04:50 AM;1.0;MOTOR VEHICLE THEFT;;;;1503 N HUMBOLDT AV #3
152540036;09/11/2015;05:01 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2729 N BREMEN ST
152540036;09/11/2015;05:01 AM;5.0;ROBBERY;;;;2729 N BREMEN ST
152540051;09/11/2015;07:30 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1475 N FARWELL AV
152540053;09/11/2015;08:54 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2233 N SUMMIT AV
152540054;09/11/2015;09:13 AM;5.0;MOTOR VEHICLE THEFT;;;;2550 N BOOTH ST
152540057;09/11/2015;09:29 AM;5.0;ALL OTHER LARCENY;;;;2550 N BOOTH ST
152540060;09/11/2015;08:43 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2825 N PROSPECT AV
152540064;09/11/2015;09:21 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1300 N FRANKLIN PL
152540068;09/11/2015;10:43 AM;1.0;MOTOR VEHICLE THEFT;;;;1026 E LYON ST
152540073;09/11/2015;09:50 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1500 E ROYALL PL
152540082;09/11/2015;12:05 PM;1.0;MOTOR VEHICLE THEFT;;;;2819 N MURRAY AV
152540098;09/11/2015;11:41 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2244 N PROSPECT AV
152540102;09/11/2015;01:32 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2822 N WEIL ST
152540106;09/11/2015;02:02 PM;1.0;MOTOR VEHICLE THEFT;;;;1634 N ARLINGTON PL
152540133;09/11/2015;04:04 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2203 N BARTLETT AV
152540140;09/11/2015;05:32 PM;1.0;ALL OTHER LARCENY;;;;1001 E PLEASANT ST
152540151;09/11/2015;06:03 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1301 N PROSPECT AV
152540152;09/11/2015;04:20 PM;1.0;MOTOR VEHICLE THEFT;;;;2115 E IVANHOE PL
152530025;09/10/2015;05:38 AM;5.0;MOTOR VEHICLE THEFT;;;;2608 N BOOTH ST
152530029;09/10/2015;07:51 AM;1.0;MOTOR VEHICLE THEFT;;;;1450 N ASTOR ST
152530034;09/10/2015;07:36 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1840 N FARWELL AV #205
152530039;09/10/2015;08:05 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3028 N MURRAY AV
152530046;09/10/2015;10:22 AM;5.0;MOTOR VEHICLE THEFT;;;;2474 N BOOTH ST
152530051;09/10/2015;09:36 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;818 E JUNEAU AV
152530052;09/10/2015;10:42 AM;1.0;MOTOR VEHICLE THEFT;;;;1767 N ARLINGTON PL
152530058;09/10/2015;11:39 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2833 N FRATNEY ST
152530090;09/10/2015;10:25 AM;1.0;ROBBERY;;;;1702 E GENEVA PL
152530094;09/10/2015;02:59 PM;1.0;ALL OTHER LARCENY;;;;2311 N PROSPECT AV
152530099;09/10/2015;10:25 AM;1.0;AGGRAVATED ASSAULT;;;;1514 E LOCUST ST
152530107;09/10/2015;04:26 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;906 E LYON ST
152530122;09/10/2015;04:46 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;924 E JUNEAU AV #524
152530126;09/10/2015;07:17 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;2528 N DOUSMAN ST
152530127;09/10/2015;07:19 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2828 N FRATNEY ST
152530147;09/10/2015;09:23 PM;1.0;THEFT FROM BUILDING;;;;2323 N LAKE DR
152530160;09/10/2015;10:08 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3140 N FRATNEY ST
152500032;09/09/2015;09:53 PM;1.0;THEFT FROM BUILDING;;;;1832 E NORTH AV
152520020;09/09/2015;06:35 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2764 N WEIL ST
152520024;09/09/2015;08:39 AM;5.0;MOTOR VEHICLE THEFT;;;;2975 N WEIL ST
152520034;09/09/2015;09:39 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1931 E NEWBERRY BL
152520075;09/09/2015;01:58 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1233 N VAN BUREN ST
152520083;09/09/2015;03:01 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;3062 N FRATNEY ST
152520089;09/09/2015;03:51 PM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3306 N SHEPARD AV
152520101;09/09/2015;03:09 PM;5.0;ROBBERY;;;;1080 E CHAMBERS ST
152520109;09/09/2015;04:30 PM;1.0;ROBBERY;;;;2751 N BARTLETT AV
152520138;09/09/2015;02:18 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3145 N HUMBOLDT BL
152520155;09/09/2015;08:32 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2037 N FARWELL AV
152510023;09/08/2015;06:30 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3120 N FRATNEY ST
152510032;09/08/2015;07:18 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1908 E WEBSTER PL
152510036;09/08/2015;08:38 AM;5.0;MOTOR VEHICLE THEFT;;;;3459 N FRATNEY ST
152510042;09/08/2015;09:12 AM;5.0;MOTOR VEHICLE THEFT;;;;2902 N BOOTH ST
152510048;09/08/2015;08:10 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1680 N ASTOR ST
152510056;09/08/2015;10:33 AM;5.0;ALL OTHER LARCENY;;;;2765 N PIERCE ST
152510058;09/08/2015;10:40 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;3400 N WEIL ST
152510081;09/08/2015;12:28 PM;5.0;MOTOR VEHICLE THEFT;;;;2804 N FRATNEY ST
152510088;09/08/2015;12:47 PM;5.0;THEFT FROM BUILDING;;;;2363 N WEIL ST
152510096;09/08/2015;01:14 PM;1.0;THEFT FROM BUILDING;;;;3436 N DOWNER AV
152510132;09/08/2015;04:32 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2716 N CRAMER ST
152510183;09/08/2015;07:22 PM;1.0;ALL OTHER LARCENY;;;;2721 N LAKE DR
152510215;09/08/2015;10:03 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2589 N DOWNER AV
151320134;09/07/2015;05:22 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3305 N FRATNEY ST
152470068;09/07/2015;07:00 AM;1.0;MOTOR VEHICLE THEFT;;;;2639 N PROSPECT AV
152500010;09/07/2015;12:16 AM;1.0;AGGRAVATED ASSAULT;;;;1900 E NORTH AVE
152500035;09/07/2015;01:34 AM;1.0;ALL OTHER LARCENY;;;;134 E JUNEAU AV
152500051;09/07/2015;06:46 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1963 N SUMMIT AVE
152500054;09/07/2015;08:40 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2420 N BOOTH ST
152500059;09/07/2015;10:17 AM;5.0;MOTOR VEHICLE THEFT;;;;905 E TOWNSEND ST
152500070;09/07/2015;10:12 AM;5.0;MOTOR VEHICLE THEFT;;;;825 E CONCORDIA AV
152500087;09/07/2015;11:03 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3016 N FRATNEY ST #1
152500101;09/07/2015;12:55 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1856 N CAMBRIDGE AV
152500119;09/07/2015;02:51 PM;1.0;ALL OTHER LARCENY;;;;1716 N ARLINGTON PL
152500127;09/07/2015;02:54 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;916 E LYON ST
152500150;09/07/2015;06:20 PM;1.0;MOTOR VEHICLE THEFT;;;;1825 N OAKLAND AV
152500153;09/07/2015;07:14 PM;1.0;ALL OTHER LARCENY;;;;1447 N FRANKLIN PL
152500160;09/07/2015;08:09 PM;1.0;ALL OTHER LARCENY;;;;2959 N DOWNER AV
152500182;09/07/2015;09:57 PM;5.0;MOTOR VEHICLE THEFT;;;;3273 N HUMBOLDT BL #LWR
152500196;09/07/2015;11:03 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;3435 N BREMEN ST
152490024;09/06/2015;01:09 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1201 N VAN BUREN ST
152490029;09/06/2015;01:25 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3130-A N BARTLETT AV
152490034;09/06/2015;02:24 AM;1.0;SIMPLE ASSAULT;;;;1633 N PROSPECT AV #19D
152490035;09/06/2015;01:29 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3445 N OAKLAND AV #108
152490080;09/06/2015;08:30 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2320 N LAKE DR
152490134;09/06/2015;05:10 PM;5.0;ROBBERY;;;;2400 N GORDON PL #REAR
152490172;09/06/2015;09:20 PM;5.0;ROBBERY;;;;1031 E TOWNSEND ST
152490174;09/06/2015;09:18 PM;5.0;ROBBERY;;;;3480 N WEIL ST
152500033;09/06/2015;10:47 PM;1.0;SIMPLE ASSAULT;;;;3229 N OAKLAND AV #3
152470055;09/05/2015;08:34 AM;1.0;ALL OTHER LARCENY;;;;2700 N OAKLAND AV
152480034;09/05/2015;02:26 AM;1.0;SIMPLE ASSAULT;;;;3460 N MURRAY AV
152480040;09/05/2015;12:14 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3360 N OAKLAND AV
152480052;09/05/2015;07:39 AM;1.0;MOTOR VEHICLE THEFT;;;;1233 N MARSHALL ST
152480060;09/05/2015;10:09 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;3264 N SUMMIT AV
152480086;09/05/2015;12:22 PM;5.0;MOTOR VEHICLE THEFT;;;;2428 N BREMEN ST
152480091;09/05/2015;01:34 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3357 N BARTLETT AV
152480119;09/05/2015;03:52 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3453 N OAKLAND AV
152480132;09/05/2015;05:30 PM;5.0;ROBBERY;;;;3131 N WEIL ST
152490005;09/05/2015;11:21 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3028 N FARWELL AV #LWR
152470027;09/04/2015;06:07 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2403 N BOOTH ST
152470049;09/04/2015;09:47 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;2618 N OAKLAND AV
152470060;09/04/2015;11:12 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;2430 N BOOTH ST
152470063;09/04/2015;11:53 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2737 N BOOTH ST
152470096;09/04/2015;04:07 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2600 N DOWNER AV
152470099;09/04/2015;01:46 PM;1.0;ROBBERY;;;;1550 N WARREN AV
152470137;09/04/2015;08:35 PM;5.0;MOTOR VEHICLE THEFT;;;;2660 N HUMBOLDT BL
152480007;09/04/2015;11:09 PM;1.0;SIMPLE ASSAULT;;;;3018 N FARWELL AV #UPR
152480028;09/04/2015;10:50 PM;5.0;ROBBERY;;;;2870 N HUMBOLDT BL
152460055;09/03/2015;10:38 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2407-09 E LINNWOOD AV
152460061;09/03/2015;11:37 AM;1.0;ALL OTHER LARCENY;;;;2628 N STOWELL AV
152460065;09/03/2015;04:30 PM;1.0;AGGRAVATED ASSAULT;;;;1800 N FARWELL AV
152460099;09/03/2015;03:15 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;930 E BURLEIGH ST
152460103;09/03/2015;04:28 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;2233 N SUMMIT AV
152460140;09/03/2015;07:12 PM;1.0;INTIMIDATION;;;;1947 N FARWELL AV
152450052;09/02/2015;04:30 PM;1.0;MOTOR VEHICLE THEFT;;;;1754 N FRANKLIN PL
152450053;09/02/2015;07:46 AM;1.0;MOTOR VEHICLE THEFT;;;;1115 E PLEASANT ST
152450056;09/02/2015;09:32 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1734 N WARREN AV
152450061;09/02/2015;04:44 PM;1.0;MOTOR VEHICLE THEFT;;;;1733 N CAMBRIDGE AV
152450080;09/02/2015;11:07 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1635 N WATER ST
152450086;09/02/2015;01:35 PM;1.0;THEFT FROM BUILDING;;;;1635 N WATER ST
152450090;09/02/2015;02:00 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;3019 N PROSPECT AV
152450106;09/02/2015;04:57 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1834 E WINDSOR PL
152450108;09/02/2015;11:05 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1463 N WATER ST
152450144;09/02/2015;06:57 PM;1.0;ALL OTHER LARCENY;;;;1237 N CASS ST
152450155;09/02/2015;07:59 PM;1.0;ROBBERY;;;;524 E LYON ST
152450180;09/02/2015;09:56 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2909 E LOCUST ST
152450181;09/02/2015;07:25 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;2769 N WEIL ST
152450185;09/02/2015;09:43 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;2215 N CAMBRIDGE AV
152450186;09/02/2015;10:15 PM;1.0;MOTOR VEHICLE THEFT;;;;1310 N EDISON ST
152450187;09/02/2015;10:15 PM;1.0;MOTOR VEHICLE THEFT;;;;1310 N WATER ST
152440027;09/01/2015;06:02 AM;5.0;MOTOR VEHICLE THEFT;;;;3318 N FRATNEY ST
152440028;09/01/2015;06:06 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1106 E KNAPP ST
152440034;09/01/2015;08:24 AM;5.0;MOTOR VEHICLE THEFT;;;;3335 N WEIL ST
152440040;09/01/2015;09:15 AM;1.0;MOTOR VEHICLE THEFT;;;;1333 N FRANKLIN PL
152440058;09/01/2015;01:55 PM;5.0;ALL OTHER LARCENY;;;;3060 N HUMBOLDT BL
152440060;09/01/2015;11:14 AM;5.0;ROBBERY;;;;530 E WRIGHT ST
152440159;09/01/2015;09:32 PM;1.0;MOTOR VEHICLE THEFT;;;;1633 N ARLINGTON PL
152440180;09/01/2015;10:34 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;1720 N ARLINGTON PL
152730007;09/30/2015;01:54 AM;3.0;SIMPLE ASSAULT;;;;1145 N CALLAHAN PL #320
152730010;09/30/2015;03:03 AM;3.0;ARSON;;;;1406 N 23RD ST #ALLEY
152730029;09/30/2015;06:39 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;840 N CASS ST
152730054;09/30/2015;11:36 AM;1.0;MOTOR VEHICLE THEFT;;;;910 E MICHIGAN ST
152730079;09/30/2015;02:05 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3132 W MT VERNON AV
152730133;09/30/2015;07:02 PM;1.0;MOTOR VEHICLE THEFT;;;;718 E WELLS ST
152730186;09/30/2015;11:26 PM;3.0;ROBBERY;;;;1530 W STATE ST
152720013;09/29/2015;12:33 AM;1.0;ALL OTHER LARCENY;;;;433 W ST PAUL AV
152720016;09/29/2015;01:31 AM;1.0;THEFT FROM BUILDING;;;;749 W STATE ST
152720017;09/29/2015;12:26 AM;3.0;SIMPLE ASSAULT;;;;945 N 12TH ST
152720029;09/29/2015;07:13 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;2448 W KILBOURN AV #13
152720062;09/29/2015;11:03 AM;3.0;MOTOR VEHICLE THEFT;;;;1233 W VLIET ST
152720067;09/29/2015;12:28 PM;3.0;MOTOR VEHICLE THEFT;;;;1300 W KILBOURN AV
152720075;09/29/2015;01:30 PM;1.0;THEFT FROM BUILDING;;;;1001 N 4TH ST
152720079;09/29/2015;10:58 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;789 N WATER ST
152720087;09/29/2015;01:40 PM;3.0;ROBBERY;;;;2301 W MC KINLEY AV #1
152720100;09/29/2015;04:21 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;912 N 20TH ST
152720111;09/29/2015;04:21 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;820 N MILWAUKEE ST
152720127;09/29/2015;04:32 PM;3.0;BURGLARY/BREAKING AND ENTERING;;;;321 N 29TH ST
152720155;09/29/2015;09:26 PM;3.0;MOTOR VEHICLE THEFT;;;;834 N 17TH ST
152720166;09/29/2015;08:48 PM;1.0;SHOPLIFTING;;;;509 W WISCONSIN AV
152720171;09/29/2015;10:10 PM;3.0;ROBBERY;;;;723 N 32ND ST
152710004;09/28/2015;12:38 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2200 W KILBOURN AV
152710012;09/28/2015;03:40 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;670 N 2ND ST
152710020;09/28/2015;08:21 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1122 N ASTOR ST
152710033;09/28/2015;10:03 AM;1.0;MOTOR VEHICLE THEFT;;;;600 E ST PAUL AV
152710035;09/28/2015;09:19 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1300 N PROSPECT AV #109
152710050;09/28/2015;11:11 AM;1.0;ALL OTHER LARCENY;;;;1570 N PROSPECT AV
152710071;09/28/2015;11:32 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;1127 N 18TH ST #308
152710076;09/28/2015;01:28 PM;3.0;AGGRAVATED ASSAULT;;;;1400 N 27TH ST
152710080;09/28/2015;02:19 PM;3.0;MOTOR VEHICLE THEFT;;;;940 N 25TH ST
152710135;09/28/2015;07:58 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;2200 W KILBOURN AV
152710186;09/28/2015;10:42 PM;3.0;INTIMIDATION;;;;920 N 28TH ST #201
152720003;09/28/2015;05:20 PM;3.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;822 N 25TH ST #13
152700006;09/27/2015;12:31 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1000 N BROADWAY
152700007;09/27/2015;01:01 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1000 N WATER ST
152700009;09/27/2015;01:44 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1000 N WATER ST
152700018;09/27/2015;02:22 AM;1.0;MOTOR VEHICLE THEFT;;;;321 W HIGHLAND AV
152700027;09/27/2015;05:07 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;949 N 9TH ST
152700038;09/27/2015;08:02 AM;1.0;BURGLARY/BREAKING AND ENTERING;;;;611 W WISCONSIN AV #303
152700040;09/27/2015;09:29 AM;3.0;MOTOR VEHICLE THEFT;;;;3247 W MICHIGAN ST
152700043;09/27/2015;09:38 AM;3.0;SIMPLE ASSAULT;;;;1238 N 34TH ST
152700045;09/27/2015;10:00 AM;3.0;MOTOR VEHICLE THEFT;;;;2905 W CLYBOURN ST
152700053;09/27/2015;10:47 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;710 N JACKSON ST
152700056;09/27/2015;10:32 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;530 E MASON ST
152700064;09/27/2015;11:48 AM;1.0;INTIMIDATION;ALL OTHER OFFENSES;;;949 N 9TH ST
152700079;09/27/2015;01:45 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;531 N 18TH ST
152700081;09/27/2015;12:25 PM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2919 W WISCONSIN AV #202
152700083;09/27/2015;01:20 PM;1.0;MOTOR VEHICLE THEFT;;;;755 E KILBOURN AV
152700112;09/27/2015;04:02 PM;1.0;ALL OTHER LARCENY;;;;200 N WATER ST
152630003;09/26/2015;05:38 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;1004 N EDISON ST
152690003;09/26/2015;12:24 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;270 E HIGHLAND AV
152690011;09/26/2015;01:40 AM;1.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;330 W WELLS ST
152690032;09/26/2015;06:09 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2125 W CHERRY ST
152690047;09/26/2015;08:43 AM;3.0;MOTOR VEHICLE THEFT;;;;1820 W WELLS ST
152690072;09/26/2015;12:28 PM;3.0;ROBBERY;;;;848 N 27TH ST
152690138;09/26/2015;05:28 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;1300 N PROSPECT AV #11
152700002;09/26/2015;10:18 PM;1.0;BURGLARY/BREAKING AND ENTERING;;;;633 W MICHIGAN ST
152680030;09/25/2015;06:18 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;;835 N 23RD ST #107
152680068;09/25/2015;11:06 AM;1.0;SIMPLE ASSAULT;;;;841 N JAMES LOVELL ST
152680070;09/25/2015;12:23 PM;1.0;THEFT FROM BUILDING;;;;273 E ERIE ST
152680096;09/25/2015;02:04 PM;3.0;ROBBERY;;;;1220 N 21ST ST
152680098;09/25/2015;02:24 PM;1.0;THEFT FROM COIN-OPPERATED MACHINES;;;;509 W WISCONSIN AV
152680128;09/25/2015;05:41 PM;3.0;MOTOR VEHICLE THEFT;;;;2825 W JUNEAU AV
152680141;09/25/2015;04:57 PM;3.0;AGGRAVATED ASSAULT;;;;2603 W MICHIGAN ST #6
