;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address,
419;150300067;01/30/2015;12:44 PM;5.0;THEFT FROM BUILDING;;;[43.063055413266795, -87.91102292627986];2442 N 1ST ST
420;150290098;01/29/2015;02:28 PM;5.0;THEFT FROM BUILDING;;;[43.09202632944775, -87.90716487679687];4108 N RICHARDS ST
421;150290100;01/29/2015;03:46 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08480248211083, -87.93358132944775];1808 W NASH ST
422;150280035;01/28/2015;09:48 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07755511518263, -87.92742906261164];3239 N 13TH ST
423;150280048;01/28/2015;11:44 AM;5.0;THEFT FROM BUILDING;;;[43.06384178637142, -87.9150824084449];371 W WRIGHT ST
424;150280063;01/28/2015;12:19 PM;5.0;THEFT FROM BUILDING;;;[43.0802113411045, -87.92981059925536];3401 N 15TH ST
425;150260036;01/26/2015;09:47 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.05922258673323, -87.8993000809335];2209 N WEIL ST
426;150260046;01/26/2015;10:34 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.085889754371294, -87.94210009925536];3757 N 24TH ST
427;150260066;01/26/2015;12:47 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08465551269504, -87.94158347155059];2308 W NASH ST
428;150260136;01/26/2015;08:20 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.047225165746674, -87.92025259208147];1301 N 7TH ST
429;150260139;01/26/2015;09:26 PM;5.0;THEFT FROM BUILDING;;;[43.08916851889972, -87.9060000693923];401 E CAPITOL DR
430;150250056;01/25/2015;10:32 AM;5.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.076105245628725, -87.92617239353127];3154 N 12TH ST #B
431;150240083;01/24/2015;12:34 PM;5.0;THEFT FROM BUILDING;;;[43.07048983236194, -87.91257064311245];2849 N 2ND ST
432;150240101;01/24/2015;02:23 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08914750620376, -87.90384086081136];505 E CAPITOL DR
433;150220014;01/22/2015;07:16 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04786818375131, -87.92011291151854];1354 N 7TH ST
434;150220043;01/22/2015;11:59 AM;5.0;THEFT FROM BUILDING;;;[43.05349716180967, -87.92000644070657];1730 N 7TH ST
435;150220046;01/22/2015;10:58 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08914750620376, -87.90384086081136];505 E CAPITOL DR
436;150210090;01/21/2015;02:16 PM;5.0;THEFT FROM BUILDING;;;[43.07206516763807, -87.91688387520941];2936 N 5TH ST
437;150200001;01/20/2015;12:06 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08529746047075, -87.8964615];1230 E SINGER CR
438;150200029;01/20/2015;08:45 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08624028282071, -87.94209763200395];3803 N 24TH ST
439;150190037;01/19/2015;09:46 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0855829686364, -87.93325387910456];3732 N 18TH ST
440;150190042;01/19/2015;09:57 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.073550115182655, -87.92256161757723];3019 N 9TH ST
441;150190084;01/19/2015;12:11 PM;5.0;THEFT FROM BUILDING;;;[43.06293033527612, -87.90539963532217];2445 N HOLTON ST
442;150190134;01/19/2015;06:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.04757538190319, -87.9201459218078];1300 N 7TH ST
443;150180082;01/18/2015;11:57 AM;5.0;THEFT FROM BUILDING;;;[43.08921264167016, -87.91167026380634];123 W CAPITOL DR
444;150180133;01/18/2015;10:28 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.0895085212074, -87.93595302844942];1955 W CAPITOL DR
445;150160029;01/16/2015;08:14 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08703191618096, -87.92343762479058];3821 N 10TH ST
446;150160068;01/16/2015;12:40 PM;5.0;THEFT FROM BUILDING;;;[43.08316464002538, -87.93527999552794];3570 N TEUTONIA AV
447;150150037;01/15/2015;10:00 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07942599417163, -87.9075054190665];3344 N RICHARDS ST
448;150150071;01/15/2015;01:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.05798651954218, -87.89814284303746];2085 N COMMERCE ST
449;150150083;01/15/2015;04:17 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08914750620376, -87.90384086081136];505 E CAPITOL DR
450;150150101;01/15/2015;06:37 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.071822, -87.92748485746448];2918 N 13TH ST
451;150130069;01/13/2015;11:48 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.054677838190315, -87.91427861036385];1837 N MARTIN L KING JR DR #UPR
452;150140036;01/13/2015;09:33 AM;5.0;THEFT FROM BUILDING;;;[43.08865097472459, -87.89929355845669];3901 N HUMBOLDT BL #212
453;150120031;01/12/2015;08:19 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.081127779906524, -87.91378964643067];3443 N 3RD ST
454;150110016;01/11/2015;03:03 AM;5.0;THEFT FROM BUILDING;;;[43.05900947013695, -87.90603350291418];423 E GARFIELD AV
455;150110032;01/11/2015;10:24 AM;5.0;THEFT FROM BUILDING;;;[43.067857791758016, -87.90537034780078];2717 N HOLTON ST
456;150110042;01/11/2015;09:21 AM;5.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.08741011518265, -87.92715109925535];3837 N 13TH ST
457;150110047;01/11/2015;12:27 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.07824650954553, -87.92987451734372];3265 N 15TH ST
458;150090042;01/09/2015;11:36 AM;5.0;THEFT FROM BUILDING;;;[43.085239513994026, -87.89545311226844];1203 E SINGER CR
459;150080021;01/08/2015;11:18 AM;5.0;THEFT FROM BUILDING;;;[43.08296889506048, -87.92123331184703];807 W ATKINSON AV
460;150060071;01/06/2015;04:59 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.0561219550464, -87.90465637636325];520 E GLOVER AV
461;150040102;01/04/2015;09:47 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.05718761226845, -87.91118762868572];2029 N 1ST ST
462;150030073;01/03/2015;03:01 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08529746047075, -87.8964615];1230 E SINGER CR #212
463;150030075;01/03/2015;03:48 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.0488065501069, -87.92146258510368];1420 N 8TH ST
464;150030076;01/03/2015;03:16 PM;5.0;THEFT FROM BUILDING;;;[43.07640160644007, -87.90399808093349];3177 N BOOTH ST
465;150030079;01/03/2015;04:06 PM;5.0;THEFT FROM BUILDING;;;[43.08916851889972, -87.9060000693923];401 E CAPITOL DR
466;150020106;01/02/2015;10:30 PM;5.0;THEFT FROM BUILDING;;;[43.07888151875455, -87.92202222300767];824 W CONCORDIA AV
467;150010090;01/01/2015;12:26 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.083755717179315, -87.912115907958];3630 N 2ND ST
468;150010156;01/01/2015;09:34 PM;5.0;THEFT FROM BUILDING;;;[43.07388288481735, -87.91243638242277];3038 N 2ND ST
469;150310073;01/31/2015;03:44 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07522649567216, -87.97376351500364];4803 W BURLEIGH ST
470;150300045;01/30/2015;09:21 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09349502420417, -87.96732634434295];4310 W HOPE AV
471;150270113;01/27/2015;06:12 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07047258673322, -87.94487112479058];2835 N 25TH ST
472;150260053;01/26/2015;10:52 AM;7.0;THEFT FROM BUILDING;;;[43.079471329447756, -87.95957288631791];3312 N 37TH ST
473;150250066;01/25/2015;01:32 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08976052120739, -87.96174283236194];3833 W CAPITOL DR
474;150240110;01/24/2015;12:56 PM;7.0;THEFT FROM BUILDING;;;[43.08030849708581, -87.96314287910455];3354 N 40TH ST
475;150230029;01/23/2015;08:12 AM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.08814892200934, -87.94830109925536];3929 N 28TH ST
476;150220058;01/22/2015;01:51 PM;5.0;THEFT FROM MOTOR VEHICLE;;;[43.080453502914196, -87.94846063200394];3361 N 28TH ST
477;150210145;01/21/2015;09:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.09067711518264, -87.9699275809335];4035 N 45TH ST
478;150190076;01/19/2015;12:14 PM;7.0;THEFT FROM BUILDING;;;[43.07342400000002, -87.96724315225457];3000 N SHERMAN BL
479;150140056;01/14/2015;12:16 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.107667354982965, -87.98002636078269];4952-A N 54TH ST
480;150140092;01/14/2015;05:22 PM;7.0;THEFT FROM BUILDING;;;[43.10377250291418, -87.96389113200395];4757 N 41ST ST
481;150130077;01/13/2015;03:07 PM;7.0;THEFT FROM BUILDING;;;[43.08050607799066, -87.96714290680416];3360 N SHERMAN BL
482;150120040;01/12/2015;10:20 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09951416180968, -87.96388635356932];4524 N 41ST ST
483;150120079;01/12/2015;02:13 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07453961226844, -87.94480812479058];3055 N 25TH ST
484;150100041;01/10/2015;12:30 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;ALL OTHER OFFENSES;;[43.07967894754458, -87.94469906650677];3323 N 25TH ST
485;150100041;01/10/2015;12:30 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07967894754458, -87.94469906650677];3323 N 25TH ST
486;150100055;01/10/2015;04:06 PM;7.0;THEFT FROM BUILDING;;;[43.08485416763807, -87.96221062089545];3723 N 39TH ST
487;150050049;01/05/2015;12:58 PM;7.0;THEFT FROM BUILDING;;;[43.102422251457085, -87.97559015753917];4677 N 50TH ST
488;150040041;01/04/2015;10:17 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.09765300582839, -87.95811058093349];4423 N 36TH ST
489;150040059;01/04/2015;02:35 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07132758673322, -87.97236956650677];2873 N 47TH ST
490;150310121;01/31/2015;09:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01458127152039, -87.96200622215986];1565 S 38TH ST
491;150300048;01/30/2015;08:03 AM;2.0;THEFT FROM BUILDING;;;[43.01411552120741, -87.94711287621902];2627 W LAPHAM ST #320
492;150300055;01/30/2015;09:44 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02087291618096, -87.9550749190665];934 S 33RD ST
493;150300091;01/30/2015;04:56 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01499700582838, -87.95154852264969];1543 S 30TH ST
494;150290002;01/29/2015;12:17 AM;3.0;THEFT FROM BUILDING;;;[43.03135846840618, -87.93513344445749];1721 W CANAL ST
495;150280069;01/28/2015;02:08 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.015249005828395, -87.95153854818491];1531 S 30TH ST
496;150270036;01/27/2015;08:35 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00735391035258, -87.95774244460172];2048 S 35TH ST
497;150270120;01/27/2015;05:29 PM;6.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM BUILDING;;[42.98858948831365, -87.94943116290527];2900 W OKLAHOMA AV
498;143250090;01/26/2015;02:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.02018000000001, -87.95767540074463];1020 S 35TH ST
499;150250030;01/25/2015;05:23 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.022628, -87.94902538299968];812 S 28TH ST
500;150250069;01/25/2015;01:00 PM;2.0;THEFT FROM BUILDING;;;[43.00353113513003, -87.9440189512532];2410 W FOREST HOME AV
501;150250080;01/25/2015;03:15 PM;6.0;THEFT FROM BUILDING;;;[42.98858948831365, -87.94943116290527];2900 W OKLAHOMA AV
502;150250084;01/25/2015;03:50 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01172869608749, -87.94645908482863];1731 S 26TH ST
503;150240043;01/24/2015;06:30 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.022399502885534, -87.94413821426511];2413 W NATIONAL AV
504;150240055;01/24/2015;08:58 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.00839653952925, -87.93760444463038];1927 W ROGERS ST
505;150240100;01/24/2015;02:17 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.013933413266784, -87.96024338631791];1600 S 37TH ST
506;150240103;01/24/2015;02:48 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.004222259544896, -87.95296619908082];2235 S 31ST ST
507;150230054;01/23/2015;01:11 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01471850874256, -87.9552274899011];1555 S 33RD ST
508;150220090;01/22/2015;05:11 PM;2.0;THEFT FROM BUILDING;;;[43.00658348211084, -87.93540913627446];1800 W BECHER ST
509;150180136;01/18/2015;09:28 PM;2.0;THEFT FROM BUILDING;;;[43.016842627407826, -87.95040875651044];2909 W GREENFIELD AV
510;150170027;01/17/2015;05:36 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.01819163918864, -87.9515000809335];1237 S 30TH ST
511;150170091;01/17/2015;05:55 PM;3.0;THEFT FROM BUILDING;;;[43.03135846840618, -87.93513344445749];1721 W CANAL ST
512;150180039;01/17/2015;09:01 PM;3.0;THEFT FROM BUILDING;;;[43.03135846840618, -87.93513344445749];1721 W CANAL ST
513;150160021;01/16/2015;03:01 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03135846840618, -87.93513344445749];1721 W CANAL ST
514;150140097;01/14/2015;05:34 PM;2.0;THEFT FROM BUILDING;;;[43.011556354982986, -87.95398590016771];1712 S 32ND ST
515;150130015;01/13/2015;07:46 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02391325343333, -87.94641034825044];711 S 26TH ST
516;150130061;01/13/2015;12:28 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[42.996529561198, -87.94937906650678];2653 S 28TH ST
517;150130065;01/13/2015;01:04 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.012431511541195, -87.94038116472387];2124 W MITCHELL ST
518;150130067;01/13/2015;01:19 PM;2.0;THEFT FROM BUILDING;;;[43.0184967485429, -87.94768492570293];1236 S LAYTON BL
519;150130075;01/13/2015;02:33 PM;2.0;THEFT FROM BUILDING;;;[43.018122510675816, -87.9614201791506];3743 W DOROTHY PL
520;150090025;01/09/2015;08:00 AM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.014086488458815, -87.95013177407813];2831 W LAPHAM ST
521;150090033;01/09/2015;10:18 AM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.01246447735032, -87.94669402553522];2607 W MITCHELL ST
522;150090058;01/09/2015;02:48 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02016208381903, -87.95150760978694];1035 S 30TH ST
523;150080027;01/08/2015;12:25 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.003619444630374, -87.94247158814687];2253 S 23RD ST
524;150060097;01/06/2015;07:20 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03135846840618, -87.93513344445749];1721 W CANAL ST
525;150050096;01/05/2015;05:59 PM;2.0;THEFT FROM MOTOR VEHICLE;;;[43.026138, -87.94785812594442];555 S LAYTON BL
526;150040063;01/04/2015;03:11 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.00513141326678, -87.95779644460173];2166 S 35TH ST
527;150010047;01/01/2015;05:31 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.03135846840618, -87.93513344445749];1721 W CANAL ST
528;150300098;01/30/2015;06:17 PM;4.0;THEFT FROM BUILDING;;;[43.14851747215805, -87.99870020197412];7101 W GOOD HOPE RD
529;150260034;01/26/2015;09:41 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.14268349321933, -87.98526955536961];5826 W BOEHLKE AV
530;150240050;01/24/2015;08:08 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.13717111518264, -87.97953912479058];6561 N 54TH ST
531;150230021;01/23/2015;05:05 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.14002532110922, -88.01608963278335];6722 N 84TH ST
532;150220059;01/22/2015;02:03 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11943145325739, -87.982461];5540 W SILVER SPRING DR
533;150220105;01/22/2015;09:19 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.14482013044608, -87.98687395181508];6958 N 61ST ST
534;150200115;01/20/2015;06:10 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.151693529863046, -87.98296130682671];5700 W HEMLOCK ST
535;150170069;01/17/2015;12:54 PM;4.0;THEFT FROM BUILDING;;;[43.18509541907429, -88.01699122086454];8650 W FAIRY CHASM DR
536;150170079;01/17/2015;04:38 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.18138598834324, -88.02860292685678];9050 N 95TH ST
537;150160091;01/16/2015;01:47 PM;4.0;THEFT FROM BUILDING;;;[43.12575765889551, -87.98941539353127];5940 N 63RD ST
538;150160118;01/16/2015;05:35 PM;4.0;THEFT FROM BUILDING;;;[43.18168406771887, -88.0330162288074];8962 N 97TH ST #204
539;150140074;01/14/2015;02:43 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.134309181935635, -87.98894073665782];6415 N 62ND ST
540;150110117;01/11/2015;11:31 PM;4.0;THEFT FROM BUILDING;;;[43.13537907799065, -88.00214535356932];6450 N 73RD ST
541;150080034;01/08/2015;01:17 PM;4.0;THEFT FROM BUILDING;;;[43.1192454767734, -87.97687985789716];5151 W SILVER SPRING DR
542;150070104;01/07/2015;09:10 PM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.11920071589671, -87.98383527651546];5739 W SILVER SPRING DR
543;150050030;01/05/2015;09:52 AM;4.0;THEFT FROM MOTOR VEHICLE;;;[43.17805722219716, -88.00320382100347];7600 W BROWN DEER RD
544;150050054;01/05/2015;01:51 PM;4.0;THEFT FROM BUILDING;;;[43.14137007589874, -87.9770370130813];5200 W GREEN TREE RD
545;150020033;01/02/2015;08:25 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.160715115182654, -87.97569162479058];7867 N LINK PL
546;150020049;01/02/2015;10:26 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.11757528183162, -87.97628428183161];5100 W SHERIDAN AV
547;150020076;01/02/2015;10:56 AM;4.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;[43.13865220869654, -88.01892544145639];6651 N 85TH ST
