Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
152700053;09/27/2015;10:47 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.0391629057481, -87.90396779323027];710 N JACKSON ST
152700056;09/27/2015;10:32 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04013397675593, -87.90497544348725];530 E MASON ST
152700079;09/27/2015;01:45 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03679361226844, -87.93549905539827];531 N 18TH ST
152630003;09/26/2015;05:38 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.04376210117199, -87.91217520090636];1004 N EDISON ST
152690032;09/26/2015;06:09 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0500075212074, -87.93981016763806];2125 W CHERRY ST
152680070;09/25/2015;12:23 PM;1.0;THEFT FROM BUILDING;;;;[43.031121906169, -87.90773482627375];273 E ERIE ST
152680098;09/25/2015;02:24 PM;1.0;THEFT FROM COIN-OPPERATED MACHINES;;;;[43.0387804800916, -87.9184609228174];509 W WISCONSIN AV
152630029;09/24/2015;07:03 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.039040940485, -87.9078573880966];715 N BROADWAY
152670095;09/24/2015;02:18 PM;3.0;THEFT FROM BUILDING;;;;[43.0432794893242, -87.941862];2316 W STATE ST #4
152670117;09/24/2015;06:03 PM;1.0;THEFT FROM BUILDING;;;;[43.031121906169, -87.90773482627375];273 E ERIE ST
152670144;09/24/2015;09:46 PM;1.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04129681501496, -87.91619399999999];401 W KILBOURN AV
152660101;09/23/2015;03:08 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.048675950612385, -87.9431620541178];2414 W VLIET ST
152650060;09/22/2015;10:15 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.037658031363605, -87.95046155539828];601 N 29TH ST
152650083;09/22/2015;10:54 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.03670591984796, -87.907480758566];534 N BROADWAY
152640032;09/21/2015;07:04 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.045201099919204, -87.90091379430457];1114 N MARSHALL ST
152640106;09/21/2015;02:04 PM;3.0;THEFT FROM BUILDING;;;;[43.04034245772946, -87.93601216763805];1820 W WELLS ST
152630021;09/20/2015;01:41 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.04384130717135, -87.90843216424295];1025 N BROADWAY
152630085;09/20/2015;12:03 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.041305815003504, -87.91688438678345];415 W KILBOURN AV
152640001;09/20/2015;10:51 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.04515575437128, -87.9160805809335];1137 N 4TH ST
152620092;09/19/2015;01:01 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.04265514818396, -87.90630193582925];450 E KILBOURN AV
152620100;09/19/2015;02:42 PM;3.0;THEFT FROM BUILDING;;;;[43.04444546162459, -87.941583];2300 W HIGHLAND AV
152620164;09/19/2015;09:11 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.0428255212074, -87.89986112225176];923 E KILBOURN AV
152600045;09/17/2015;09:25 AM;1.0;THEFT FROM BUILDING;;;;[43.041443826245114, -87.91012248574616];815 N WATER ST
152600065;09/17/2015;11:18 AM;3.0;THEFT FROM BUILDING;;;;[43.03768500000001, -87.9354139440248];638 N 18TH ST
152600169;09/17/2015;09:22 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.03219293881441, -87.90456689580986];175 N JEFFERSON ST
152590020;09/16/2015;03:49 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.04562434396415, -87.90061763488973];925 E JUNEAU AV
152590037;09/16/2015;09:33 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.04351649708582, -87.91448755929342];1023 N OLD WORLD THIRD ST
152590044;09/16/2015;09:48 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.04564066451786, -87.8996069750446];1003 E JUNEAU AV
152590080;09/16/2015;02:18 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.045222589312765, -87.95516515196826];1146 N 33RD ST
152590082;09/16/2015;08:28 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03745103165439, -87.90890215633449];600 N WATER ST
152580020;09/15/2015;02:47 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03862948845881, -87.94858049999999];2725 W WISCONSIN AV
152580040;09/15/2015;08:17 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.034814511541185, -87.95684233236193];3406 W ST PAUL AV
152580084;09/15/2015;10:18 AM;3.0;THEFT FROM BUILDING;;;;[43.03867449120011, -87.95614193060769];3401 W WISCONSIN AV
152580103;09/15/2015;02:52 PM;3.0;THEFT FROM BUILDING;;;;[43.03814400000002, -87.94503011757723];639 N 25TH ST
152580123;09/15/2015;02:18 PM;1.0;THEFT FROM BUILDING;;;;[43.04683800000001, -87.92441062089544];1243 N 10TH ST #100
152570159;09/14/2015;04:19 PM;1.0;THEFT FROM BUILDING;;;;[43.045563292569085, -87.9120743613487];125 E JUNEAU AV
152560019;09/13/2015;02:12 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04035690150485, -87.91445079531033];812 N OLD WORLD THIRD ST
152560118;09/13/2015;03:31 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.040040453412374, -87.89845463734252];745 N LINCOLN MEMORIAL DR
152550010;09/12/2015;12:46 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.042408909310254, -87.90556777097753];501 E KILBOURN AV
152550063;09/12/2015;11:57 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04557883819032, -87.95062106650677];1143 N 29TH ST
152550109;09/12/2015;06:17 PM;3.0;THEFT FROM BUILDING;;;;[43.04032947879261, -87.95611246335626];3330 W WELLS ST
152550142;09/12/2015;10:43 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.03465953563411, -87.91672445804656];433 W ST PAUL AV
152540074;09/11/2015;11:04 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.04073045569322, -87.93658784205022];830 N 19TH ST
152540081;09/11/2015;08:08 AM;1.0;THEFT FROM BUILDING;;;;[43.03877454948392, -87.91940194463038];611 W WISCONSIN AV #716
152530067;09/10/2015;11:13 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.03312115098963, -87.90583631926287];212 N MILWAUKEE ST
152530137;09/10/2015;07:34 PM;1.0;THEFT FROM BUILDING;;;;[43.03882747215618, -87.91516349999999];310 W WISCONSIN AV
152520044;09/09/2015;11:01 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04036446339903, -87.95079140194356];2900 W WELLS ST
152520069;09/09/2015;01:13 PM;1.0;THEFT FROM BUILDING;;;;[43.039337668330546, -87.90921886262902];731 N WATER ST
152510028;09/08/2015;07:48 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.042416192651544, -87.94487147929898];938 N 25TH ST
152510030;09/08/2015;07:52 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.050502017470464, -87.93374065508394];1514 N 17TH ST
152510045;09/08/2015;08:18 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.03312115098963, -87.90583631926287];212 N MILWAUKEE ST
152510062;09/08/2015;11:16 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.05139254674262, -87.94223058090483];2325 W GALENA ST
152510190;09/08/2015;08:36 PM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.043136420508795, -87.92232137607479];800 W STATE ST
152500019;09/07/2015;01:30 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03861549177702, -87.94235216472387];2323 W WISCONSIN AV
152500020;09/07/2015;01:30 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03861549177702, -87.94235216472387];2323 W WISCONSIN AV
152500063;09/07/2015;09:27 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.038605476773384, -87.943302];2401 W WISCONSIN AV
152490037;09/06/2015;03:42 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.03951048098566, -87.90411014019826];731 N JACKSON ST
152490074;09/06/2015;10:01 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03312115098963, -87.90583631926287];212 N MILWAUKEE ST
152490078;09/06/2015;11:15 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03951048098566, -87.90411014019826];731 N JACKSON ST
152480019;09/05/2015;01:19 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.036784371631406, -87.90892003805736];543 N WATER ST
152480101;09/05/2015;02:33 PM;1.0;THEFT FROM BUILDING;;;;[43.04490383819032, -87.91448861757722];1125 N OLD WORLD THIRD ST
152480145;09/05/2015;07:46 PM;3.0;THEFT FROM BUILDING;;;;[43.038825181648335, -87.94779468164833];2700 W WISCONSIN AV
152470030;09/04/2015;07:30 AM;1.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04956097723475, -87.89385157977966];1522 N PROSPECT AV
152470111;09/04/2015;04:24 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.042573274136394, -87.92306801990838];901 N 9TH ST
152460080;09/03/2015;01:53 PM;1.0;THEFT FROM BUILDING;;;;[43.04300749437316, -87.92088280099833];700 W STATE ST
152460149;09/03/2015;08:25 PM;3.0;THEFT FROM BUILDING;;;;[43.038605476773384, -87.943302];2401 W WISCONSIN AV
152440007;09/01/2015;01:02 AM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.04368603052689, -87.91226073552983];1005 N EDISON ST
152440053;09/01/2015;09:45 AM;3.0;THEFT FROM BUILDING;;;;[43.04722952842077, -87.9557715];3311 W MC KINLEY BL
152440064;09/01/2015;12:04 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04102257323117, -87.93156741953699];837 N 15TH ST
152720036;09/29/2015;09:16 AM;7.0;THEFT FROM BUILDING;;;;[43.0897764532574, -88.04747344763243];10700 W CAPITOL DR
152720178;09/29/2015;09:17 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.12252249725964, -88.05837934817363];11701 W CARMEN AV
152710036;09/28/2015;10:12 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.12745621732354, -88.02577058049987];6055 N 91ST ST
152690052;09/26/2015;08:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.076572795169966, -88.01349445902845];3156 N 81ST ST
152680035;09/25/2015;08:32 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08516900000001, -88.03539338631792];3746 N 98TH ST
152680067;09/25/2015;12:01 PM;4.0;THEFT FROM BUILDING;;;;[43.12745621732354, -88.02577058049987];6055 N 91ST ST
152670048;09/24/2015;08:44 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.08246623397196, -88.03546406116934];3500 N 98TH ST
152660030;09/23/2015;06:52 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.084545184321335, -88.0261427189724];9116 W LISBON AV
152660043;09/23/2015;07:59 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.09719843686875, -88.03846890899626];10040 W CONGRESS ST
152650039;09/22/2015;08:45 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07920200000001, -88.01500061757723];3311 N 82ND ST
152650102;09/22/2015;03:49 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.06798647879261, -88.01188250291419];7914 W CENTER ST
152650141;09/22/2015;06:52 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08748183236193, -88.00861063921731];3855 N 77TH ST
152640090;09/21/2015;12:00 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.087716167638064, -88.0073990809335];3867 N 76TH ST
152630074;09/20/2015;12:27 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.12812748600598, -88.06056266472388];11900 W KAUL AV
152620027;09/19/2015;03:38 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.098817767961286, -88.02467174170492];8949 W PALMETTO CT
152620179;09/19/2015;10:39 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10491554674263, -88.00987041618096];7811 W HAMPTON AV
152630005;09/19/2015;07:07 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.15408916296352, -88.0551039163548];11600 W PARK PL
152600017;09/17/2015;02:06 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.10348250043269, -88.016832];8350 W DERBY PL #1
152600114;09/17/2015;03:55 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08828299999999, -88.01237162147237];3909 N 80TH ST
152590023;09/16/2015;05:53 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08988648600598, -88.01922289355993];8500 W CAPITOL DR
152590043;09/16/2015;10:04 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.126284356536736, -88.0342470767075];9802 W MENOMONEE PARK CT
152590061;09/16/2015;10:17 AM;4.0;THEFT FROM BUILDING;;;;[43.11211046624181, -88.04203191618096];10337 W VILLARD AV #LWR
152590067;09/16/2015;01:22 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07493457507647, -88.01357495960536];3074 N 81ST ST
152590151;09/16/2015;09:18 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08963548499728, -88.02409980391252];8901 W CAPITOL DR
152580028;09/15/2015;05:19 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.070949586733235, -88.00752763200394];2849 N 76TH ST
152570048;09/14/2015;08:59 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09596782653355, -88.01737337520942];4330 N 84TH ST
152570155;09/14/2015;07:01 PM;7.0;THEFT FROM BUILDING;;;;[43.075279502163454, -88.01877405107045];8400 W BURLEIGH ST
152560039;09/13/2015;05:51 AM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.068521460470755, -88.03186136081135];9536 W LORRAINE PL
152560039;09/13/2015;05:51 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.068521460470755, -88.03186136081135];9536 W LORRAINE PL
152560051;09/13/2015;09:40 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.06914997446478, -88.02628110257359];2765 N 91ST ST
152560114;09/13/2015;04:36 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.10505570313288, -88.03760182116355];10000 W HAMPTON AV
152560119;09/13/2015;04:51 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.10408627781254, -88.01522067246735];8300 W APPLETON AV
152530091;09/10/2015;02:38 PM;7.0;THEFT FROM BUILDING;;;;[43.075051513994026, -88.02200208090484];8719 W BURLEIGH ST
152500057;09/07/2015;08:53 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.06919400000001, -88.02743236799604];2764 N 92ND ST
152480116;09/05/2015;04:34 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.104862542847485, -88.0340805];9705 W HAMPTON AV
152490002;09/05/2015;11:40 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11928746667356, -88.0541305881182];11310 W SILVER SPRING RD
152450067;09/02/2015;11:42 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.089584749515446, -88.02414957036368];8919 W CAPITOL DR
152450117;09/02/2015;05:09 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.128478811010304, -88.0342898452881];6087 N DENMARK ST
152440044;09/01/2015;10:17 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07406227699232, -88.01486289353127];3028 N 82ND ST
152440077;09/01/2015;01:32 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11956558721596, -88.04117286836671];10330 W SILVER SPRING DR
152440131;09/01/2015;06:42 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11952346162458, -88.03964152553522];10202 W SILVER SPRING DR
152730030;09/30/2015;09:01 AM;5.0;THEFT FROM BUILDING;;;;[43.065749227372095, -87.90617909554078];424 E CLARKE ST
152730096;09/30/2015;03:46 PM;5.0;THEFT FROM BUILDING;;;;[43.07834076793285, -87.90716008348417];331 E CONCORDIA AV #2
152720055;09/29/2015;11:21 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07960599417163, -87.90941757372015];3355 N PALMER ST
152710017;09/28/2015;07:00 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.05646148211082, -87.90652349999999];408 E BROWN ST
152700062;09/27/2015;11:05 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.075163479369536, -87.94137222300768];2320 W BURLEIGH ST
152700076;09/27/2015;01:20 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.070084444630396, -87.91697058482863];2829 N 5TH ST
152700101;09/27/2015;04:30 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.069788419095175, -87.91698064311245];2813 N 5TH ST
152690074;09/26/2015;12:15 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.064199167638066, -87.90779863200395];2511 N RICHARDS ST
152680066;09/25/2015;12:00 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07826423980035, -87.91379395181508];3278 N 3RD ST
152680134;09/25/2015;05:32 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.05604513627446, -87.91417240795799];1936 N MARTIN L KING JR DR
152670036;09/24/2015;08:52 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07697886372554, -87.9262381392173];3221 N 12TH ST
152670108;09/24/2015;06:16 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07590438424017, -87.93736489864754];2000 W HOPKINS ST
152660052;09/23/2015;09:46 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.063253696087486, -87.91110057372015];2459 N 1ST ST
152660074;09/23/2015;11:59 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.08001283819033, -87.93730063200395];3355 N 20TH ST
152660149;09/23/2015;06:31 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.087598717179304, -87.91839544070658];3878 N 6TH ST
152640074;09/21/2015;11:16 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.08161948124546, -87.924222];1017 W KEEFE AV
152640105;09/21/2015;01:49 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.05454180099832, -87.90833296292358];1830 N HUBBARD ST
152640144;09/21/2015;03:43 PM;5.0;THEFT FROM BUILDING;;;;[43.079014486005974, -87.93017130391252];1508 W CONCORDIA AV
152640167;09/21/2015;03:52 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.07800454954125, -87.90386589353128];3266 N BOOTH ST
152640223;09/21/2015;10:49 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.059672974464775, -87.90403587852764];2230 N BOOTH ST
152630118;09/20/2015;04:08 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.07887109547579, -87.9026380226497];3321 N PIERCE ST
152630158;09/20/2015;07:32 PM;5.0;THEFT FROM BUILDING;;;;[43.08204654674262, -87.91145027699231];121 W KEEFE AV
152620049;09/19/2015;08:56 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07147974854291, -87.92249541574827];2904 N 9TH ST
152620094;09/19/2015;12:13 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07751036663973, -87.90517954818492];3241 N HOLTON ST
152620123;09/19/2015;04:17 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.08820494503442, -87.90964439295436];3900 N PALMER ST
152610031;09/18/2015;09:47 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.05767320219812, -87.90625937024912];439 E LLOYD ST
152600044;09/17/2015;09:12 AM;5.0;THEFT FROM BUILDING;;;;[43.05521767055225, -87.91869761036386];1901 N 6TH ST
152600056;09/17/2015;11:00 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08623071717929, -87.94202340463977];3800 N 24TH ST
152600083;09/17/2015;01:01 PM;1.0;THEFT FROM MOTOR VEHICLE;;;;[43.0456845004327, -87.91484227116393];300 W JUNEAU AV
152590150;09/16/2015;08:40 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.05644851399404, -87.91207136081135];125 W BROWN ST
152580041;09/15/2015;08:18 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.069824167638075, -87.91405908482864];2817 N DR MARTIN LUTHER KING JR DR
152570034;09/14/2015;08:02 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.08164136663973, -87.91081804818492];3465 N 1ST ST
152570175;09/14/2015;06:42 PM;5.0;THEFT FROM BUILDING;;;;[43.05764537324781, -87.89936334730439];2050 N COMMERCE ST #106
152560112;09/13/2015;04:22 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08003799417162, -87.92232541185312];3350 N 9TH ST
152540059;09/11/2015;09:34 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.077472230433955, -87.92624558230935];3241 N 12TH ST
152530079;09/10/2015;01:18 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.08776874271453, -87.91959488631792];3882 N 7TH ST
152510116;09/08/2015;02:54 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07520616763807, -87.91862764311246];3113 N 6TH ST
152500072;09/07/2015;10:33 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07040016763807, -87.91249585688755];2844 N 2ND ST
152490069;09/06/2015;09:57 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.070795245628716, -87.93673441185312];2852 N 19TH ST
152490077;09/06/2015;11:26 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.05783141551223, -87.91084417638456];116 E LLOYD ST
152490091;09/06/2015;01:12 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.0570884970858, -87.91111390074464];2026 N 1ST ST
152490110;09/06/2015;04:16 PM;5.0;THEFT FROM BUILDING;;;;[43.079453968636386, -87.9094196281088];3351 N PALMER ST
152480097;09/05/2015;02:13 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.09352934615349, -87.92106001312864];4155 N PORT WASHINGTON AV
152460086;09/04/2015;11:34 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08858383342327, -87.899076271191];3900 N HUMBOLDT BL
152460043;09/03/2015;09:01 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.08679967176745, -87.89742813251151];3828 N HUMBOLDT BL
152460124;09/03/2015;06:14 PM;5.0;THEFT FROM BUILDING;;;;[43.05518646768412, -87.9155415];338 W RESERVOIR AV
152450149;09/02/2015;03:57 PM;5.0;THEFT FROM BUILDING;;;;[43.07341558673323, -87.90651163200396];3019-A N BUFFUM ST
152450172;09/02/2015;08:16 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.07640846878063, -87.93227729014963];3166 N TEUTONIA AV
152440128;09/01/2015;07:26 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07918349708581, -87.93222541185312];3300 N 17TH ST
152730052;09/30/2015;11:31 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08863349708582, -87.96530491185312];3928 N 42ND ST
152730101;09/30/2015;04:01 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.079868502914195, -87.94967809925535];3331 N 29TH ST
153200115;09/30/2015;03:34 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.0807412200935, -87.94712538963614];3378 N 27TH ST
152720035;09/29/2015;07:53 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.072361413266776, -87.96985538631792];2936 N 45TH ST
152720129;09/29/2015;07:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08447667055225, -87.9596675809335];3701 N 37TH ST
152700082;09/27/2015;01:58 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09266658673323, -87.96717965753918];4149 N SHERMAN BL
152700098;09/27/2015;04:06 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.0862115004327, -87.949314];2830 W VIENNA AV
152700102;09/27/2015;04:32 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08323475437129, -87.95846757372014];3531 N 36TH ST
152700111;09/27/2015;05:20 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.103975668878824, -87.95971645256489];4767 N HOPKINS ST
152700170;09/27/2015;10:24 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08036316763807, -87.96081161757722];3355 N 38TH ST
152700176;09/27/2015;08:36 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.072512606861515, -87.95401728806742];3201 W FOND DU LAC AV
152690048;09/26/2015;06:37 AM;7.0;THEFT FROM BUILDING;;;;[43.087832329447735, -87.96700541517136];3890 N SHERMAN BL #5
152680031;09/25/2015;07:50 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0810112200935, -87.9471144190665];3388 N 27TH ST
152680063;09/25/2015;11:40 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09859686372553, -87.97937809925536];4461 N 53RD ST
152680104;09/25/2015;03:18 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.091765413266785, -87.96523635356932];4102 N 42ND ST
152670002;09/24/2015;12:23 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06897000582839, -87.94489812479058];2749 N 25TH ST
152670059;09/24/2015;11:46 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06865316180969, -87.94605391185313];2734 N 26TH ST
152670106;09/24/2015;06:04 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.077230717179305, -87.94721638299968];3200 N 27TH ST
152670107;09/24/2015;05:35 PM;5.0;THEFT FROM BUILDING;;;;[43.07732851364012, -87.95216254007212];3227 N 31ST ST
152650049;09/22/2015;08:04 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.092323245628705, -87.97101638631791];4130 N 46TH ST
152640173;09/21/2015;05:15 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07197441326679, -87.97479638631792];2912 N 49TH ST
152630128;09/20/2015;05:23 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;[43.073910167638076, -87.94858057703836];3027 N 28TH ST
