Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
062960081;10/23/2006;11:23 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5506 N 76TH ST
062960089;10/23/2006;12:02 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;6426 W CONGRESS ST
062960109;10/23/2006;10:35 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6933 W CONGRESS ST
062960137;10/23/2006;04:14 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8834 W CARMEN AV
062960152;10/23/2006;04:08 PM;4.0;THEFT FROM COIN-OPPERATED MACHINES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;8834 W CARMEN AV
062960164;10/23/2006;09:56 AM;7.0;SIMPLE ASSAULT;;;;4141 N 64TH ST
062960167;10/23/2006;03:16 PM;4.0;MOTOR VEHICLE THEFT;;;;9700 W APPLETON AV
062960176;10/23/2006;04:31 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4901 N 76TH ST
062960185;10/23/2006;07:34 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4661 N 74TH ST
062960206;10/23/2006;08:49 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4257 N 69TH ST
062950014;10/22/2006;02:11 AM;7.0;MOTOR VEHICLE THEFT;;;;4442 N 76TH ST
062950045;10/22/2006;10:19 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4214 N 63RD ST
062950094;10/22/2006;05:24 AM;4.0;AGGRAVATED ASSAULT;;;;5680 N 86TH PL
062950105;10/22/2006;04:12 PM;7.0;ALL OTHER LARCENY;;;;6700 W CAPITOL DR
062950143;10/22/2006;05:32 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8718 W THURSTON AV
062950145;10/22/2006;08:02 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5825 W HOPE AV
062960003;10/22/2006;11:25 PM;4.0;MOTOR VEHICLE THEFT;;;;8722 W BENDER AV
062940015;10/21/2006;12:54 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7504 W HAMPTON AV
062940027;10/21/2006;02:05 AM;4.0;SIMPLE ASSAULT;;;;6913 W FLORIST AV
062940036;10/21/2006;03:40 AM;7.0;AGGRAVATED ASSAULT;;;;8336 W APPLETON AV
062940038;10/21/2006;01:37 AM;4.0;AGGRAVATED ASSAULT;;;;9316 W APPLETON AV
062940047;10/21/2006;02:12 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;7032 W FOND DU LAC AV #104
062940048;10/21/2006;01:40 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4939-B N 76TH ST
062940051;10/21/2006;05:06 AM;4.0;SIMPLE ASSAULT;;;;9114-C W SILVER SPRING DR
062940054;10/21/2006;03:43 AM;4.0;SIMPLE ASSAULT;;;;6929 W SILVER SPRING DR
062940072;10/21/2006;08:04 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4330 N 66TH ST
062940073;10/21/2006;07:46 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4116 N 69TH ST
062940087;10/21/2006;02:03 AM;4.0;AGGRAVATED ASSAULT;;;;9316 W APPLETON AV
062940091;10/21/2006;09:30 AM;7.0;MOTOR VEHICLE THEFT;;;;5029 N 84TH ST
062940114;10/21/2006;12:18 PM;4.0;MOTOR VEHICLE THEFT;;;;7123 W SILVER SPRING DR
062940177;10/21/2006;04:09 PM;7.0;MOTOR VEHICLE THEFT;;;;4977 N 84TH ST
062940205;10/21/2006;06:43 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6343 N 84TH ST #APT10
062940211;10/21/2006;06:57 PM;4.0;AGGRAVATED ASSAULT;;;;9225 W SILVER SPRING DR #2
062940218;10/21/2006;07:56 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5760 N 67TH ST
062940220;10/21/2006;08:06 PM;4.0;ROBBERY;;;;6309 N 76TH ST
062940226;10/21/2006;09:56 PM;4.0;SIMPLE ASSAULT;;;;7939 W BENDER AV #1
062950003;10/21/2006;10:39 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4324 N 67TH ST
062590105;10/20/2006;11:37 PM;4.0;MOTOR VEHICLE THEFT;;;;6929 W SILVER SPRING DR
062930034;10/20/2006;05:36 AM;7.0;MOTOR VEHICLE THEFT;;;;4446 N 76TH ST
062930048;10/20/2006;06:45 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4040 N 69TH ST
062930054;10/20/2006;08:44 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5325 N 63RD ST
062930071;10/20/2006;09:28 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;6401 W CAPITOL DR
062930094;10/20/2006;11:19 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4240 N 75TH ST
062930100;10/20/2006;08:48 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4336 N 76TH ST
062930134;10/20/2006;02:10 PM;4.0;ROBBERY;;;;8137 W THURSTON AV
062930155;10/20/2006;04:16 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5916 N 80TH ST
062930170;10/20/2006;05:12 PM;7.0;MOTOR VEHICLE THEFT;;;;5825 W HOPE AV
062930209;10/20/2006;08:50 PM;7.0;ALL OTHER LARCENY;;;;5825 W HOPE AV
062930221;10/20/2006;09:58 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6400 W SHERIDAN AV
062920032;10/19/2006;05:37 AM;4.0;AGGRAVATED ASSAULT;;;;5241 N 90TH ST
062920041;10/19/2006;08:30 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5769 N 80TH ST
062920074;10/19/2006;11:17 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5425 W LEON TR
062920084;10/19/2006;11:03 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4317 N 62ND ST
062920090;10/19/2006;09:07 AM;4.0;MOTOR VEHICLE THEFT;;;;5715 N 76TH ST
062920104;10/19/2006;01:41 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;7301 W MILL RD
062920111;10/19/2006;12:56 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4021 N 52ND ST
062920112;10/19/2006;12:46 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4021 N 52ND ST
062920143;10/19/2006;05:04 PM;7.0;MOTOR VEHICLE THEFT;;;;4279 N 67TH ST
062920151;10/19/2006;04:23 PM;4.0;MOTOR VEHICLE THEFT;;;;7209 W FLORIST AV
062920161;10/19/2006;04:14 PM;4.0;ALL OTHER LARCENY;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5731 N 81ST ST
062920164;10/19/2006;06:20 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5700 N 91ST ST
062920174;10/19/2006;04:39 PM;4.0;AGGRAVATED ASSAULT;;;;8227 W BENDER AV #2
062930008;10/19/2006;08:38 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;7041 W TALLMADGE PL
062930011;10/19/2006;11:22 PM;4.0;ROBBERY;;;;5656 N 76TH ST
062910033;10/18/2006;08:06 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8230 W VILLARD AV
062910036;10/18/2006;08:28 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7740 W GRANTOSA DR
062910041;10/18/2006;08:50 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;5061 N 83RD ST
062910043;10/18/2006;09:04 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6613 W FLORIST AV
062910059;10/18/2006;07:54 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6826 W CAPITOL DR
062910079;10/18/2006;10:23 AM;7.0;SHOPLIFTING;;;;7608 W HAMPTON AV
062910087;10/18/2006;11:10 AM;4.0;MOTOR VEHICLE THEFT;;;;5845 N 83RD ST
062910098;10/18/2006;10:44 AM;4.0;SIMPLE ASSAULT;;;;8135 W FLORIST AV
062910116;10/18/2006;02:14 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;8200 W BENDER AV
062910120;10/18/2006;12:27 PM;4.0;MOTOR VEHICLE THEFT;;;;7003 W FLORIST AV
062910129;10/18/2006;03:09 PM;4.0;ALL OTHER LARCENY;;;;9012 W SILVER SPRING DR
062910152;10/18/2006;02:43 PM;4.0;AGGRAVATED ASSAULT;;;;5496 N 72ND ST
062910162;10/18/2006;05:23 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;8584 W APPLETON AV
062910181;10/18/2006;03:15 PM;4.0;AGGRAVATED ASSAULT;;;;9319 W SILVER SPRING DR
062910207;10/18/2006;09:24 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5159 N 83RD ST
062910213;10/18/2006;10:00 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;6426 W SHERIDAN AV
062910224;10/18/2006;08:08 PM;4.0;AGGRAVATED ASSAULT;;;;5864 N 69TH ST
062910236;10/18/2006;10:35 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8718 W THURSTON AV
062920010;10/18/2006;07:40 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;8150 W HERBERT PL
062920015;10/18/2006;08:43 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4955 N 72ND ST
062900030;10/17/2006;08:39 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5833 N 65TH ST
062900069;10/17/2006;12:26 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4925 N 60TH ST
062900070;10/17/2006;11:53 AM;4.0;SHOPLIFTING;;;;5881 N 91ST ST
062900071;10/17/2006;11:36 AM;7.0;POCKET PICKING;;;;5825 W HOPE AV
062900073;10/17/2006;12:36 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4239 N 68TH ST
062900094;10/17/2006;01:39 PM;4.0;MOTOR VEHICLE THEFT;;;;7837 W SILVER SPRING DR
062900095;10/17/2006;01:42 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5854 N 76TH ST
062900104;10/17/2006;11:01 AM;7.0;AGGRAVATED ASSAULT;;;;4826 N 73RD ST
062900104;10/17/2006;11:01 AM;7.0;SIMPLE ASSAULT;;;;4826 N 73RD ST
062900138;10/17/2006;03:49 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4977 N 84TH ST #3
062900145;10/17/2006;11:08 PM;7.0;ROBBERY;;;;4061 N 54TH ST
062900175;10/17/2006;06:25 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5800 N 91ST ST
062900176;10/17/2006;06:44 PM;4.0;MOTOR VEHICLE THEFT;;;;8804 W CARMEN AV #3
062900209;10/17/2006;09:21 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5818 N 67TH ST
062900225;10/17/2006;08:48 PM;7.0;ROBBERY;;;;5638 W FOND DU LAC AV
062910002;10/17/2006;11:57 PM;4.0;SIMPLE ASSAULT;;;;8128 W MEDFORD AV #1
062940195;10/17/2006;07:04 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8254 W SHERIDAN AV
062890059;10/16/2006;07:58 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;3918 N 63RD ST
062890066;10/16/2006;08:53 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4118 N 50TH ST
062890079;10/16/2006;09:45 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6230 W CAPITOL DR
062890088;10/16/2006;10:26 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4270 N 50TH ST
062890208;10/16/2006;02:41 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4683 N 70TH ST
062890214;10/16/2006;02:51 PM;4.0;AGGRAVATED ASSAULT;;;;5950 N 73RD ST
062890214;10/16/2006;02:51 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;AGGRAVATED ASSAULT;;;5950 N 73RD ST
062890221;10/16/2006;06:41 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;8837 W THURSTON AV
062890229;10/16/2006;04:38 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4027 N 62ND ST
062890235;10/16/2006;07:03 PM;4.0;MOTOR VEHICLE THEFT;;;;5423 N 92ND ST
062890248;10/16/2006;08:36 PM;4.0;DISORDERLY CONDUCT;TRESPASSING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;8410 W LYNX AV #8
062880020;10/15/2006;12:48 AM;4.0;MOTOR VEHICLE THEFT;;;;6448 W BIRCH AV
062880037;10/15/2006;01:01 AM;4.0;AGGRAVATED ASSAULT;;;;5950 N 73RD ST
062880047;10/15/2006;06:14 AM;4.0;SHOPLIFTING;;;;5639 N 64TH ST
062880075;10/15/2006;07:34 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7721 W SHERIDAN AV #A
062880113;10/15/2006;11:17 AM;7.0;MOTOR VEHICLE THEFT;;;;7613 W VILLARD AV
062880135;10/15/2006;02:10 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4843 N 76TH ST
062880168;10/15/2006;04:17 PM;7.0;SIMPLE ASSAULT;;;;6449 W FOND DU LAC AV #3
062880170;10/15/2006;04:40 PM;4.0;AGGRAVATED ASSAULT;;;;9326 W SHERIDAN AV #2
062880170;10/15/2006;04:40 PM;4.0;SIMPLE ASSAULT;;;;9326 W SHERIDAN AV #2
062880208;10/15/2006;07:50 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5636 N 95TH ST
062880235;10/15/2006;11:25 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;5946 N 75TH ST
062880237;10/15/2006;10:56 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5134 N 64TH ST
062870052;10/14/2006;08:17 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5903 N 75TH ST
062870070;10/14/2006;11:13 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4066 N 49TH ST
062870071;10/14/2006;10:59 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4008 N 48TH ST
062870090;10/14/2006;01:34 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;9527 W SILVER SPRING DR
062870115;10/14/2006;03:19 PM;4.0;SIMPLE ASSAULT;;;;5772 N 76TH ST
062870132;10/14/2006;05:30 PM;4.0;ALL OTHER LARCENY;;;;5400 W VILLARD AV
062870143;10/14/2006;06:11 PM;7.0;MOTOR VEHICLE THEFT;;;;5825 W HOPE AV
062870178;10/14/2006;08:11 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5636 N 95TH ST
062860022;10/13/2006;04:50 AM;7.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;6236 W MEDFORD AV
062860025;10/13/2006;05:05 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4041 N 72ND ST
062860028;10/13/2006;05:14 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;7113 W HAMPTON AV #1
062860034;10/13/2006;07:36 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4714 N 72ND ST
062860070;10/13/2006;08:13 AM;7.0;ROBBERY;;;;4303 N 64TH ST
062860080;10/13/2006;08:11 AM;7.0;ROBBERY;;;;4332 N 50TH ST
062860101;10/13/2006;10:53 AM;4.0;ARSON;;;;8250 W FLORIST AV
062860112;10/13/2006;02:31 PM;4.0;MOTOR VEHICLE THEFT;;;;9947 W CARMEN AV
062860130;10/13/2006;03:04 PM;7.0;MOTOR VEHICLE THEFT;;;;5740 W FOND DU LAC AV
062860201;10/13/2006;10:49 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6429 W BIRCH AV
062870009;10/13/2006;11:41 PM;7.0;ROBBERY;;;;6209 W STARK ST
062850003;10/12/2006;12:13 AM;7.0;MOTOR VEHICLE THEFT;;;;4544 N 72ND ST
062850028;10/12/2006;08:21 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4200 N 50TH ST
062850051;10/12/2006;09:35 AM;7.0;AGGRAVATED ASSAULT;;;;9009 W VILLARD AV
062850090;10/12/2006;10:30 AM;;HOMICIDE;;;;5839 N 82ND ST
062850090;10/12/2006;10:39 AM;4.0;ROBBERY;;;;5839 N 82ND ST
062850109;10/12/2006;02:45 PM;7.0;ROBBERY;;;;4149 N 66TH ST
062850113;10/12/2006;01:50 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4049 N 66TH ST
062850120;10/12/2006;03:04 PM;7.0;MOTOR VEHICLE THEFT;;;;4425 N 64TH ST
062850124;10/12/2006;03:16 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4137 N 67TH ST
062850129;10/12/2006;02:45 PM;7.0;MOTOR VEHICLE THEFT;;;;4303 N 51ST BL
062850141;10/12/2006;04:00 PM;7.0;ALL OTHER LARCENY;;;;4017 N 49TH ST
062850153;10/12/2006;05:33 PM;7.0;POCKET PICKING;;;;4115 N 56TH ST
062850165;10/12/2006;04:45 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4524 N 66TH ST
062850166;10/12/2006;02:45 PM;7.0;MOTOR VEHICLE THEFT;;;;4303 N 51ST BL
062850182;10/12/2006;05:50 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5510 N 92ND ST #3
062850183;10/12/2006;07:47 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6620 W CAPITOL DR
062850200;10/12/2006;07:24 PM;4.0;ROBBERY;;;;5361 N 58TH ST
062860014;10/12/2006;10:11 PM;4.0;AGGRAVATED ASSAULT;;;;7503 W THURSTON AV
062840020;10/11/2006;02:38 AM;4.0;SIMPLE ASSAULT;;;;6701 W CARMEN AV
062840029;10/11/2006;07:46 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6924 W HAMPTON AV
062840032;10/11/2006;08:02 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9523 W BECKETT AV
062840053;10/11/2006;07:23 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6463 W LEON TR
062840062;10/11/2006;09:57 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5443 N 92ND ST
062840073;10/11/2006;10:25 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8655 W FOND DU LAC AV
062840175;10/11/2006;02:34 PM;7.0;SHOPLIFTING;;;;7616 W HAMPTON AV
062840186;10/11/2006;03:26 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8230 W LUSCHER AV
062840190;10/11/2006;04:18 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6810 W VILLARD AV
062840236;10/11/2006;07:10 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5359 N 64TH ST #4
062840251;10/11/2006;09:32 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;6246 W BALDWIN ST
062840256;10/11/2006;09:50 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6929 W SILVER SPRING DR
062840268;10/11/2006;08:10 PM;7.0;ROBBERY;;;;8220 W HAMPTON AV
062850001;10/11/2006;11:26 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5310 N 56TH ST
062830015;10/10/2006;12:31 AM;4.0;AGGRAVATED ASSAULT;;;;9205 W BIRCH AV #1
062830067;10/10/2006;10:02 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6027 N 77TH ST
062830087;10/10/2006;10:29 AM;7.0;MOTOR VEHICLE THEFT;;;;3940 N 63RD ST ALLEY
062830110;10/10/2006;11:36 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5053 N 84TH ST #APT2
062830116;10/10/2006;11:06 AM;4.0;AGGRAVATED ASSAULT;;;;5496 N 72ND ST
062830117;10/10/2006;01:58 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5600 W VANCE PL
062830184;10/10/2006;06:40 PM;7.0;MOTOR VEHICLE THEFT;;;;5825 W HOPE AV
062830206;10/10/2006;05:22 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8035 W MEDFORD AV
062830229;10/10/2006;09:08 PM;4.0;SIMPLE ASSAULT;;;;6600 W CARMEN AV
062830238;10/10/2006;10:16 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4835 N 61ST ST
062830252;10/10/2006;10:53 PM;4.0;MOTOR VEHICLE THEFT;;;;5659 N 90TH ST
062820004;10/09/2006;12:29 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;7550 W PERKINS PL
062820013;10/09/2006;01:12 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4730 N 76TH ST
062820032;10/09/2006;07:48 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;8633 W FOND DU LAC AV
062820048;10/09/2006;07:54 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;6001 N 77TH ST
062820053;10/09/2006;09:50 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;8030 W SHERIDAN AV
062820061;10/09/2006;07:25 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8041 W MEDFORD AV
062820062;10/09/2006;07:44 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8049 W MEDFORD AV
062820063;10/09/2006;08:32 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8034 W MEDFORD AV
062820098;10/09/2006;04:30 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;4061 N 54TH ST
062820173;10/09/2006;04:37 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;5100 W CAPITOL DR
062820176;10/09/2006;04:39 PM;7.0;ALL OTHER LARCENY;;;;4373 N 54TH ST
062820182;10/09/2006;04:57 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5730 N 91ST ST
062820222;10/09/2006;05:10 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;4670 N 76TH ST
062820233;10/09/2006;08:12 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5954 N 66TH ST
062820249;10/09/2006;08:46 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;9205 W BIRCH AV #2
062820252;10/09/2006;09:41 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6209 W CUSTER AV
062820253;10/09/2006;09:50 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;9522 W THURSTON AV
062820260;10/09/2006;10:01 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5770 N 91ST ST #2
062820261;10/09/2006;09:32 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5480 N 92ND STREET
062820266;10/09/2006;07:44 PM;7.0;MOTOR VEHICLE THEFT;;;;4069 N 67TH ST
062820267;10/09/2006;05:34 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8948 W CARMEN AV #2
062810012;10/08/2006;12:13 AM;4.0;SIMPLE ASSAULT;;;;6340 N 84TH ST #6
062810014;10/08/2006;12:31 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4324 N 49TH ST
062810019;10/08/2006;12:23 AM;4.0;MOTOR VEHICLE THEFT;;;;5770 N 91ST ST
062810023;10/08/2006;12:34 AM;4.0;ROBBERY;;;;5656 N 76TH ST
062810049;10/08/2006;12:08 PM;4.0;MOTOR VEHICLE THEFT;;;;6245 N 84TH ST #3
062810105;10/08/2006;12:03 PM;4.0;MOTOR VEHICLE THEFT;;;;5301 N 60TH ST
062810113;10/08/2006;12:42 PM;7.0;MOTOR VEHICLE THEFT;;;;6449 W FOND DU LAC AV
062810118;10/08/2006;01:29 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5740 W FOND DU LAC AV
062810134;10/08/2006;10:16 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;ALL OTHER OFFENSES;;;8746 W CARMEN AV #2
062810139;10/08/2006;01:40 PM;4.0;ROBBERY;;;;5811 N 87TH ST
062810151;10/08/2006;04:09 PM;7.0;ALL OTHER LARCENY;;;;4061 N 54TH ST
062810188;10/08/2006;07:17 PM;4.0;MOTOR VEHICLE THEFT;;;;7128 W SILVER SPRING DR
062810207;10/08/2006;09:02 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;7314 W HAMPTON AV
062810213;10/08/2006;10:28 PM;4.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;ALL OTHER OFFENSES;;5257 N 52ND ST
062810225;10/08/2006;09:39 PM;4.0;AGGRAVATED ASSAULT;;;;6410 W SILVER SPRING DR
062820001;10/08/2006;10:43 PM;7.0;SIMPLE ASSAULT;;;;6825 W VILLARD AV
062800012;10/07/2006;01:11 AM;4.0;MOTOR VEHICLE THEFT;;;;6704 W VILLARD AV
062800018;10/07/2006;12:15 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;6205 W FOND DU LAC AV
062800019;10/07/2006;12:35 AM;4.0;MOTOR VEHICLE THEFT;;;;5429 N 92ND ST
062800022;10/07/2006;03:03 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;9316 W APPLETON AV
062800051;10/07/2006;09:09 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;9316 W APPLETON AV
062800054;10/07/2006;07:11 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5825 W HOPE AV
062800103;10/07/2006;11:55 AM;7.0;PURSE SNATCHING;;;;7600 W HAMPTON AV
062800116;10/07/2006;01:16 PM;7.0;ALL OTHER LARCENY;;;;8246 W LANCASTER AV
062800124;10/07/2006;04:05 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;9000 W SILVER SPRING DR
062800189;10/07/2006;08:43 PM;7.0;SIMPLE ASSAULT;;;;7504 W GRANTOSA DR #3
062800196;10/07/2006;08:46 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;8718 W THURSTON AV
062810010;10/07/2006;09:21 PM;4.0;ROBBERY;;;;6325 N 76TH ST
062810044;10/07/2006;10:53 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4567 N 75TH ST
062790001;10/06/2006;02:10 AM;4.0;AGGRAVATED ASSAULT;;;;5319 N 56TH ST
062790008;10/06/2006;12:58 AM;4.0;MOTOR VEHICLE THEFT;;;;8129 W WINFIELD AV
062790046;10/06/2006;07:34 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8122 W SHERIDAN AV
062790072;10/06/2006;09:30 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;8902 W SILVER SPRING DR
