Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location
063440193;12/10/2006;10:46 PM;2.0;SIMPLE ASSAULT;;;4641 S HOWELL AV #15
063440207;12/10/2006;09:47 PM;2.0;MOTOR VEHICLE THEFT;;;4572 S 20TH ST
063430035;12/09/2006;07:38 AM;6.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2401 W HOWARD AV
063430053;12/09/2006;09:05 AM;6.0;THEFT FROM BUILDING;;;3006 S 27TH ST
063430091;12/09/2006;01:29 PM;2.0;THEFT FROM MOTOR VEHICLE;;;5679 S 13TH ST
063430116;12/09/2006;03:40 PM;2.0;THEFT FROM MOTOR VEHICLE;;;2214 S 17TH ST
063430137;12/09/2006;05:35 PM;2.0;ALL OTHER LARCENY;;;6262 S 13TH ST
063420031;12/08/2006;07:38 AM;2.0;THEFT FROM MOTOR VEHICLE;;;2953 S 15TH PL
063420094;12/08/2006;04:30 PM;2.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;1641 W EDGERTON AV
063420134;12/08/2006;07:27 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1323 W HOLMES AV
063420151;12/08/2006;02:59 PM;2.0;AGGRAVATED ASSAULT;;;1560 W PLAINFIELD AV
063420161;12/08/2006;06:59 PM;6.0;AGGRAVATED ASSAULT;;;2309 W OKLAHOMA AV
063430007;12/08/2006;11:39 PM;6.0;AGGRAVATED ASSAULT;;;2200 W OKLAHOMA AV
063410038;12/07/2006;09:07 AM;2.0;THEFT FROM MOTOR VEHICLE;;;827 W ABBOTT AV
063410069;12/07/2006;10:25 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1810 W BOLIVAR AV
063410086;12/07/2006;11:48 AM;2.0;THEFT FROM MOTOR VEHICLE;;;4747 S HOWELL AV
063410107;12/07/2006;12:37 PM;2.0;SIMPLE ASSAULT;;;156 W CRAWFORD AV
063410162;12/07/2006;06:46 PM;2.0;SIMPLE ASSAULT;;;2405 S 16TH ST
063400045;12/06/2006;08:36 AM;2.0;ALL OTHER LARCENY;;;4519 S PINE AV
063400058;12/06/2006;10:16 AM;2.0;MOTOR VEHICLE THEFT;;;2459 S 19TH ST
063400118;12/06/2006;02:35 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;705 E PRICE AV
063400150;12/06/2006;04:39 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;6039 S 26TH ST
063410014;12/06/2006;10:28 PM;2.0;BURGLARY/BREAKING AND ENTERING;;;196 W MANGOLD AV
063390006;12/05/2006;12:25 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;6329 S 20TH ST
063390067;12/05/2006;11:18 AM;2.0;THEFT FROM MOTOR VEHICLE;;;6401 S 13 TH
063390138;12/05/2006;05:30 PM;2.0;ROBBERY;;;1723 W LINCOLN AV
063390163;12/05/2006;09:36 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;4524 S 23RD ST
063380027;12/04/2006;06:40 AM;2.0;BURGLARY/BREAKING AND ENTERING;;;1930 W MORGAN AV
063380069;12/04/2006;12:48 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3935 S HOWELL AV
063370038;12/03/2006;02:37 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;1717 W BOLIVAR AV
063370104;12/03/2006;02:37 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2433 W TRIPOLI AV
063370118;12/03/2006;04:33 PM;2.0;THEFT FROM MOTOR VEHICLE;;;4144 S 1ST PL
063360020;12/02/2006;08:36 AM;2.0;MOTOR VEHICLE THEFT;;;1337 W MAPLEWOOD CT
063360025;12/02/2006;08:26 AM;2.0;THEFT FROM MOTOR VEHICLE;;;6085 S 18TH ST
063360031;12/02/2006;10:12 AM;2.0;ALL OTHER LARCENY;;;3237 S 16TH ST
063360041;12/02/2006;10:59 AM;2.0;THEFT FROM MOTOR VEHICLE;;;136 W BOLIVAR AV
063360120;12/02/2006;10:09 PM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3538 S 13TH ST
063350011;12/01/2006;02:31 AM;2.0;MOTOR VEHICLE THEFT;;;3812 S 20TH ST
063350067;12/01/2006;12:37 PM;2.0;ALL OTHER LARCENY;;;6160 S 6TH ST #BLDGM
063350085;12/01/2006;05:00 PM;2.0;THEFT FROM MOTOR VEHICLE;;;6023 S HOWELL AV
063350118;12/01/2006;08:46 PM;6.0;ROBBERY;;;3511 S 20TH ST
063380483;12/01/2006;10:03 AM;2.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2740 S 20TH ST
063650027;12/31/2006;02:46 AM;2;ROBBERY;;;3110 S 13TH ST
063650031;12/31/2006;03:15 AM;2;THEFT FROM MOTOR VEHICLE;;;3412 S INDIANA AV
063650032;12/31/2006;03:15 AM;2;THEFT FROM MOTOR VEHICLE;;;3412 S INDIANA AV
063650069;12/31/2006;10:05 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2761 S QUINCY AV
063650075;12/31/2006;10:23 AM;2;THEFT FROM MOTOR VEHICLE;;;2208 S AUSTIN ST
063650082;12/31/2006;10:58 AM;2;THEFT FROM MOTOR VEHICLE;;;3119 S INDIANA AV
063650089;12/31/2006;10:02 AM;2;THEFT FROM MOTOR VEHICLE;;;2504 S HOWELL AV
063650100;12/31/2006;12:49 PM;2;THEFT FROM MOTOR VEHICLE;;;3337 S INDIANA AV
063650109;12/31/2006;02:05 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;2700 S ADAMS AV
063650122;12/31/2006;03:22 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;427 E RUSSELL AV
063650129;12/31/2006;02:06 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2685 S 7TH ST
063650152;12/31/2006;06:33 PM;2;THEFT FROM MOTOR VEHICLE;;;2771 S LINEBARGER TR
063650157;12/31/2006;06:32 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;210 E OKLAHOMA AV
063650158;12/31/2006;05:58 PM;2;BURGLARY/BREAKING AND ENTERING;;;3256 S HERMAN ST
063650162;12/31/2006;06:45 PM;2;MOTOR VEHICLE THEFT;;;2807 S KINNICKINNIC AV
063640008;12/30/2006;12:20 AM;2;SIMPLE ASSAULT;;;3131 S 14TH ST #LWR
063640120;12/30/2006;01:36 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;742 E HOMER ST
063640161;12/30/2006;02:32 PM;2;BURGLARY/BREAKING AND ENTERING;;;3141 S VERMONT AV
063640185;12/30/2006;06:11 PM;2;SHOPLIFTING;;;2632 S KINNICKINNIC AV
063640199;12/30/2006;08:05 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2689 S 7TH ST
063630031;12/29/2006;03:42 AM;2;SIMPLE ASSAULT;;;3025 S 9TH ST
063630041;12/29/2006;07:42 AM;2;THEFT FROM MOTOR VEHICLE;;;3440 S PENNSYLVANIA AV
063630073;12/29/2006;12:32 PM;2;MOTOR VEHICLE THEFT;;;4146 S PINE AV
063630110;12/29/2006;02:22 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;609 E MORGAN AV
063630133;12/29/2006;04:02 PM;2;ALL OTHER LARCENY;;;2950 S CHASE AV
063630176;12/29/2006;06:34 PM;2;ALL OTHER LARCENY;;;2214 S WOODWARD ST
063630182;12/29/2006;08:07 PM;2;ALL OTHER LARCENY;;;2701 S CHASE AV
063620010;12/28/2006;01:25 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2988 S KINNICKINNIC AV
063620061;12/28/2006;09:22 AM;2;ALL OTHER LARCENY;;;2247 S ALDRICH ST
063620088;12/28/2006;11:47 AM;2;SIMPLE ASSAULT;;;3035 S HANSON AV
063620089;12/28/2006;11:47 AM;2;SIMPLE ASSAULT;;;3035 S HANSON AV
063620134;12/28/2006;03:06 PM;2;THEFT FROM MOTOR VEHICLE;;;2161 S ROBINSON AV
063620167;12/28/2006;05:35 PM;2;BURGLARY/BREAKING AND ENTERING;;;2127 S WINCHESTER ST
063620191;12/28/2006;09:17 PM;2;MOTOR VEHICLE THEFT;;;2244 S 5TH PL #A
063620192;12/28/2006;08:37 PM;2;ROBBERY;;;2984 S CHASE AV
063620196;12/28/2006;08:19 PM;2;BURGLARY/BREAKING AND ENTERING;;;3060 S 12TH ST
070010197;12/28/2006;05:11 PM;2;ALL OTHER LARCENY;;;245 E OHIO AVE
063610006;12/27/2006;12:08 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2513 S BURRELL ST
063610055;12/27/2006;09:22 AM;2;ALL OTHER LARCENY;;;235 W OKLAHOMA AV
063610099;12/27/2006;12:26 PM;2;MOTOR VEHICLE THEFT;;;445 W OKLAHOMA AV
063610116;12/27/2006;02:21 PM;2;THEFT FROM MOTOR VEHICLE;;;3221 S 11TH ST
063610121;12/27/2006;02:17 PM;2;THEFT FROM MOTOR VEHICLE;;;201 E MONTANA ST
063610204;12/27/2006;07:11 PM;2;ROBBERY;;;2984 S CHASE AV
063600027;12/26/2006;05:31 AM;2;THEFT FROM MOTOR VEHICLE;;;245 W LINCOLN AV
063600043;12/26/2006;08:12 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3334 S GRIFFIN AV
063600084;12/26/2006;10:12 AM;2;THEFT FROM MOTOR VEHICLE;;;3129 S PENNSYLVANIA AV
063600130;12/26/2006;01:55 PM;2;THEFT FROM MOTOR VEHICLE;;;2344 E FERNWOOD AV
063600134;12/26/2006;02:19 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2143 S 5TH ST
063600217;12/26/2006;09:12 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2224 S ROBINSON AV
063590098;12/25/2006;12:59 PM;2;BURGLARY/BREAKING AND ENTERING;;;3412 S 4TH ST
063590104;12/25/2006;02:31 PM;2;THEFT FROM MOTOR VEHICLE;;;802 E EUCLID AV
063590126;12/25/2006;05:21 PM;2;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;3227 S 8TH ST
063590141;12/25/2006;08:57 PM;2;THEFT FROM MOTOR VEHICLE;;;3238 S 11TH ST
063590143;12/25/2006;10:02 PM;2;BURGLARY/BREAKING AND ENTERING;;;3057 S 11TH ST
063580053;12/24/2006;03:20 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;245 W LINCOLN AV
063580134;12/24/2006;03:33 PM;2;MOTOR VEHICLE THEFT;;;2172 S 5TH PL
070050150;12/24/2006;02:00 PM;2;SHOPLIFTING;;;123 W OKLAHOMA AV
063570002;12/23/2006;01:20 AM;2;MOTOR VEHICLE THEFT;;;2735 S AUSTIN ST
063570034;12/23/2006;01:59 AM;2;AGGRAVATED ASSAULT;;;182 E LINCOLN AV
063570066;12/23/2006;08:17 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3555 S HOWELL AV
063570072;12/23/2006;09:35 AM;2;THEFT FROM MOTOR VEHICLE;;;2040 S ALLIS ST
063570134;12/23/2006;02:16 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;200 E LINCOLN AV
063570158;12/23/2006;02:45 PM;2;ALL OTHER LARCENY;;;303 E OHIO AV
063570192;12/23/2006;06:55 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;600 E OTJEN ST
063560013;12/22/2006;09:05 AM;2;ROBBERY;;;2860 S KINNICKINNIC AV
063560072;12/22/2006;09:47 AM;2;MOTOR VEHICLE THEFT;;;3863 S CLEMENT AV
063560079;12/22/2006;11:46 AM;2;THEFT FROM MOTOR VEHICLE;;;375 E BECHER ST
063560103;12/22/2006;02:29 PM;2;THEFT FROM MOTOR VEHICLE;;;2040 S ALLIS ST
063560117;12/22/2006;03:43 PM;2;THEFT FROM MOTOR VEHICLE;;;3210 S 12TH ST
063560125;12/22/2006;04:23 PM;2;ALL OTHER LARCENY;;;1421 E HOWARD AV
063560133;12/22/2006;04:38 PM;2;MOTOR VEHICLE THEFT;;;2867 S KINNICKINNIC AV
063560135;12/22/2006;03:46 PM;2;BURGLARY/BREAKING AND ENTERING;;;2941 S 11TH ST
063560195;12/22/2006;08:36 PM;2;ROBBERY;;;830 E POTTER AV
063550084;12/21/2006;11:24 AM;2;SIMPLE ASSAULT;;;2601 S 7TH ST
063550118;12/21/2006;02:11 PM;2;MOTOR VEHICLE THEFT;;;1117 E PRYOR AV
063550204;12/21/2006;08:31 PM;2;THEFT FROM MOTOR VEHICLE;;;3700 S HOWELL AV
063560003;12/21/2006;10:57 PM;2;ROBBERY;;;2721 S CLEMENT AV
063560009;12/21/2006;11:35 PM;2;SHOPLIFTING;;;250 W HOLT AV
063540037;12/20/2006;07:34 AM;2;BURGLARY/BREAKING AND ENTERING;;;3948 S LENOX ST
063540101;12/20/2006;02:00 PM;2;THEFT FROM MOTOR VEHICLE;;;3911 S PINE AV
063540138;12/20/2006;05:24 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2130 S 6TH ST
063540171;12/20/2006;07:58 PM;2;ALL OTHER LARCENY;;;2130 S KINNICKINNIC AV
063530012;12/19/2006;12:18 AM;2;BURGLARY/BREAKING AND ENTERING;;;516 E OTJEN ST
063530030;12/19/2006;06:05 AM;2;AGGRAVATED ASSAULT;;;2753 S 14TH ST
063530031;12/19/2006;07:37 AM;2;THEFT FROM MOTOR VEHICLE;;;2345 S HOWELL AV
063530035;12/19/2006;07:01 AM;2;THEFT FROM MOTOR VEHICLE;;;2342 S AUSTIN ST
063530061;12/19/2006;09:43 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3003 S CLEMENT AV
063530114;12/19/2006;01:54 PM;2;SHOPLIFTING;;;140 W HOLT AV
063530128;12/19/2006;02:52 PM;2;PURSE SNATCHING;;;2852 S 9TH PL
063530146;12/19/2006;04:50 PM;2;THEFT FROM MOTOR VEHICLE;;;1400 W OKLAHOMA AV
063530162;12/19/2006;04:48 PM;2;MOTOR VEHICLE THEFT;;;1300 W OHIO ST
063520085;12/18/2006;12:29 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2535 S 8TH ST
063520092;12/18/2006;01:14 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2905 S 6TH ST
063520147;12/18/2006;05:35 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3140 S 12TH ST
063500038;12/16/2006;05:30 AM;2;THEFT FROM MOTOR VEHICLE;;;806 E POTTER AV
063500046;12/16/2006;07:56 AM;2;THEFT FROM MOTOR VEHICLE;;;3167 S 10TH ST
063500095;12/16/2006;11:56 AM;2;THEFT FROM MOTOR VEHICLE;;;537 E RUSSELL AV
063500120;12/16/2006;01:51 PM;2;ALL OTHER LARCENY;;;2841 S AUSTIN ST
063500123;12/16/2006;02:21 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2950 S CHASE AV
063500127;12/16/2006;02:53 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2502 S 5TH ST
063500131;12/16/2006;02:24 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3225 S HOWELL AV
063500136;12/16/2006;03:55 PM;2;THEFT FROM MOTOR VEHICLE;;;2555 S BAY ST
063500172;12/16/2006;05:52 PM;2;MOTOR VEHICLE THEFT;;;3121 S 13TH ST
063500198;12/16/2006;08:48 PM;2;MOTOR VEHICLE THEFT;;;3759 S ALABAMA AV
063490062;12/15/2006;09:19 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2759 S GREELEY ST
063490101;12/15/2006;11:48 AM;2;ALL OTHER LARCENY;;;2867 S KINNICKINNIC AV
063490106;12/15/2006;09:56 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3110 S 6TH ST
063490164;12/15/2006;04:24 PM;2;MOTOR VEHICLE THEFT;;;554 W ARTHUR AV
063480021;12/14/2006;05:50 AM;2;MOTOR VEHICLE THEFT;;;2676 S 7TH ST
063480022;12/14/2006;05:51 AM;2;MOTOR VEHICLE THEFT;;;2678 S 7TH ST
063480032;12/14/2006;07:02 AM;2;MOTOR VEHICLE THEFT;;;2719 S 10TH ST
063480047;12/14/2006;08:46 AM;2;ALL OTHER LARCENY;;;123 W OKLAHOMA AV
063480060;12/14/2006;09:40 AM;2;THEFT FROM MOTOR VEHICLE;;;2442 S LOGAN AV
063480169;12/14/2006;04:30 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2223 S MOUND ST
063480170;12/14/2006;04:45 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2723 S WENTWORTH AV
063480173;12/14/2006;04:19 PM;2;SIMPLE ASSAULT;;;2969 S HOWELL AV
063480196;12/14/2006;07:13 PM;2;PURSE SNATCHING;;;3225 S 13TH ST
063480201;12/14/2006;06:29 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2392 S WOODWARD ST
063480202;12/14/2006;07:30 PM;2;ALL OTHER LARCENY;;;479 E WILBUR AV
063480225;12/14/2006;09:09 PM;2;ALL OTHER LARCENY;;;2305 SOUTH HOWELL AVE
063490132;12/14/2006;02:20 AM;2;MOTOR VEHICLE THEFT;;;3067 S 11TH ST
063470039;12/13/2006;08:50 AM;2;THEFT FROM MOTOR VEHICLE;;;2171 S 5TH ST
063470136;12/13/2006;03:56 PM;2;ALL OTHER LARCENY;;;2950 S CHASE AV
063470145;12/13/2006;04:31 PM;2;MOTOR VEHICLE THEFT;;;3229 S PENNSYLVANIA AV
063470178;12/13/2006;07:31 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;500 W OKLAHOMA AV
063460010;12/12/2006;12:18 AM;2;SIMPLE ASSAULT;;;2039 S LENOX ST
063460037;12/12/2006;06:13 AM;2;BURGLARY/BREAKING AND ENTERING;;;2969 S HOWELL AV
063460132;12/12/2006;11:37 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2544 S 5TH PL
063460197;12/12/2006;04:04 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2543 S 7TH ST
063460252;12/12/2006;07:09 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2820 S 6TH ST
063460264;12/12/2006;08:11 PM;2;THEFT FROM MOTOR VEHICLE;;;2821 S GREELEY ST
063450032;12/11/2006;08:35 AM;2;THEFT FROM MOTOR VEHICLE;;;3427 S 12TH ST
063450076;12/11/2006;10:58 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;918 E WATERFORD AV #1
063450114;12/11/2006;01:45 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;4070 S HOWELL AV
063450230;12/11/2006;11:09 PM;2;SIMPLE ASSAULT;;;369 E OKLAHOMA AV
063460001;12/11/2006;09:31 PM;2;BURGLARY/BREAKING AND ENTERING;;;2509 S GREELEY ST
063440018;12/10/2006;12:52 AM;2;AGGRAVATED ASSAULT;;;2991 S HERMAN ST
063440024;12/10/2006;02:29 AM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2501 S DELAWARE AV
063440040;12/10/2006;02:16 AM;2;MOTOR VEHICLE THEFT;;;2867 S KINNICKINNIC AV
063440047;12/10/2006;06:06 AM;2;BURGLARY/BREAKING AND ENTERING;;;2867 S KINNICKINNIC AV #311
063440068;12/10/2006;10:13 AM;2;SIMPLE ASSAULT;;;2555 S 9TH ST
063440099;12/10/2006;12:58 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;529 E WILSON ST
063440101;12/10/2006;12:13 PM;2;MOTOR VEHICLE THEFT;;;3456 S 13TH ST #A
063440186;12/10/2006;07:37 PM;2;ROBBERY;;;2906 S 14TH ST
063430045;12/09/2006;08:51 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2835 S 11TH ST
063430065;12/09/2006;10:20 AM;2;BURGLARY/BREAKING AND ENTERING;;;3160 S BRUST AV
063430077;12/09/2006;11:37 AM;2;THEFT FROM MOTOR VEHICLE;;;2010 E ESTES ST
063430089;12/09/2006;12:45 PM;2;SIMPLE ASSAULT;;;2342 S AUSTIN ST #209
063430112;12/09/2006;02:44 PM;2;ALL OTHER LARCENY;;;123 W OKLAHOMA AV
063430132;12/09/2006;04:31 PM;2;ALL OTHER LARCENY;;;328 E SCHILLER ST
063430133;12/09/2006;05:09 PM;2;MOTOR VEHICLE THEFT;;;2325 S HOWELL AV
063430148;12/09/2006;06:31 PM;2;SIMPLE ASSAULT;;;2513 S 3RD ST
063420014;12/08/2006;02:19 AM;2;SIMPLE ASSAULT;;;1327 W DAKOTA ST
063420036;12/08/2006;09:08 AM;2;THEFT FROM MOTOR VEHICLE;;;2960 S 12TH ST
063420040;12/08/2006;09:57 AM;2;ALL OTHER LARCENY;;;3675 S WHITNALL AV
063420112;12/08/2006;03:11 PM;2;ALL OTHER LARCENY;;;2006 E MORGAN AV
063420120;12/08/2006;06:28 PM;2;THEFT FROM MOTOR VEHICLE;;;2900 S 12TH ST
063420147;12/08/2006;02:55 PM;2;AGGRAVATED ASSAULT;;;3809 S BRUST AV
063420155;12/08/2006;09:38 PM;2;SIMPLE ASSAULT;;;3456 S 13TH ST
063410033;12/07/2006;08:41 AM;2;ALL OTHER LARCENY;;;4104 S LOGAN AV
063410075;12/07/2006;12:00 PM;2;THEFT FROM MOTOR VEHICLE;;;2840 S 10TH ST
063410083;12/07/2006;12:48 PM;2;THEFT FROM MOTOR VEHICLE;;;2165 S KINNICKINNIC AV
063410177;12/07/2006;08:50 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2650 S CHASE AV
063400031;12/06/2006;06:20 AM;2;SIMPLE ASSAULT;;;245 W LINCOLN AV
063400112;12/06/2006;12:57 PM;2;MOTOR VEHICLE THEFT;;;2924 S 9TH PL
063400164;12/06/2006;05:19 PM;2;MOTOR VEHICLE THEFT;;;2550 S 5TH PL
063390031;12/05/2006;06:14 AM;2;BURGLARY/BREAKING AND ENTERING;;;3138 S HANSON AV
063390044;12/05/2006;09:51 AM;2;THEFT FROM MOTOR VEHICLE;;;2549 S 5TH ST
063390085;12/05/2006;12:29 PM;2;SIMPLE ASSAULT;;;2969 S HOWELL AV
063390117;12/05/2006;03:46 PM;2;MOTOR VEHICLE THEFT;;;610 W MANITOBA ST
063390120;12/05/2006;05:40 PM;2;MOTOR VEHICLE THEFT;;;3100 S HOWELL AV
063390158;12/05/2006;08:51 PM;2;THEFT FROM MOTOR VEHICLE;;;2844 S 11TH ST
063390160;12/05/2006;09:08 PM;2;THEFT FROM MOTOR VEHICLE;;;414 E HOMER ST
063380016;12/04/2006;09:50 AM;2;ARSON;;;623 E POTTER AV
063380076;12/04/2006;02:32 PM;2;THEFT FROM MOTOR VEHICLE;;;729 E POTTER AV
063380097;12/04/2006;04:17 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2969 S 10TH ST
063380119;12/04/2006;05:03 PM;2;SIMPLE ASSAULT;;;2867 S KINNICKINNIC AV
063380123;12/04/2006;05:50 PM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;3200 S 3RD ST
063380149;12/04/2006;07:30 PM;2;ROBBERY;;;1601 E OKLAHOMA AV
063380152;12/04/2006;09:15 PM;2;THEFT FROM MOTOR VEHICLE;;;150 W HOLT AV
063370043;12/03/2006;04:54 AM;2;SIMPLE ASSAULT;;;3060 S 14TH ST
063370061;12/03/2006;09:31 AM;2;THEFT FROM MOTOR VEHICLE;;;3862 S KANSAS AV
063370078;12/03/2006;11:59 AM;2;THEFT FROM MOTOR VEHICLE;;;3151 S 12TH ST
063370115;12/03/2006;04:00 PM;2;THEFT FROM MOTOR VEHICLE;;;3014 S 13TH ST
063370160;12/03/2006;07:35 PM;2;ROBBERY;;;2868 S KINNICKINNIC AV
063370175;12/03/2006;11:14 PM;2;THEFT FROM MOTOR VEHICLE;;;2265 S HOWELL AV
063360049;12/02/2006;12:42 PM;2;THEFT FROM MOTOR VEHICLE;;;3520 S LOGAN AV
063360068;12/02/2006;02:26 PM;2;ALL OTHER LARCENY;;;2908 S 9TH ST
063360078;12/02/2006;03:14 PM;2;THEFT FROM MOTOR VEHICLE;;;3157 S 8TH ST
063360079;12/02/2006;03:16 PM;2;THEFT FROM MOTOR VEHICLE;;;1812 E HOWARD AV
063360082;12/02/2006;03:07 PM;2;ALL OTHER LARCENY;;;2921 S ELLEN ST
063360102;12/02/2006;05:37 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3074 S 13TH ST
063360110;12/02/2006;06:20 PM;2;SHOPLIFTING;;;2968 S 13TH ST
063360111;12/02/2006;07:02 PM;NONE;THEFT FROM MOTOR VEHICLE;;;2300 E NOCK ST
063360114;12/02/2006;07:40 PM;2;SIMPLE ASSAULT;;;3311 S 7TH ST
063360115;12/02/2006;07:21 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2548 S 6TH ST
063350050;12/01/2006;11:09 AM;2;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;2826 S 12TH ST
063350055;12/01/2006;11:30 AM;2;THEFT FROM MOTOR VEHICLE;;;2932 S 13TH ST
063350056;12/01/2006;11:14 AM;6;AGGRAVATED ASSAULT;;;4263 S CLEMENT AV
063350076;12/01/2006;03:08 PM;2;THEFT FROM MOTOR VEHICLE;;;805 E LINCOLN AV #2
063350097;12/01/2006;06:32 PM;2;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;400 E EUCLID AV
063650013;12/31/2006;12:14 AM;3.0;ALL OTHER LARCENY;;;2152 N 40TH ST
063650018;12/31/2006;02:31 AM;5.0;THEFT FROM MOTOR VEHICLE;;;1130 W WALNUT ST
063650019;12/31/2006;02:31 AM;5.0;THEFT FROM MOTOR VEHICLE;;;1130 W WALNUT ST
063650030;12/31/2006;02:14 AM;3.0;AGGRAVATED ASSAULT;;;1816 W FOND DU LAC AV
063650034;12/31/2006;01:22 AM;5.0;ROBBERY;;;815 W CLARKE ST
063650054;12/31/2006;04:31 AM;3.0;AGGRAVATED ASSAULT;;;1830 W MEINECKE AV
063650055;12/31/2006;04:29 AM;3.0;AGGRAVATED ASSAULT;;;1830 W MEINECKE AV
063650056;12/31/2006;08:12 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2917 W CLARKE ST
063650058;12/31/2006;08:07 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;3820 W GARFIELD AV
063650079;12/31/2006;09:27 AM;3.0;SIMPLE ASSAULT;;;2643 N 36TH ST
063650081;12/31/2006;08:56 AM;3.0;AGGRAVATED ASSAULT;;;3740 W ROBERTS ST
063650083;12/31/2006;10:30 AM;3.0;BURGLARY/BREAKING AND ENTERING;;;2705 W CLARKE ST
063650084;12/31/2006;10:02 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2909 W CLARKE ST
063650095;12/31/2006;11:35 AM;3.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;2461 N 28TH ST #UPR
