Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
62730081;09/30/2006;01:19 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.115433390623416, -87.95083443153379];3113 W CUSTER AV
62730089;09/30/2006;12:41 PM;7.0;THEFT FROM MOTOR VEHICLE;MOTOR VEHICLE THEFT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[43.09399677367502, -87.93350891822978];1801 W OLIVE ST
62730151;09/30/2006;05:12 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.11339330391252, -87.94876637520942];5274 N 29TH ST
62710186;09/28/2006;09:34 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.141296691096734, -87.95787338445463];3740 W GREEN TREE RD
62710188;09/28/2006;07:44 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.12592265316018, -87.95605296269468];5966 N 35TH ST
62710226;09/28/2006;11:23 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.095109674418744, -87.94317782347514];2433 W ROOSEVELT DR
62700037;09/27/2006;09:24 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.11790184860515, -87.95060618206304];5541 N TEUTONIA AV
62700235;09/27/2006;11:04 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.12083544463039, -87.95381113200395];5677 N 33RD ST
62710004;09/27/2006;12:54 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.10894582653356, -87.94032541185312];5028 N 23RD ST
62690018;09/26/2006;12:06 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.09302003184242, -87.95624832387627];3450 W HOPKINS ST
62690072;09/26/2006;09:04 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.11156723619364, -87.94989257949119];5188 N TEUTONIA AV
62690267;09/26/2006;11:20 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.09393520423577, -87.93197857561421];1700 W OLIVE ST
62680024;09/25/2006;04:33 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.100594329447745, -87.94049641185313];4578 N 23RD ST
62680066;09/25/2006;07:29 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.09580444269713, -87.94455717335087];4321 N 25TH ST
62680127;09/25/2006;10:29 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.10049032194592, -87.94459441926804];4575 N TEUTONIA AV
62680159;09/25/2006;12:40 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.10577604743512, -87.93954421224497];4821 N 22ND ST
62680164;09/25/2006;02:07 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.15090650764605, -87.95867285789716];3740 W CLINTON AV
62680239;09/25/2006;04:10 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.09687892200935, -87.94683063589909];4375 N 27TH ST
62680254;09/25/2006;07:52 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.143710093513896, -87.95938401067582];3825 W VERA AV
62690011;09/25/2006;10:49 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.10712048237063, -87.94799403583565];4933 N TEUTONIA AV
62690019;09/25/2006;10:18 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.108309486005965, -87.96601333236194];4230 W FAIRMOUNT AV
62670005;09/24/2006;12:23 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.096950511541195, -87.93577308090484];1956 W CONGRESS ST
62670035;09/24/2006;01:36 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.11925348600596, -87.9564915];3500 W SILVER SPRING DR
62670074;09/24/2006;09:36 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.09692245325738, -87.93479166180968];1916 W CONGRESS ST
62670090;09/24/2006;12:17 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.10467541194572, -87.96147506289591];4800 N 39TH ST
62660076;09/23/2006;10:16 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.10767741326677, -87.97632534967418];4954 N 51ST BL
62660166;09/23/2006;04:40 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.15339448014892, -87.95837774649408];7463 N TEUTONIA AV
62660200;09/23/2006;06:31 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.10133449956733, -87.94519344601535];2531 W VICTORY LA
62650125;09/22/2006;10:07 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.13126048211083, -87.95973180391252];3806 W DOUGLAS AV
62650178;09/22/2006;05:08 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.10793033527614, -87.97762759925536];4965 N 52ND ST
62650182;09/22/2006;06:27 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.09406611506354, -87.93316904056076];1800 W OLIVE ST
62640014;09/21/2006;01:49 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.107435335276136, -87.97764109925535];4941 N 52ND ST
62640048;09/21/2006;08:36 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.08991380398382, -87.9469151308539];4000 N 27TH ST
62640004;09/20/2006;10:49 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.11695624562873, -87.95869538631791];5462 N 37TH ST
62620066;09/19/2006;09:41 AM;7.0;THEFT FROM MOTOR VEHICLE;MOTOR VEHICLE THEFT;;;[43.10577604743512, -87.93954421224497];4821 N 22ND ST
62620087;09/19/2006;10:45 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.09130839246342, -87.93969231678138];4074 N TEUTONIA AV
62620149;09/19/2006;12:06 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.08978762106314, -87.93883689398197];4000 N TEUTONIA AV
62620244;09/19/2006;08:49 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.147983459077416, -87.96429109832242];7171 N 42ND ST
62600010;09/17/2006;01:47 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.12376069608749, -87.95616867586104];5839 N 35TH ST
62600128;09/17/2006;03:02 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.14979894310117, -87.95719547241598];7265 N TEUTONIA AV
62600204;09/17/2006;04:17 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.08985048600596, -87.94537164308379];2522 W CAPITOL DR
62610026;09/17/2006;09:18 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.09855959562002, -87.94457803162341];4472 N 25TH ST
62590218;09/16/2006;09:26 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.121294528449425, -87.96344915753917];5695 N 41ST ST
62570035;09/14/2006;06:59 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.10831145657562, -87.97301999999999];4800 W FAIRMOUNT AV
62580013;09/14/2006;11:48 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.11140483819031, -87.9564576503258];5173 N 35TH ST
62560030;09/13/2006;05:13 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.10192767055224, -87.94796015753917];4649 N 28TH ST
62560154;09/13/2006;07:21 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.128043979625836, -87.95214926025767];6101 N TEUTONIA AV
62560193;09/13/2006;09:54 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.12095444601537, -87.96338438631791];5676 N 41ST ST
62550131;09/12/2006;03:22 PM;5.0;MOTOR VEHICLE THEFT;;;;[43.09582553427779, -87.92812759925536];4339 N 14TH ST
62550147;09/12/2006;04:02 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.10957652844942, -87.96656816489582];5075 N SHERMAN BL
62550185;09/12/2006;05:58 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.126119419095176, -87.95613912479058];5963 N 35TH ST
62540048;09/11/2006;07:26 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.1080731618097, -87.94401541185313];4968 N 25TH ST
62530046;09/10/2006;06:21 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.095207202377196, -87.94368604414554];2450 W ROOSEVELT DR
62530092;09/10/2006;10:05 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.10123129615091, -87.9323846771887];4632 N 18TH ST
62520011;09/09/2006;01:28 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.11033578086261, -87.93694297691904];5125 N 20TH ST
62520022;09/09/2006;01:40 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.095933031363614, -87.94685763589908];4331 N 27TH ST
62520070;09/09/2006;09:34 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.1191045650645, -87.95106163474526];3001 W SILVER SPRING DR
62510023;09/08/2006;12:54 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.110872173095494, -87.93860240233631];2106 W EGGERT PL
62510300;09/08/2006;10:13 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.11076466472389, -87.96630384967419];5140 N SHERMAN BL
62510376;09/08/2006;07:02 PM;5.0;MOTOR VEHICLE THEFT;;;;[43.092316704985464, -87.9269113079476];4144 N 13TH ST
62520006;09/08/2006;11:13 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.09072960753659, -87.93945024871579];4055 N TEUTONIA AV
62500015;09/07/2006;03:24 AM;4.0;MOTOR VEHICLE THEFT;;;;[43.143445707744235, -87.96090101543632];6919 N 40TH ST
62500116;09/07/2006;07:16 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.095658222315194, -87.94213373581829];4305 N TEUTONIA AV
62500169;09/07/2006;07:19 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.12454293830562, -87.96617241870571];5750 N SHERMAN BL
62480042;09/05/2006;08:00 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.09213488481737, -87.94687239353127];4120 N 27TH ST
62480108;09/05/2006;12:21 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.095450463266246, -87.93298760358067];4302 N 18TH ST
62480125;09/05/2006;01:24 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.090973779906506, -87.94350859925535];4053 N 24TH PL
62480135;09/05/2006;02:16 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.10527359616828, -87.97889615941509];4820 N 53RD ST
62460206;09/03/2006;11:04 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.10637573224141, -87.93502278756898];1935 W STARK ST
62450087;09/02/2006;10:26 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.096285424923536, -87.93304804818492];4353 N 18TH ST
62440008;09/01/2006;12:20 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.10348344572691, -87.9310135869061];4737 N GREEN BAY AV
62440117;09/01/2006;03:02 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.090431652877115, -87.93917835376055];4030 N TEUTONIA AV
62730055;09/30/2006;08:14 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.046857507646045, -87.96653116763807];4134 W MCKINLEY CT
62730092;09/30/2006;11:59 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.04764897446478, -87.97139760978695];1309 N 46TH ST
62720196;09/29/2006;06:19 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.075363493219335, -87.982812];5520 W BURLEIGH ST
62710026;09/28/2006;03:06 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.03431488204741, -88.02418646930022];228 N 90TH ST
62710036;09/28/2006;07:17 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.06074749321932, -87.98674066763806];5900 W NORTH AV
62700048;09/27/2006;09:11 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.02535499999999, -87.99989494070657];640 S 70TH ST
62700191;09/27/2006;07:19 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.06909106105378, -87.98872932832256];2740 N 61ST ST #1
62690157;09/26/2006;05:31 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.06912283819031, -87.97748113200394];2751 N 51ST ST
62690191;09/26/2006;05:45 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.070279967293075, -87.99138385384174];6300 W LISBON AV
62680137;09/25/2006;01:16 PM;3.0;MOTOR VEHICLE THEFT;;;;[43.06071149321932, -87.98137216763806];5428 W NORTH AV
62680262;09/25/2006;07:04 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.06922086372555, -87.97747760646872];2757 N 51ST ST
62670118;09/24/2006;11:55 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.05302652986307, -87.98327983236193];5602 W WASHINGTON BL
62660060;09/23/2006;08:57 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.071731413266775, -87.98202535688755];2904 N 55TH ST
62660171;09/23/2006;05:21 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.03535042751056, -87.99871300659889];443 N 69TH ST
62640027;09/21/2006;06:19 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.08760732944776, -88.00471485356933];3860 N 74TH ST
62610036;09/18/2006;03:58 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.045758000000006, -87.9702448968495];1172 N 45TH ST
62600084;09/17/2006;10:39 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.08092834306641, -87.99671773656902];6766 W APPLETON AV
62590104;09/16/2006;10:59 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.06944516180968, -87.98091541185313];2766 N 54TH ST
62590115;09/16/2006;01:15 PM;3.0;MOTOR VEHICLE THEFT;;;;[43.05164590637073, -87.98129019896345];5426 W GALENA ST
62590172;09/16/2006;09:01 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.08983555006083, -88.0031532783773];7311 W CAPITOL DR
62560050;09/13/2006;07:51 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.06308976575541, -87.97994884784727];2437 N 53RD ST
62550060;09/12/2006;07:47 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.03547877407814, -87.96281755929343];429 N 39TH ST
62550179;09/12/2006;06:13 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.088183444630374, -87.99947059925536];3921 N 70TH ST
62540160;09/11/2006;04:03 PM;3.0;MOTOR VEHICLE THEFT;;;;[43.06188742639124, -87.97984438967764];2368 N 53RD ST
62530055;09/10/2006;08:16 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.073640167638075, -88.0059744190665];3000 N 75TH ST
62530067;09/10/2006;08:40 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.069745661665465, -88.00052463056164];2776 N 71ST ST
62530096;09/10/2006;12:05 PM;3.0;MOTOR VEHICLE THEFT;;;;[43.03347333527614, -87.96018860646872];235 N 37TH ST
62520076;09/09/2006;09:15 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.06892138106646, -87.98592819360597];5835 W APPLETON AV
62520102;09/09/2006;11:24 AM;7.0;MOTOR VEHICLE THEFT;;;;[43.07537249321934, -87.98390983236193];5624 W BURLEIGH ST
62510322;09/08/2006;11:52 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.0332860954758, -87.96283999711447];225 N 39TH ST
62510341;09/08/2006;03:48 PM;3.0;MOTOR VEHICLE THEFT;;;;[43.05613500000001, -87.97357759925535];2005 N 48TH ST
62490162;09/06/2006;06:28 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.06824083819032, -87.98100960978694];2707 N 54TH ST
62470063;09/04/2006;09:23 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.030429643286276, -88.01736804111484];151 S 84TH ST
62470082;09/04/2006;11:17 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.047864000000004, -87.98231010978694];1321 N 55TH ST #UPPER
62460196;09/03/2006;09:59 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.08521458673323, -87.98834112479058];3733 N 61ST ST
62470010;09/03/2006;10:05 PM;3.0;MOTOR VEHICLE THEFT;;;;[43.02500425145709, -87.98740592627985];644 S 60TH ST
62450023;09/02/2006;03:54 AM;3.0;MOTOR VEHICLE THEFT;;;;[43.025973504327844, -87.98765399999999];6000 W MAIN ST
62450139;09/02/2006;04:03 PM;3.0;MOTOR VEHICLE THEFT;;;;[43.0321755004327, -88.00685983236194];7520 W STEVENSON ST
62450153;09/02/2006;05:01 PM;7.0;ALL OTHER LARCENY;MOTOR VEHICLE THEFT;;;[43.085213413266786, -87.98826488631792];3732 N 61ST ST
62450170;09/02/2006;07:11 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.07328866472389, -87.99388341574829];2972 N 66TH ST
62440175;09/01/2006;09:18 PM;3.0;MOTOR VEHICLE THEFT;;;;[43.044768000000005, -87.97024392238471];1124 N 45TH ST
62450040;09/01/2006;10:39 PM;7.0;MOTOR VEHICLE THEFT;;;;[43.085553819557916, -87.98718555688022];3761 N 60TH ST #3
62730003;09/29/2006;11:58 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.98453499599454, -87.95229865136133];3330 S 30TH ST
62690060;09/26/2006;08:46 AM;6.0;MOTOR VEHICLE THEFT;;;;[42.977769957240426, -87.98677268531404];5802 W FOREST HOME AV
62650131;09/22/2006;02:47 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.985280605956675, -87.94810465136666];3264 S 27TH ST
62640029;09/21/2006;06:18 AM;6.0;MOTOR VEHICLE THEFT;;;;[42.987277257285484, -87.98411854818492];3147 S 56TH ST
62560239;09/13/2006;10:40 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.99706858563669, -87.95710058283808];3402 W PABST AV
62520065;09/09/2006;08:30 AM;6.0;MOTOR VEHICLE THEFT;;;;[42.99872249125744, -87.95786552120738];2526 S 35TH ST
62520204;09/09/2006;08:26 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.988124882439024, -88.00947993471397];7727 W OKLAHOMA AV
62510353;09/08/2006;04:40 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
62450093;09/02/2006;11:36 AM;6.0;MOTOR VEHICLE THEFT;;;;[42.98094751399404, -88.01810083236194];8409 W MORGAN AV
62730179;09/30/2006;10:34 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.023101446044016, -87.93171300152922];1538 W NATIONAL AV
62730192;09/30/2006;11:21 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.00293439724514, -87.92016783604367];700 W LINCOLN AV
62720212;09/29/2006;08:06 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.00060061059502, -87.93275022924009];1561 W WINDLAKE AV
62700195;09/27/2006;08:15 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.02299545715252, -87.93399292492354];1630 W NATIONAL AV
62690217;09/26/2006;06:38 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.01707445325738, -87.93084191909516];1500 W GREENFIELD AV
62680017;09/25/2006;02:38 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.00493257507645, -87.92972351731225];2168 S 14TH ST
62680140;09/25/2006;12:55 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.007147298084135, -87.9331929551333];2050 S 16TH ST
62680169;09/25/2006;02:54 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.0029075004327, -87.91899439355993];600 W LINCOLN AV
62670115;09/24/2006;01:42 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.02537065791529, -87.91549766538638];400 W BRUCE ST
62660145;09/23/2006;01:35 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.005916755497715, -87.92681143827538];1174 W WINDLAKE AV
62660160;09/23/2006;03:52 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.00460564939707, -87.93125922939866];1503 W GRANT ST
62650134;09/22/2006;12:59 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.012322474897466, -87.926391];1138 W HISTORIC MITCHELL ST
62650206;09/22/2006;09:14 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.00112632944774, -87.92601294460172];2400 S 11TH ST #LWR
62640082;09/21/2006;12:41 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.01478221175495, -87.93678885149187];1554 S UNION ST
62630118;09/20/2006;03:37 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.00371231881547, -87.92466610412616];2250 S 10TH ST
62620014;09/19/2006;02:02 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.02331816196853, -87.9120032459861];136 W NATIONAL AV
62620264;09/19/2006;10:06 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.00776045045876, -87.92968754428976];2019 S 14TH ST
62610078;09/18/2006;08:24 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.00288051399403, -87.9317235];1515 W LINCOLN AV
62600071;09/17/2006;09:10 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.006974407900216, -87.9297427049472];2075 S 14TH ST
62600131;09/17/2006;11:22 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.01896784335137, -87.93313365664864];1601 W SCOTT ST
62600161;09/17/2006;01:53 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.01294461809684, -87.92552898268774];1657 S 11TH ST
62600218;09/17/2006;10:58 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.001156865930994, -87.926426414601];1129 W HAYES AV
62590149;09/16/2006;04:18 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.02459058673321, -87.91688906650677];625 S 5TH ST
62580041;09/15/2006;06:04 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.009568696087484, -87.91866057372015];1921 S 6TH ST
62580123;09/15/2006;02:00 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.016401508742575, -87.92540748268775];1425 S 11TH ST
62570236;09/14/2006;10:43 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.00973966472387, -87.91992243349323];1914 S 7TH ST
62560029;09/13/2006;05:57 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.00803723980033, -87.9322024773503];2008 S 15TH PL
62560083;09/13/2006;11:14 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.02523547458725, -87.91712047104015];517 W BRUCE ST
62560225;09/13/2006;08:28 PM;4.0;MOTOR VEHICLE THEFT;;;;[43.082596490985615, -87.91372230257517];1300 N 3RD STREET
62540088;09/11/2006;12:31 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.003404974464786, -87.92719592627985];2254 S 12TH ST
62540007;09/10/2006;09:55 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.017108714576615, -87.93313758605221];1600 W GREENFIELD AV
62520013;09/09/2006;01:46 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.0113205952077, -87.93082148793374];1750 S 15TH ST
62520120;09/09/2006;01:13 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.02106404662884, -87.91078965234021];135 E MINERAL ST
62510405;09/08/2006;10:32 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.00623045045876, -87.93110854818492];2107 S 15TH ST
62500024;09/07/2006;05:52 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.00623045045876, -87.93110854818492];2107 S 15TH ST
62500038;09/07/2006;08:35 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.00022632944774, -87.92850542627986];2444 S 13TH ST
62490021;09/06/2006;05:13 AM;6.0;MOTOR VEHICLE THEFT;;;;[43.01105299417162, -87.93531347013695];1802 S 18TH ST
62490029;09/06/2006;07:51 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.02209365173381, -87.9125951517338];900 S 2ND ST
62490043;09/06/2006;08:12 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.02870199417163, -87.91393540074463];222 S 3RD ST #417
62480128;09/05/2006;12:35 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.00980224562872, -87.93801392627985];1918 S 20TH ST
62480168;09/05/2006;05:07 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.004322586733224, -87.93243855871648];2213 S 15TH PL
62480182;09/05/2006;05:51 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.02369612851283, -87.90625940273519];707 S WATER ST
62480183;09/05/2006;03:17 PM;6.0;MOTOR VEHICLE THEFT;;;;[43.00881966142777, -87.93665377238058];1972 S 19TH ST
62480248;09/05/2006;11:04 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.004267413266774, -87.93236545181507];2214 S 15TH PL
62470017;09/04/2006;02:38 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.011377968636396, -87.919873430175];1736 S 7TH ST
62470079;09/04/2006;01:14 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.02426316316738, -87.91718994350721];520 W PIERCE ST
62460057;09/03/2006;07:50 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.01603945325738, -87.93130997155058];1516 W ORCHARD ST
62460192;09/03/2006;10:25 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.01087060669987, -87.92096414873927];763 W WINDLAKE AV
62450132;09/02/2006;02:33 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.019025539529245, -87.92749269317329];1223 W SCOTT ST
62440150;09/01/2006;04:34 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.01914066835723, -87.92134623572365];812 W SCOTT ST
62440151;09/01/2006;03:59 PM;2.0;MOTOR VEHICLE THEFT;;;;[43.022221478792595, -87.92324405398465];920 W WALKER ST
62730061;09/30/2006;09:25 AM;6.0;MOTOR VEHICLE THEFT;;;;[42.98844947013695, -87.94286150291418];2215 W OKLAHOMA AV
62700002;09/26/2006;10:42 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.95947208110687, -87.93940065635225];2012 W LAYTON AV
62680027;09/25/2006;05:26 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.00347577990652, -87.93337055539827];2255 S 16TH ST
62680063;09/25/2006;09:11 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.00561813627445, -87.93672294460173];2140 S 19TH ST
62680178;09/25/2006;03:53 PM;2.0;MOTOR VEHICLE THEFT;;;;[42.953519469889606, -87.92924663792883];5014 S 13TH ST
62670037;09/24/2006;09:29 AM;6.0;MOTOR VEHICLE THEFT;;;;[42.942203130446075, -87.95158555395598];5646 S 29TH ST
62660051;09/23/2006;09:58 AM;2.0;MOTOR VEHICLE THEFT;;;;[42.979499664723875, -87.91437391185313];3568 S 3RD ST
62640071;09/21/2006;10:23 AM;2.0;MOTOR VEHICLE THEFT;;;;[42.95190551284019, -87.9172016276761];501 W EDGERTON AV
62630010;09/20/2006;12:39 AM;2.0;MOTOR VEHICLE THEFT;;;;[42.959337080936166, -87.91035540675924];110 W LAYTON AV
62610044;09/18/2006;07:25 AM;2.0;MOTOR VEHICLE THEFT;;;;[43.00292453952925, -87.9352740313636];1721 W LINCOLN AV
62610212;09/18/2006;03:53 PM;2.0;MOTOR VEHICLE THEFT;;;;[42.96081566472387, -87.92917499509525];4600 S 13TH ST
62600021;09/17/2006;03:48 AM;2.0;MOTOR VEHICLE THEFT;;;;[42.928111878356134, -87.93040502480846];6401 S 13TH ST
62590208;09/16/2006;10:00 PM;2.0;MOTOR VEHICLE THEFT;;;;[42.97379150432783, -87.91711297446477];500 W HOWARD AV
62570208;09/14/2006;08:14 PM;2.0;MOTOR VEHICLE THEFT;;;;[42.96081566472387, -87.92917499509525];4600 S 13TH ST
62580006;09/14/2006;10:30 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.939197692797535, -87.95310614519092];3069 W GREEN AV
62560129;09/13/2006;04:03 PM;2.0;MOTOR VEHICLE THEFT;;;;[42.94782900000001, -87.90955399624909];5300 S HOWELL AV
62540108;09/11/2006;12:08 PM;2.0;MOTOR VEHICLE THEFT;;;;[42.96438955536962, -87.92915449004626];4400 S 13TH ST
62520169;09/09/2006;06:07 PM;6.0;MOTOR VEHICLE THEFT;;;;[42.970275555369625, -87.94834545946208];4100 S 27TH ST
62490061;09/06/2006;11:55 AM;6.0;MOTOR VEHICLE THEFT;;;;[42.94038564363205, -87.94935747331];5727 S 27TH ST
62490069;09/06/2006;11:00 AM;2.0;MOTOR VEHICLE THEFT;;;;[42.968969025535216, -87.90969101543632];4161 S HOWELL AV
62500002;09/06/2006;11:59 PM;2.0;MOTOR VEHICLE THEFT;;;;[42.98734758090484, -87.93263491185313];3138 S 15TH PL
62480031;09/05/2006;06:03 AM;2.0;MOTOR VEHICLE THEFT;;;;[42.96765574854291, -87.91567246292358];4226 S 4TH ST
