Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Location;Address
60680132;03/09/2006;05:55 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02652483236193, -88.001159592042];529 S 71ST ST #A
60670021;03/08/2006;07:48 AM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.02924300000001, -87.99732338631792];242 S 68TH ST
60670069;03/08/2006;01:31 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.04655025145709, -87.97141110978694];1231 N 46TH ST
60670098;03/08/2006;04:23 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.02809983236193, -87.99609488631792];326 S 67TH ST
60670114;03/08/2006;05:38 PM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07103886372553, -87.98095160646872];2855 N 54TH ST #LWR
60670117;03/08/2006;04:43 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.02877516763806, -87.99493009925536];237 S 66TH ST
60660023;03/07/2006;07:56 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02739802404384, -87.98534694676567];431 S HAWLEY RD
60660024;03/07/2006;07:16 AM;7.0;THEFT FROM MOTOR VEHICLE;;;[43.07016541326678, -87.98204491185312];2814 N 55TH ST #A
60660034;03/07/2006;08:44 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07567369608748, -87.97854157703836];3119 N 52ND ST
60660139;03/07/2006;07:39 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.06230312239601, -87.98093289353127];2374 N 54TH ST
60650140;03/06/2006;05:36 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.03259294892957, -88.00715344070657];158 N 76TH ST
60640085;03/05/2006;01:54 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.02831616763805, -87.99371059925535];317 S 65TH ST
60640137;03/05/2006;09:35 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;[43.07123703136361, -87.97862060646872];2867 N 52ND ST
60630106;03/04/2006;05:19 PM;3.0;THEFT FROM MOTOR VEHICLE;;;[43.04718916763807, -87.96717059536022];1321 N 42ND ST
