;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
50;63220002;11/17/2006;11:16 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.09694151154119, -87.93535955245542];1934 W CONGRESS ST
51;63200101;11/16/2006;12:26 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11073982292688, -87.96401941545982];5142 N 41ST ST
52;63190036;11/15/2006;08:00 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.130783270562866, -87.9625230472178];6183 N 40TH ST
53;63190051;11/15/2006;09:17 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11154551788917, -87.9342016902591];1849 W VILLARD AV
54;63190053;11/15/2006;09:20 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.131062431563954, -87.96287533074656];4017 W DOUGLAS AV
55;63190152;11/15/2006;06:03 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.12666887196325, -87.96488129511033];4216 W FLORIST AV
56;63180098;11/14/2006;02:10 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.14845951731226, -87.96503202844941];4225 W GOOD HOPE RD
57;63180169;11/14/2006;07:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09608611518263, -87.934240092042];4337 N 19TH ST
58;63170050;11/13/2006;09:40 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.12408494754459, -87.96101809925536];5851 N 39TH ST
59;63170062;11/13/2006;10:12 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09444796863639, -87.92686591185313];4228 N 13TH ST
60;63170114;11/13/2006;01:04 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.12044100582838, -87.95624059204201];5655 N 35TH ST
61;63170170;11/13/2006;04:30 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11489740519164, -87.93399747326869];5385 N GREEN BAY AV
62;63170213;11/13/2006;08:25 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.14872658081617, -87.96091524690033];3926 W GOOD HOPE RD
63;63160070;11/12/2006;09:04 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11705785280237, -87.92364224942126];1033 W BIRCH AV
64;63150065;11/11/2006;11:03 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10132291035259, -87.95168243738836];4618 N 31ST ST
65;63150087;11/11/2006;01:12 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11485551211812, -87.94821133236194];2800 W CUSTER AV
66;63130152;11/09/2006;04:05 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.09761348268776, -87.92923223452021];1500 W CORNELL ST
67;63130173;11/09/2006;05:56 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10957652844942, -87.96656816489582];5075 N SHERMAN BL
